gamma_0,w_0,gamma_1,w_1,gamma_2,w_2
-3.066381507545876,0.5363022710136022,-2.379559736596614,0.5721526168848136,-1.7825065339535242,0.516707568215162
-3.1746835274550755,0.2700071728615602,-2.4676584925406813,0.42096341995792996,-1.7743819103449574,0.44299513019284675
-3.2905267314918945,0.27000356884756194,-2.5534334302540262,0.3521650592817949,-1.7545673907526196,0.3918221294089543
-2.8408037178631944,0.31011344853653844,-2.2926759757404027,0.40982178945198566,-1.5746669803217346,0.46348198282802194
-2.8915608649993345,0.26269377518645287,-2.368369821952345,0.3157820664056932,-1.7132494016280728,0.45508429902200676
-3.1746835274550755,0.26999282713843986,-2.368369821952345,0.3086689814750409,-1.735418720089909,0.3500801955955022
-3.0233414397391476,0.07856273271439074,-2.362884228076346,0.3677474669807531,-1.648094243828657,0.3486202998958754
-2.829185326853524,0.33302006165098197,-2.3115952255032495,0.4105300019415725,-1.5981931399228175,0.4002696744007955
-2.8070337683438042,0.5725769772613569,-2.1579292449315712,0.555026051641578,-1.6257633862332344,0.6209823443966854
-2.7387851036525093,0.2704372174381187,-2.175402063676397,0.35316370998615026,-1.4708439139794989,0.3892887467765456
-3.0037587719098755,0.3086749429958346,-2.368369821952345,0.3867242560668744,-1.6320608567204946,0.4840878366499812
-3.066381507545876,0.18023730215817596,-2.4538565905508234,0.2942020027227504,-1.7825065339535242,0.3725371683953497
-2.9510782640726325,0.37275458031716807,-2.2701249980205227,0.33341952830138305,-1.5833867842263336,0.4191924207427101
-3.0233414397391476,0.27232824253561,-2.4471272216841555,0.3808146442285454,-1.739197665285252,0.3656331972203666
-3.066381507545876,0.4550887933900454,-2.3852683577176315,0.4802257185060829,-1.6612329682193094,0.43385803528647887
-2.985264369458184,0.28838390404358105,-2.4028767994569202,0.4154526383244313,-1.589267557051392,0.43254525086927204
-3.2087069104350183,0.2700058584034541,-2.3020326083360807,0.41138153575908615,-1.6953977102721358,0.41122028206868555
-3.066381507545876,0.3384706152483507,-2.3364717809063595,0.2625773274243679,-1.6164363711150211,0.3120108976445576
-2.9510782640726325,0.24677417466611826,-2.1825811842524043,0.3957723213155049,-1.508864813769161,0.4151605949838682
-3.1746835274550755,0.26999282713843986,-2.391055785778313,0.3091125318729348,-1.6679113141448385,0.31039994387195335
-2.935199468866706,0.5015343161984094,-2.3263478740408408,0.5107735807506858,-1.7096353023695692,0.48344669898913367
-2.9677379253417833,0.4133587908811465,-2.2086355582342136,0.37464787821514167,-1.551981431400834,0.4172173675209182
-2.951078264072633,0.3487520992797346,-2.30678754967024,0.3809698294542538,-1.589267557051392,0.45268430808575744
-3.2905267314918945,0.27000356884756194,-2.4150434359700808,0.4357337818284257,-1.702473368490018,0.40882114530930797
-3.0441570033030705,0.3338164996865648,-2.2790067060370225,0.315814607871284,-1.6320608567204946,0.3946448741407367
-2.9055001557059246,0.4263255775880878,-2.362884228076346,0.45551004833560405,-1.5833867842263336,0.46812133691221003
-3.4029328353853043,0.2700017699992863,-2.5995968648474412,0.3964148093660513,-1.8339146358159146,0.36246253927824956
-2.9677379253417833,0.29970523333840193,-2.4405068777749177,0.4093735662617716,-1.7096353023695692,0.39118366131878624
-2.878161739095483,0.2692720216823585,-2.368369821952345,0.31922497283894796,-1.610295627587683,0.4858576191604894
-3.115982208227871,0.3463031975062806,-2.3969244264643064,0.4061439351560808,-1.7279343223884185,0.43732886886571226
-3.066381507545876,0.23234898376948837,-2.391055785778313,0.39551362440137317,-1.7430016114607207,0.3749134607327419
-3.066381507545876,0.2686021059808901,-2.341624910132738,0.3068244831698783,-1.6712785730694109,0.29919716036812277
-3.090232306167813,0.3213680444299219,-2.4471272216841555,0.3887784745765377,-1.678070518220909,0.32171041430904956
-3.2087069104350183,0.26999414159654594,-2.427578428974786,0.3377808619374242,-1.6814957221781328,0.30072338801256693
-3.115982208227871,0.18938505551828866,-2.3852683577176315,0.35656766539843743,-1.7279343223884185,0.3896344714682574
-3.0233414397391476,0.07856273271468177,-2.4471272216841555,0.326976486859075,-1.6011968183248346,0.35515784534045025
-2.8915608649993345,0.34355173364200575,-2.1898745891597153,0.47351813887454,-1.5141018876192835,0.5444021170926246
-2.878161739095483,0.29869556105972295,-2.186213350199518,0.44210543848148975,-1.5775602660992074,0.46110315947119856
-2.9677379253417833,0.46870356150224823,-2.379559736596614,0.35299279778138637,-1.6320608567204946,0.4724229491140812
-3.115982208227871,0.3221161540769313,-2.5534334302540262,0.254168721670959,-2.0077800787547764,0.40076258782434726
-2.9200279443620203,0.3887000275292735,-2.460698950577667,0.41280388771547666,-1.688405927889739,0.45254170555880285
-2.8915608649993345,0.3932733851334851,-2.4028767994569202,0.4793316545284821,-1.6849407678719144,0.45852932063998764
-3.0037587719098755,0.27175024801584674,-2.5121443279304616,0.29710174861449296,-1.6448536269514729,0.338878464515484
-2.8652602385321337,0.3535940631570586,-2.2571292444862254,0.49115398860119497,-1.5804668183993615,0.5282093753516587
-2.8408037178631944,0.4057423613971934,-2.2242246505718493,0.4433882268054839,-1.5492013155604518,0.48588187860470206
-2.9055001557059246,0.4599220636457486,-2.186213350199518,0.46066698879430334,-1.4586311085473715,0.4778426171244754
-3.115982208227871,0.36642367785854196,-2.4339918013111745,0.3224566598276948,-1.8294425829999303,0.3307801514942181
-3.1439802870690796,0.26999140546722317,-2.4606989505776675,0.4764177995519473,-1.706043396888962,0.39834690808405904
-3.2087069104350183,0.26999414159654594,-2.391055785778313,0.3832847904515045,-1.7584753236235389,0.3541695390721026
-2.817936728140291,0.4331018745265019,-2.2086355582342136,0.4182564381409251,-1.4883194549179164,0.5064337556638233
-3.0233414397391476,0.41355657118546596,-2.3020326083360807,0.39652318830185923,-1.580466818399362,0.44739468878371597
-2.9055001557059246,0.22137325580821132,-2.2790067060370225,0.3738505956194495,-1.5833867842263336,0.3912543535024144
-3.090232306167813,0.34270349669525546,-2.3739276238981604,0.3619934339940237,-1.8033495632291,0.464901133551277
-2.9677379253417833,0.5014442255571969,-2.368369821952345,0.5327220750941385,-1.6849407678719144,0.5035304307680026
-2.935199468866706,0.417261961980308,-2.2880719173643826,0.3936107922826177,-1.607247891900218,0.37566410052906285
-2.951078264072633,0.45186452304056884,-2.252880785823088,0.4559110010536174,-1.5952038117255458,0.5017955374946875
-2.9055001557059246,0.33615720664816856,-2.352121696491384,0.38044841492005405,-1.610295627587683,0.4296691721920982
-2.9677379253417833,0.28475857832271867,-2.2571292444862254,0.43262414513299075,-1.580466818399362,0.4224254711914861
-2.8408037178631944,0.3807377546180445,-2.1410914174627553,0.46791914723448574,-1.4538063589405747,0.5378726272234766
-3.115982208227871,0.2918160748784869,-2.4150434359700808,0.3033399005881445,-1.678070518220909,0.2871378679794199
-3.115982208227871,0.2918160748784869,-2.453856590550824,0.41848627519965875,-1.8162415084791999,0.41711172576885347
-3.115982208227871,0.3463031975062839,-2.30678754967024,0.4640076321924199,-1.6352340153886502,0.4434144916861849
-3.090232306167813,7.252339640227961e-06,-2.4339918013111745,0.27023662900802814,-1.7468309474083492,0.27734590768463707
-2.878161739095483,0.33664225093467925,-2.2124826554667925,0.3982831590444974,-1.5717868165098599,0.4024122279657885
-3.090232306167813,0.32136804443016925,-2.368369821952345,0.5113539741277028,-1.702473368490018,0.4957459678349999
-2.9200279443620203,0.4090248745865069,-2.3263478740408408,0.3043692039611375,-1.5863203130875156,0.3387509269569311
-3.066381507545876,0.38270032462211956,-2.4538565905508234,0.3208534321618219,-1.735418720089909,0.32792198289462876
-2.829185326853524,0.36973707960886754,-2.2571292444862254,0.3343696996131231,-1.5300675881378287,0.3853020485714932
-2.951078264072633,0.29491402113475684,-2.2202765609095434,0.42278409349563356,-1.5952038117255458,0.4800225950691639
-3.0441570033030705,0.316310116757139,-2.427578428974786,0.3317839872969494,-1.6814957221781328,0.35573352863353097
-3.0441570033030705,0.20032075487623968,-2.2124826554667925,0.4310531534192748,-1.6679113141448385,0.3846282057172103
-2.852818721986783,0.42554575749946544,-2.2701249980205227,0.46117751101517795,-1.4807745268248105,0.4001022238712749
-3.0233414397391476,0.32887587945784824,-2.489285864787238,0.30604562291249093,-1.6953977102721358,0.3096865222491777
-2.878161739095483,0.47732236015185603,-2.341624910132738,0.3755527057919356,-1.6384237250834617,0.3819121027763056
-2.8652602385321337,0.3298546160198509,-2.427578428974786,0.25777228869343305,-1.6320608567204946,0.3646833180793333
-2.9200279443620203,0.4042340575404526,-2.427578428974786,0.3697048103969387,-1.6989249073402979,0.3869643911247861
-2.878161739095483,0.36610359924180397,-2.2242246505718493,0.3712440154624725,-1.5689196324989267,0.4166529982611493
-3.090232306167813,0.32136804442968525,-2.474739649219484,0.2906853905743443,-1.807613557593126,0.3805207501836831
-3.0441570033030705,4.974165082054403e-06,-2.528145970715647,0.23448968933423514,-1.8250068211464032,0.3626988508398291
-2.829185326853524,0.41099367779792884,-2.2835158551371935,0.44802280160853286,-1.46838379824566,0.49539802685960965
-3.0037587719098755,0.27175024802672554,-2.4471272216841555,0.34014168926633537,-1.6746648890243256,0.4339936766881019
-2.8528187219867824,0.31661150027259855,-2.427578428974786,0.37130592710038274,-1.724228136383105,0.45842333606220437
-2.829185326853524,0.33302006165098197,-2.316456932309188,0.3984279382368798,-1.6226386806148483,0.517088095381611
-2.878161739095483,0.43466064111094393,-2.2701249980205227,0.42036480312497,-1.678070518220909,0.48216889264242546
-2.9200279443620203,0.38307990753020704,-2.3574688291357644,0.48031663287863063,-1.6612329682193094,0.46669471661863393
-2.9055001557059246,0.5669386164645474,-2.3969244264643064,0.691541384262261,-1.8429703932215125,0.6245689327515737
-3.1439802870690796,0.2700085945327981,-2.379559736596614,0.5361646025471548,-1.735418720089909,0.5001974557382123
-2.7387851036525093,0.4831220542255034,-2.16483922180398,0.4688793793785462,-1.6195297382400085,0.548001121401777
-2.878161739095483,0.336642250934687,-2.3739276238981604,0.3619934339940237,-1.6011968183248346,0.3923372860500137
-3.2905267314918945,0.2699964311524381,-2.489285864787238,0.2537590220788698,-1.7624102978623897,0.2822481264176021
-3.2469066066240164,0.26999534458773133,-2.3969244264643064,0.30216336396530097,-1.7096353023695692,0.35226804898753633
-2.951078264072633,0.36524150474711237,-2.474739649219484,0.20477611863615391,-1.6320608567204946,0.3378119542856969
-3.0037587719098755,0.34933878982906086,-2.2973291519727392,0.4850219025130211,-1.5717868165098599,0.48182085406163727
-2.9055001557059246,0.4337725937951847,-2.3115952255032495,0.44386375393976063,-1.6011968183248346,0.4692601857550917
-2.8915608649993345,0.4575033362497174,-2.3020326083360807,0.4453177549518661,-1.6918914805908347,0.46048401365726727
-2.9200279443620203,0.40423405752269126,-2.2973291519727392,0.4318059785065619,-1.6011968183248346,0.4399265811368019
-3.0037587719098755,0.29156278381059225,-2.4028767994569202,0.32950957710895334,-1.7949186209653165,0.4426639447454833
-3.0037587719098755,0.39695558055921765,-2.3574688291357644,0.36542106245276107,-1.706043396888962,0.49962890983182395
-3.1439802870690796,0.27000859453277687,-2.3969244264643064,0.2662013906805116,-1.628904046580275,0.3684718892195844
-3.090232306167813,0.4794690866327307,-2.4150434359700808,0.42628999121668276,-1.6989249073402979,0.477359446645021
-3.2087069104350183,0.2700058584034329,-2.5121443279304616,0.2933332534676169,-1.8759170818616195,0.3616910973847233
-2.9200279443620203,0.22350404782598254,-2.1898745891597153,0.27061798085792643,-1.5547735945968535,0.3376410407457921
-3.115982208227871,8.902800270272444e-06,-2.4405068777749177,0.24194315145425857,-1.702473368490018,0.27556043528690377
-2.8652602385321337,0.43005414237014217,-2.379559736596614,0.39168669928905836,-1.628904046580275,0.5027524338754678
-3.0441570033030705,0.13735283336762413,-2.2745434239545244,0.33988355661459185,-1.654627902351078,0.40971210354488286
-2.817936728140291,0.5910184457231609,-2.2362815636106816,0.6405642097076313,-1.5746669803217346,0.5695805660709913
-3.0441570033030705,0.39647668156799054,-2.4471272216841555,0.3401416892663337,-1.724228136383105,0.2999317677430608
-2.9055001557059246,0.3013892680068945,-2.1789775860612504,0.307795853209889,-1.4807745268248105,0.3784692238030006
-3.090232306167813,0.295476968676144,-2.352121696491384,0.3504411604080429,-1.678070518220909,0.440663553387098
-3.1746835274550755,0.2700071728615602,-2.3969244264643064,0.46392171109706487,-1.731664396122245,0.47608275972487435
-3.090232306167813,0.32136804442968525,-2.4150434359700808,0.3558987976795344,-1.678070518220909,0.36357845235517117
-3.2469066066240164,0.26999534458773133,-2.368369821952345,0.3122645592547661,-1.6746648890243256,0.3471710333824206
-2.951078264072633,0.49201848521835434,-2.30678754967024,0.3686980229006038,-1.678070518220909,0.3565323059753227
-3.090232306167813,0.3608426877827634,-2.4150434359700808,0.36399697240741263,-1.6384237250834617,0.45875283734811567
-3.0441570033030705,0.4510649148792782,-2.3213740159111644,0.2977391874857343,-1.5863203130875156,0.3924981692108425
-2.935199468866706,0.3721175738737428,-2.3213740159111644,0.4272697310709261,-1.6257633862332344,0.37153581059897894
-2.9677379253417833,0.3646301605367399,-2.3313799590669437,0.3889169028033564,-1.706043396888962,0.421689663174906
-3.090232306167813,0.40306223819292103,-2.3313799590669437,0.417984136256987,-1.6164363711150211,0.4193027647535271
-2.9200279443620203,0.3172045930313784,-2.265750451027791,0.3320974532380668,-1.501085946044025,0.31366397196527174
-2.9055001557059246,0.3862844969174684,-2.274543423954524,0.3820242795274291,-1.6133583946523027,0.40443574891673495
-3.2905267314918945,0.2700035688475408,-2.474739649219484,0.2619910665254678,-1.7584753236235389,0.356011173989701
-2.935199468866706,0.37870255855602203,-2.2124826554667925,0.41094380074051484,-1.5036687995045082,0.4181268298180864
-2.9200279443620203,0.41810653312616114,-2.2973291519727392,0.41534931009167997,-1.6042150127344237,0.4313390422694323
-3.0441570033030705,0.41470065362511355,-2.2973291519727392,0.38476099914480927,-1.551981431400834,0.40075726522142546
-2.8915608649993345,0.34355173364205344,-2.2701249980205227,0.4905911313469466,-1.5660652884636077,0.4734545473486118
-2.935199468866706,0.35007322578098826,-2.274543423954524,0.4465511386545326,-1.706043396888962,0.4487021008675769
-2.8915608649993345,0.4983959926730281,-2.341624910132738,0.40799072723714264,-1.702473368490018,0.43151613632506036
-2.8528187219867824,0.3755167852975875,-2.2880719173643826,0.3166381431176095,-1.6448536269514729,0.4105790500124039
-2.7664707584739,0.42360017067737066,-2.175402063676397,0.4473128857253953,-1.4883194549179168,0.4951396002382941
-3.1746835274550755,0.26999282713843986,-2.362884228076346,0.31403226330981726,-1.5632236468662761,0.40444683410174836
-2.9677379253417833,0.3878274279902539,-2.3020326083360807,0.35414266068042805,-1.5689196324989263,0.3735661138987827
-3.066381507545876,0.2686021059759173,-2.316456932309188,0.2757546761481493,-1.654627902351078,0.3779352610413226
-2.985264369458184,0.36312779547328056,-2.4538565905508234,0.3256799264402203,-1.6226386806148483,0.37448417962369007
-3.1746835274550755,0.2700071728615602,-2.4028767994569202,0.3276434951146895,-1.724228136383105,0.3795873853177731
-2.9510782640726325,0.3572612386300569,-2.193565420186435,0.441700291170404,-1.5632236468662761,0.4903476081313269
-3.2469066066240164,0.26999534458774194,-2.589913682701567,0.2674976694746388,-1.838423669247777,0.3080598725630219
-3.2905267314918945,0.2699964311524381,-2.3020326083360807,0.3623073640328044,-1.592228670807068,0.34907451844613296
-2.878161739095483,0.45503573299076755,-2.252880785823088,0.4392423774627001,-1.551981431400834,0.5129522517570736
-3.090232306167813,0.34270349669525546,-2.368369821952345,0.28096082262775246,-1.6513522613502416,0.29548984778065146
-2.951078264072633,0.3298308970977707,-2.3213740159111644,0.48347634101939785,-1.6746648890243256,0.445862417734174
-3.090232306167813,0.4342561925594163,-2.5121443279304616,0.506640869163476,-1.7663727520943757,0.4580472881681098
-2.8915608649993345,0.4830671213645309,-2.2362815636106816,0.5566845563929933,-1.5381988585840642,0.5058939131932791
-3.0441570033030705,0.29591695071101365,-2.4150434359700808,0.3491156477198856,-1.724228136383105,0.39533461078258214
-3.1746835274550755,0.26999282713843986,-2.391055785778313,0.2682721608249536,-1.7168860184310404,0.33690044379600725
-2.9510782640726325,0.43507795057882137,-2.3313799590669437,0.5339339662786302,-1.6679113141448385,0.46365065882751627
-2.8652602385321337,0.3912295968589669,-2.228207717656472,0.4378736302396474,-1.5300675881378287,0.45029069339216554
-3.066381507545876,0.3696585040621148,-2.544822390453442,0.46314590130456235,-1.8759170818616195,0.4223323113070045
-2.9677379253417833,0.19660347310958426,-2.4538565905508234,0.3208534321618219,-1.7584753236235389,0.36934572950834876
-2.9200279443620203,0.4591186187235981,-2.232226451790637,0.5356596842594102,-1.5547735945968535,0.4828803618858903
-2.817936728140291,0.30365749628261973,-2.1825811842524043,0.40136319689217315,-1.551981431400834,0.3884134135985712
-2.8070337683438042,0.4397524854091524,-2.2163627792243985,0.42629857440492036,-1.5247024382396166,0.4059327994093802
-2.951078264072633,0.357261238630064,-2.2973291519727392,0.42783499784582485,-1.5689196324989263,0.4606154962415268
-3.0037587719098755,0.3604176868455656,-2.4339918013111745,0.3109400542813927,-1.5981931399228175,0.3749243844766484
-3.0441570033030705,0.29591695070915713,-2.33647178090636,0.4230971657462342,-1.6814957221781328,0.4447980434575892
-3.2905267314918945,0.2699964311524381,-2.6302052408965046,0.30606671246617306,-1.8521798587690466,0.3094204653255736
-3.1439802870690796,0.26999140546722317,-2.5622380757521497,0.4109168300533472,-1.7468309474083492,0.4444121127857522
-2.593516429788441,0.49465219223451157,-2.0791888073881886,0.5459142592242348,-1.5062617232782445,0.6403212991180517
-2.951078264072633,0.16762838628242321,-2.341624910132738,0.4274176211606562,-1.5952038117255458,0.40276852579570477
-2.8652602385321337,0.3870669950108882,-2.2701249980205227,0.388774444468581,-1.5717868165098599,0.410959230606461
-2.9677379253417833,0.2678216851380409,-2.3574688291357644,0.3539757639375361,-1.6352340153886502,0.3460180842833563
-3.1746835274550755,0.26999282713843986,-2.408915545815461,0.4113403852660415,-1.7279343223884187,0.3444778697429567
-2.878161739095483,0.4027857724277551,-2.362884228076346,0.4352028833017631,-1.7132494016280728,0.4892470092522539
-3.2469066066240164,0.2700046554122687,-2.460698950577667,0.34713741072942994,-1.648094243828657,0.4257428737812921
-2.659170400448723,0.4957895650252826,-2.1029897366247763,0.6304446217311925,-1.495950071355854,0.5432104063187233
-2.7664707584739,0.6078462689937095,-2.1511207935670758,0.6080740836937882,-1.4832801273356206,0.6018180565785087
-2.6737873154729144,0.6555918854521674,-2.1579292449315712,0.6057237506950554,-1.4933968641493167,0.5422984270432606
-3.115982208227871,0.3221161540769312,-2.3364717809063595,0.41985782284370093,-1.654627902351078,0.35289915400935895
-3.341478956038596,0.2700026046219943,-2.6302052408965046,0.4167344082402544,-2.0401706358094507,0.5096790205743482
-3.2469066066240164,0.26999534458774194,-2.474739649219484,0.3647090814978809,-1.770363135931163,0.422661724080152
-3.1746835274550755,0.2700071728615602,-2.4967611816924062,0.2008509177005186,-1.7584753236235389,0.3427751112099547
-2.878161739095483,0.42486523957334593,-2.3468409812989526,0.4863903458938891,-1.6416301921643752,0.5170062986859478
-3.1439802870690796,0.26999140546722317,-2.4405068777749177,0.33873921225572745,-1.6918914805908347,0.35827840345986295
-3.1439802870690796,0.27000859453277687,-2.4339918013111745,0.29851566282956826,-1.6384237250834615,0.33942276683697853
-3.0441570033030705,0.2714932111439312,-2.4405068777749177,0.34678676424463034,-1.78661336549347,0.3771023519982519
-2.9677379253417833,0.3251918125568923,-2.2790067060370225,0.4125264182486332,-1.6645628612027217,0.34955586638023023
-2.8915608649993345,0.46570834720747284,-2.2790067060370225,0.4810204216333313,-1.6579213940603688,0.5074775468500332
-2.659170400448723,0.5842933860742108,-2.0401706358094507,0.569823994718428,-1.4659325374547483,0.5779067625515255
-2.796454617082171,0.4433179698592655,-2.368369821952345,0.508071361259806,-1.6164363711150211,0.4322434159054405
-2.985264369458184,0.3311864462157026,-2.3263478740408408,0.3119827332036798,-1.6448536269514729,0.2980721308303415
-3.1439802870690796,0.26999140546722317,-2.5534334302540262,0.3247734928661442,-1.7430016114607207,0.3296372363549159
-3.115982208227871,0.3463031975062839,-2.352121696491384,0.49893613874167947,-1.720545483829801,0.5799876046497914
-2.9677379253417833,0.267821685152468,-2.3115952255032495,0.28755325279038435,-1.501085946044025,0.3796365874730227
-3.1439802870690796,0.2700085945327981,-2.2926759757404027,0.4601474879001955,-1.7279343223884185,0.5137226938041286
-2.935199468866706,0.32348431736595984,-2.232226451790637,0.4796731705171716,-1.551981431400834,0.48825605325504057
-2.985264369458184,0.45334068919872056,-2.481947114560873,0.47177544402975896,-1.75068607125217,0.5154101362851601
-2.9200279443620203,0.272100158390601,-2.3213740159111644,0.44939758877399416,-1.628904046580275,0.4916807490515333
-3.0037587719098755,0.21914007021082968,-2.2973291519727392,0.39637236787518076,-1.6645628612027217,0.34161117339666147
-2.9200279443620203,0.3172045930315522,-2.2124826554667925,0.42127651643919095,-1.5632236468662761,0.42966854344605043
-3.0233414397391476,0.16495928816501348,-2.4339918013111745,0.2763208810500589,-1.6712785730694109,0.2830367983084172
-2.9510782640726325,0.24677417466631296,-2.3364717809063595,0.38655922799938097,-1.607247891900218,0.4010650217733379
-3.1746835274550755,0.2700071728615602,-2.4967611816924062,0.3934809412066972,-1.7825065339535242,0.4156257178835163
-3.0037587719098755,0.43136570479730735,-2.481947114560873,0.29676826666837625,-1.7468309474083492,0.34859666717222615
-2.776190335372457,0.310434704698131,-2.161371333363704,0.4539918472392221,-1.5247024382396166,0.4886096240285938
-2.8915608649993345,0.4220831790855459,-2.2701249980205227,0.44769112385577714,-1.628904046580275,0.5140073015190133
-2.878161739095483,0.27982799287912447,-2.341624910132738,0.2595581023992557,-1.75068607125217,0.394395362165593
-2.817936728140291,0.4550807709068653,-2.3313799590669437,0.3641437317878835,-1.6257633862332344,0.420683640211955
-3.2087069104350183,0.2700058584034541,-2.528145970715647,0.3302671930750597,-1.7784295480587435,0.35947856465767253
-2.935199468866706,0.34180281660831047,-2.3115952255032495,0.31984592765711467,-1.6712785730694109,0.3849011327637181
-2.951078264072633,0.4557376658246575,-2.2701249980205227,0.49395011876298756,-1.6320608567204946,0.4661814686337038
-3.090232306167813,0.295476968676144,-2.5363960132149588,0.41903001811521245,-1.9007609328648005,0.33642129076088273
-2.9200279443620203,0.37720578418049167,-2.4405068777749177,0.42338734830315533,-1.739197665285252,0.516145457029184
-2.951078264072633,0.329830897095486,-2.193565420186435,0.36220211375801953,-1.5632236468662761,0.3800909392998672
-2.951078264072633,0.39296700042925586,-2.316456932309188,0.40513852393593314,-1.6849407678719148,0.4902628959911437
-2.7477813854449926,0.43829841266492836,-2.175402063676397,0.482555387555502,-1.495950071355854,0.40857873359967406
-2.7214307614823627,0.37556932392217063,-2.1789775860612504,0.48562296981649006,-1.546433122256748,0.5206522234644414
-2.951078264072633,0.45949672389975527,-2.2835158551371935,0.501793038277483,-1.5981931399228175,0.47422379285553096
-3.115982208227871,0.56577523300138,-2.3739276238981604,0.44980293387767123,-1.7279343223884187,0.5617450166198911
-3.0233414397391476,0.3288758794529653,-2.379559736596614,0.4182179100099353,-1.6384237250834617,0.4898461218687076
-2.951078264072633,0.4631482345188801,-2.3313799590669437,0.40625099211698895,-1.592228670807068,0.41802151506474255
-3.1746835274550755,0.26999282713843986,-2.2973291519727392,0.4102413566231083,-1.6448536269514729,0.39844341243598225
-2.9055001557059246,0.3636051648807152,-2.4405068777749177,0.3652943985055125,-1.5492013155604518,0.35347616859103487
-3.115982208227871,0.36642367779943674,-2.3739276238981604,0.4054918241303903,-1.739197665285252,0.3898738472417508
-2.9677379253417833,0.3878274278492247,-2.4339918013111745,0.32466279944331417,-1.770363135931163,0.35301396364639026
-2.935199468866706,0.2899786330564476,-2.265750451027791,0.37934850811447496,-1.5300675881378287,0.2830255285805106
-2.951078264072633,0.4257777499935445,-2.2242246505718493,0.4744948822839929,-1.5804668183993615,0.3876507660517208
-3.2087069104350183,0.2700058584034541,-2.5363960132149588,0.35746098322751063,-1.7624102978623897,0.40709959115337624
