gamma_0,w_0,gamma_1,w_1,gamma_2,w_2
-3.0233414397391476,4.196795994300517e-06,-2.286928445121298,0.2424643651113847,-1.6497210636833615,0.2753853479996042
-2.868441096155867,0.4280779157713337,-2.1807758452405013,0.46778819736099886,-1.5761119739866587,0.5211338299720933
-3.072182164689216,0.4266721875181545,-2.3656181268642924,0.5339968728106478,-1.6953977102721358,0.4412161496603839
-2.7617073069507776,0.5723969578924978,-2.175402063676397,0.6946176831930094,-1.621082250852408,0.678954620118507
-2.9200279443620203,0.35246166500960385,-2.3494731492712106,0.3385158282414088,-1.6721233555426238,0.39646428548565815
-3.055080661867739,0.41275090686650967,-2.3339183061836266,0.4636259807577477,-1.6695925772881872,0.4231805751913075
-3.055080661867739,0.31285753362718705,-2.3739276238981604,0.37050628395234186,-1.7114395577093575,0.38864808753690944
-2.9551668474978383,0.20647347287934686,-2.3115952255032495,0.3402201085488244,-1.6670724475435668,0.3690365297203395
-2.994383558342588,0.26038306327518107,-2.286928445121298,0.3637534521929177,-1.607247891900218,0.4171425233401608
-3.0233414397391476,0.32105619599032115,-2.3189084659001673,0.340022836282766,-1.616436371115022,0.4269717103317746
-2.715128795061373,0.5386689327011481,-2.1545125352688226,0.5521382782466205,-1.6257633862332344,0.6125343358038297
-3.199848170827781,0.270006176744715,-2.500551793049049,0.2230047009466905,-1.8350383998622086,0.27634316728542774
-2.9551668474978383,0.46542428140586506,-2.172738557951301,0.5306355159994263,-1.5547735945968535,0.5417146402792807
-2.9677379253417833,0.39637010849461624,-2.2701249980205227,0.443603035239897,-1.591487083515361,0.5037969211769682
-3.072182164689216,0.35651612049272263,-2.378144623280705,0.3834303029504699,-1.6521695105991197,0.3914780801742665
-3.090232306167813,0.20256038458448627,-2.4228331018892777,0.27176353218838867,-1.7307296185327647,0.34570149620058144
-2.9551668474978383,0.36316634488698596,-2.3615238743101443,0.40737533598931663,-1.640024850899671,0.4384212720637738
-3.1093491536764897,0.3154558605142932,-2.4624276813831973,0.36136601201625845,-1.7449130810524893,0.39083268290844697
-3.090232306167813,0.40306223819172604,-2.4181417132227403,0.357284893915237,-1.7804643416920256,0.33672277307443294
-2.888162196227494,0.4324326126669023,-2.3226121020539177,0.4496064384292897,-1.6570963350340198,0.5077421619207043
-3.055080661867739,0.5494819516488461,-2.4323790585844467,0.4276963653823567,-1.739197665285252,0.4127509017335887
-3.2572432013249353,0.2699956273562131,-2.5363960132149588,0.2348716938653349,-1.7683644242721612,0.32601792912082317
-2.7990701628215113,0.27292639132783314,-2.183486528006559,0.4063070329961729,-1.5547735945968535,0.4651981145245734
-2.9200279443620203,0.45340137693399246,-2.250771713261278,0.42884572566376533,-1.591487083515361,0.523681097250707
-3.129674664674361,0.26999065560509056,-2.3574688291357644,0.3607474623836172,-1.6797806567981286,0.39721735555678445
-3.0233414397391476,0.3703982090341774,-2.3455309708066743,0.3798181359749109,-1.6027040905517569,0.45379955409183526
-2.8408037178631944,0.4136549613683468,-2.3079844749459575,0.4592559743809667,-1.6187549435471056,0.5005993444075281
-2.9430461174127407,0.47144543682266926,-2.2603425352935886,0.507689918824791,-1.5981931399228175,0.5317646308789624
-3.038828518773989,0.3760490196502315,-2.3739276238981604,0.35652828265897074,-1.68235511288794,0.44864794224597265
-2.9551668474978383,0.3746824643860306,-2.408915545815461,0.5043931843077467,-1.6849407678719148,0.4332156630033271
-3.008547226714156,0.3648625587851589,-2.38670773449225,0.39509827708948625,-1.6746648890243256,0.42873907943580997
-2.9551668474978383,0.31203056874127166,-2.3739276238981604,0.31926263251024195,-1.6620637147383848,0.33762488562224086
-2.868441096155867,0.3658404388203519,-2.2144185499958327,0.36049644575126644,-1.5505898754088914,0.4307655890598732
-3.0233414397391476,0.2597963118146672,-2.3115952255032495,0.37383877540443633,-1.7141564320035072,0.4164243392580606
-3.1093491536764897,0.4732351247776516,-2.4323790585844467,0.3452644610587665,-1.8350383998622086,0.4256851887803678
-2.909074901048066,0.3994670993945069,-2.202925499895092,0.3726876630119096,-1.6004445443750994,0.43085462310795203
-2.9807962577708214,0.3921728215510331,-2.4043782825986613,0.3322296826081915,-1.742048259970095,0.3274457080493249
-3.008547226714156,0.3176111172735485,-2.4181417132227403,0.25817975835747237,-1.7449130810524893,0.35418470519208617
-2.832054257379137,0.3251157689980328,-2.1944928138848643,0.3790702714846652,-1.5062617232782445,0.4096570556618199
-2.994383558342588,0.3804557648594708,-2.3455309708066743,0.43086760428326876,-1.6721233555426238,0.45114102544104634
-3.3706171843236503,0.27000217058745707,-2.4837692932505324,0.46143899670653843,-1.848707916236693,0.395769278500557
-2.9430461174127407,0.3889361415185344,-2.2938346203063302,0.44390181151943603,-1.6521695105991197,0.40796939790645914
-2.823516371236462,0.3778008166006422,-2.1444106209118403,0.4261028077736988,-1.4720773171593677,0.5058096328534265
-3.008547226714156,0.29227161987962613,-2.2835158551371935,0.4453142363916833,-1.5589847061722562,0.3932426920833921
-2.8408037178631944,0.595456964204712,-2.2144185499958327,0.5523192245372424,-1.632852605867992,0.47810651767357587
-2.9807962577708214,0.3464704930226918,-2.2445038731653932,0.3885795366372684,-1.6004445443750994,0.39105413443858694
-2.9430461174127407,0.36341556838122946,-2.2539390914213655,0.44524505206145565,-1.4985130678799752,0.44003302450668924
-3.1093491536764897,0.36505441527922555,-2.4676584925406813,0.2870477938713299,-1.759456515105543,0.3543989225048347
-2.823516371236462,0.6044987803124512,-2.200097192999895,0.5917781851547046,-1.52004367180158,0.5662470834119656
-2.994383558342588,0.2900371348270026,-2.353452182117339,0.33690334721686127,-1.6448536269514729,0.4233473488099896
-2.931342919798749,0.4379604574909626,-2.3115952255032495,0.4811924174295903,-1.6570963350340198,0.441447123108438
-3.055080661867739,0.31285753362755875,-2.2701249980205227,0.44152317381498923,-1.5739457147782705,0.48442544724182685
-2.994383558342588,0.27608091881308444,-2.286928445121298,0.39079758413802623,-1.5443647274658943,0.46991722137234426
-3.008547226714156,0.372499029717608,-2.530192383857031,0.3301967891397111,-1.9033108187089973,0.40391028613848395
-2.715128795061373,0.6079498784544761,-2.1200716897421517,0.643769538747251,-1.52004367180158,0.5806675609039611
-3.055080661867739,0.3903206282710997,-2.4135029495884783,0.4479943318364217,-1.8350383998622086,0.4043844855143687
-2.8070337683438042,0.5005736852407953,-2.241402727604945,0.5080555867782253,-1.60953229135801,0.4824646213682408
-2.858984164393865,0.4923602037464757,-2.276769395604891,0.49469742456039106,-1.6521695105991197,0.45613492901875347
-2.9807962577708214,0.40762925914684794,-2.353452182117339,0.41052768652026106,-1.6645628612027217,0.485453245401599
-3.1093491536764897,0.22979263970356678,-2.38670773449225,0.37375890309548954,-1.6521695105991197,0.3367510350852237
-2.878161739095483,0.4845279289841117,-2.197286376641052,0.5288792772439186,-1.5062617232782445,0.5620346739760963
-3.090232306167813,0.3728602613852436,-2.378144623280705,0.3878772211276601,-1.7223838902526911,0.5104998192351009
-2.9551668474978383,0.30272669374583483,-2.304403566359463,0.4971836014445182,-1.6670724475435668,0.45754900050095176
-2.84977621028351,0.46056660606753275,-2.1674573288655785,0.4454142798691235,-1.5023761199558543,0.5033914763925291
-2.6909447201799903,0.5554318241032228,-2.16483922180398,0.48956609508370197,-1.490853355246661,0.5343141389125196
-2.6682389822447616,0.5607597049681412,-2.0969274291643423,0.5854678740556971,-1.5023761199558543,0.6166164300597614
-2.9551668474978383,0.28181013551326556,-2.26684002634316,0.38114529768433214,-1.5761119739866587,0.3957040087873933
-3.008547226714156,0.34803321972038864,-2.408915545815461,0.337599569799653,-1.6980411262644237,0.39283900275943556
-2.8408037178631944,0.40160446832770413,-2.300851965340215,0.4767885112674961,-1.6281173751321274,0.510706438676588
-3.090232306167813,0.3153930922248321,-2.3739276238981604,0.3761536884164675,-1.640024850899671,0.39790610812070026
-3.090232306167813,0.20256038458448627,-2.4837692932505324,0.3867736950078972,-1.739197665285252,0.3739451920955391
-2.909074901048066,0.2780793598161233,-2.3189084659001673,0.3409342116258401,-1.6049718491725016,0.3349486995184664
-2.994383558342588,0.314030597821997,-2.2835158551371935,0.4064059664561696,-1.580466818399362,0.3875324213471344
-3.151381655742279,0.2700082292749539,-2.5363960132149588,0.31949519574011204,-1.7477922949929718,0.27448191528488863
-2.7410134509776762,0.44522899677036204,-2.1296562915879615,0.46372067332924116,-1.4720773171593673,0.5333367203563534
-2.878161739095483,0.39558491318897104,-2.202925499895092,0.4007928815593414,-1.5632236468662761,0.4715114950452706
-2.931342919798749,0.396026713195788,-2.3455309708066743,0.42356233269880994,-1.6049718491725016,0.449286272214567
-3.055080661867739,0.39032062827110225,-2.3339183061836266,0.4457927986118476,-1.6570963350340198,0.46001969058833037
-2.858984164393865,0.3935397256070902,-2.2903678778552674,0.414063614766047,-1.5062617232782445,0.4695352217077067
-2.994383558342588,0.3341870712342081,-2.353452182117339,0.30880301040322555,-1.621082250852408,0.28569799128332907
-3.0233414397391476,0.32105619599032115,-2.3494731492712106,0.4526786057061783,-1.7683644242721612,0.428217249672836
-3.038828518773989,0.47881006232835505,-2.4421519515770322,0.417183776115327,-1.7141564320035072,0.44611790910123716
-3.151381655742279,0.2700082292749539,-2.395449516829615,0.3602791984919257,-1.6953977102721358,0.41299152657883303
-3.008547226714156,0.4158759888193246,-2.4892858647872385,0.3145029762866594,-1.7991181068379674,0.38325680550491814
-2.9551668474978383,0.3800741479963993,-2.3494731492712106,0.3840781426106985,-1.6721233555426238,0.4577287473091242
-2.823516371236462,0.4280097598838552,-2.2383229891846317,0.49619107130384066,-1.5804668183993615,0.5473530489179608
-3.090232306167813,0.3938110892466579,-2.524084626991986,0.3461331807170366,-1.802288671124246,0.3688493261688267
-3.008547226714156,0.30557898558249186,-2.304403566359463,0.4426261257124848,-1.6721233555426238,0.48943082020119927
-2.931342919798749,0.4221077638233174,-2.3115952255032495,0.4281732701067779,-1.5870558322903148,0.4847614397366422
-2.9551668474978383,0.20647347287835557,-2.399889984291418,0.2944459368168521,-1.6472824669085204,0.4098662001117609
-3.055080661867739,0.27740230730574433,-2.26684002634316,0.3493085435170653,-1.616436371115022,0.33502658057091195
-3.2572432013249353,0.2699956273562131,-2.575829303548901,0.3311154736143973,-1.8350383998622086,0.3505965887748902
-3.072182164689216,0.4331539135522509,-2.353452182117339,0.32919223904434763,-1.591487083515361,0.3204762301349453
-2.823516371236462,0.35694405535115026,-2.200097192999895,0.46075607190635154,-1.5260396107882266,0.35398534618861305
-3.008547226714156,0.3865016931604969,-2.341624910132738,0.4011445269424907,-1.6187549435471056,0.4428168195048003
-2.994383558342588,0.373830293154655,-2.3739276238981604,0.29834363636274847,-1.5260396107882266,0.4130845120225354
-2.9677379253417833,0.22511149102474162,-2.341624910132738,0.3637721636057546,-1.60953229135801,0.3968409153966441
-3.055080661867739,0.4057218757393765,-2.427578428974786,0.39872584017559626,-1.6746648890243256,0.33984512953501944
-2.8151794745858774,0.5435016070114443,-2.191716272671173,0.4840909868960178,-1.4965898991545776,0.4740476447787968
-2.9807962577708214,0.34647049302277494,-2.3574688291357644,0.36356732495578004,-1.7141564320035072,0.42454272469860693
-2.832054257379137,0.2675957654667529,-2.241402727604945,0.3579359342093822,-1.5402476458544945,0.48235907564761116
-3.072182164689216,0.35651612049272385,-2.437236408210091,0.4971517427120511,-1.7991181068379674,0.4830340378490352
-2.868441096155868,0.5223256990662751,-2.151966410329895,0.5198360146014578,-1.4965898991545776,0.5366474861401833
-2.9090749010480668,0.44201657793249205,-2.276769395604891,0.46833414066775886,-1.6497210636833615,0.4603154747916681
-2.9807962577708214,0.3464704930226918,-2.3189084659001673,0.30563994203950867,-1.6746648890243256,0.34382005777808144
-2.9430461174127407,0.4140863965995324,-2.369752422366986,0.5284090534316592,-1.7363611334663744,0.48594879170221333
-2.8984601165495136,0.3055931422601218,-2.250771713261278,0.39186639968085285,-1.5696352193315077,0.3782160423244343
-2.7410134509776762,0.4332841735383178,-2.186213350199518,0.46185922056637835,-1.5547735945968535,0.5548158536610494
-2.9551668474978383,0.30272669374583483,-2.3656181268642924,0.3114154263396884,-1.7251524629226296,0.4291008896014658
-3.055080661867739,5.455653455947252e-06,-2.3455309708066743,0.39666250684561816,-1.7141564320035072,0.4332424287630746
-3.008547226714156,0.33868820497254043,-2.427578428974786,0.4403749374317863,-1.6281173751321274,0.43835351629936736
-2.994383558342588,0.36683672375775606,-2.4323790585844467,0.3101138397071537,-1.6721233555426238,0.4344021588856381
-3.038828518773989,0.2955663663741494,-2.330116397477281,0.37087744640217485,-1.6595749061702603,0.472138843136885
-3.038828518773989,0.405933685023884,-2.300851965340215,0.5258773278143649,-1.654627902351078,0.45080882277295947
-2.888162196227494,0.44674469798362165,-2.300851965340215,0.5165976222536907,-1.5826555271185836,0.5113827813239438
-3.1093491536764897,0.37789002718757275,-2.4471272216841555,0.36038223194508456,-1.7168860184310408,0.3734972441324337
-2.888162196227494,0.37682234245854185,-2.247626755795138,0.47776072644228673,-1.5505898754088914,0.479446667879689
-2.9807962577708214,0.3383557007119309,-2.408915545815461,0.3506435588227384,-1.616436371115022,0.4075648688314687
-2.931342919798749,0.36331684539794296,-2.205771539272578,0.4735866064696305,-1.5547735945968535,0.47048803331063493
-2.9551668474978383,0.31203056874127166,-2.3574688291357644,0.38781666094321066,-1.5848518438340828,0.4176398983758855
-2.994383558342588,0.40393659205121146,-2.369752422366986,0.43912208670414493,-1.6980411262644237,0.4497689656618741
-3.072182164689216,0.2498690850901853,-2.3656181268642924,0.256674674061978,-1.6595749061702603,0.3404511169919363
-2.9807962577708214,0.42980820299915806,-2.395449516829615,0.4892251949202995,-1.7033638416727146,0.5451803316184907
-2.9677379253417833,0.45173510475183243,-2.3263478740408408,0.4159138384856182,-1.5589847061722562,0.42625740342944074
-3.0233414397391476,0.37039820903415893,-2.378144623280705,0.37416241252702953,-1.6118251211466297,0.44784272174186474
-2.84977621028351,0.39653908221038403,-2.26684002634316,0.42243608501183383,-1.5653536925337328,0.4392345886252455
-3.038828518773989,0.41239495315979374,-2.4624276813831973,0.5851568772290312,-1.7477922949929718,0.5091225183412178
-3.0233414397391476,0.3431834609050725,-2.3226121020539177,0.3541068757389924,-1.607247891900218,0.3464130587398432
-3.151381655742279,0.2700082292749115,-2.395449516829614,0.5515941859903382,-1.7087352578229016,0.42962510528022485
-3.129674664674361,0.2700093443949307,-2.408915545815461,0.4356865324973023,-1.7683644242721612,0.5071356194873675
-2.9200279443620203,0.39798570881380935,-2.3152363674711407,0.3514444025654161,-1.6570963350340198,0.4421480285876763
-3.008547226714156,0.3796962367837822,-2.518069603370247,0.3578366407487318,-1.848707916236693,0.3783513722502417
-2.9677379253417833,0.511824465209901,-2.3079844749459575,0.4456276993705949,-1.6187549435471056,0.44124083458041424
-2.9200279443620203,0.42241954925788916,-2.263579335593085,0.46316188387085244,-1.5547735945968535,0.433424923898019
-3.0233414397391476,0.2941467624250088,-2.3656181268642924,0.3532563710245941,-1.632852605867992,0.3528270354137032
-3.008547226714156,0.317611117273551,-2.330116397477281,0.38391180531331315,-1.8086847082150939,0.42904053126103425
-2.776190335372457,0.33635928730069364,-2.2352643355705313,0.5144777097589108,-1.5848518438340828,0.481213158067606
-3.0233414397391476,0.477889154687719,-2.382404342382312,0.4792270036202938,-1.78661336549347,0.44413980696557626
-2.909074901048066,0.4471019272148548,-2.378144623280705,0.35816198341061706,-1.7363611334663744,0.37659705582156333
-2.84977621028351,0.428086099089871,-2.2383229891846317,0.4284189587328734,-1.6187549435471056,0.5082151214343879
-2.9677379253417833,0.3488507785234252,-2.276769395604891,0.34157683048517895,-1.6352340153886502,0.3754344691740549
-3.1746835274550755,0.2700071728615602,-2.427578428974786,0.33530943221202836,-1.6980411262644237,0.40465737739779817
-3.072182164689216,0.3301340456357434,-2.353452182117339,0.33473672652077485,-1.7087352578229016,0.32603902782212657
-3.072182164689216,0.24986908509080263,-2.353452182117339,0.42321264603820585,-1.7168860184310408,0.4133597580727869
-3.151381655742279,0.26999177072504615,-2.4323790585844467,0.23872244391175876,-1.68235511288794,0.3684378891693694
-2.994383558342588,0.35943202466561,-2.4421519515770322,0.3722207536024314,-1.6472824669085204,0.3970590433527609
-2.8151794745858774,0.3452794626340782,-2.250771713261278,0.3861206337146093,-1.5240348730572568,0.4427047955382992
-2.9430461174127407,0.36894042413770534,-2.437236408210091,0.28297806196204034,-1.7307296185327647,0.39683221700695065
-3.199848170827781,0.26999382325526383,-2.382404342382312,0.4274992917561291,-1.7307296185327647,0.4508520435490538
-2.868441096155867,0.3539898095236701,-2.2701249980205227,0.3365001120874638,-1.5653536925337328,0.32328099190142084
-2.9430461174127407,0.5126993741836641,-2.273434650942775,0.42730100862969134,-1.5804668183993615,0.40762628967920994
-2.8151794745858774,0.4128589819050725,-2.2115178091866805,0.5097443995240221,-1.556875699287657,0.47724253882962553
-3.008547226714156,0.38650169316049704,-2.3615238743101443,0.3585999032602242,-1.6645628612027217,0.439164145739418
-2.868441096155867,0.38351028681727833,-2.2571292444862254,0.38991983200510716,-1.5717868165098599,0.3841284379679282
-3.327910411547838,0.27000283383993084,-2.478327289170969,0.33432853701536625,-1.7743819103449574,0.38335735453002395
-2.878161739095483,0.3923747160533332,-2.188956525679458,0.4733334492372861,-1.5240348730572568,0.5417922691630342
-3.008547226714156,0.43066515132660066,-2.3739276238981604,0.37981467773605465,-1.6746648890243256,0.4046103575200439
-3.072182164689216,0.3565161205074211,-2.4471272216841555,0.41021176528362907,-1.6849407678719148,0.2914286008406228
-3.199848170827781,0.27000617674475735,-2.4228331018892777,0.39181854130582994,-1.6980411262644237,0.40234176632725105
-3.199848170827781,0.27000617674475735,-2.395449516829614,0.486116222781164,-1.7087352578229016,0.48896145122627993
-3.008547226714156,0.4352286482978324,-2.4729577066243884,0.4730613721336676,-1.7624102978623897,0.4291664464073637
-2.994383558342588,0.40393659205148197,-2.2603425352935886,0.4292031353346937,-1.6953977102721358,0.4811062602890269
-2.9807962577708214,0.31034289980833707,-2.300851965340215,0.42265892322616694,-1.6797806567981286,0.4381009607579117
-3.199848170827781,0.26999382325526383,-2.4624276813831973,0.41056035211190967,-1.7991181068379674,0.4468095246317597
-2.994383558342588,0.39846479305426047,-2.3494731492712106,0.3496610969213773,-1.654627902351078,0.43558448694433716
-2.868441096155867,0.31037920696700205,-2.197286376641052,0.3908623223872439,-1.5848518438340828,0.42016724163686053
-2.9807962577708214,0.28751478385341456,-2.2801296530302797,0.40229755221732477,-1.607247891900218,0.4120163307681565
-2.888162196227494,0.40446070045508475,-2.300851965340215,0.44799238339371156,-1.6849407678719148,0.4722603248469475
-2.9807962577708214,0.3296866502060006,-2.283515855137193,0.36738719563059946,-1.5632236468662761,0.3915762168708106
-3.199848170827781,0.26999382325526383,-2.399889984291418,0.3323277530039118,-1.6849407678719148,0.42154184294354513
-3.008547226714156,0.43963065355769193,-2.3574688291357644,0.444759380119419,-1.6210822508524085,0.3493822465344006
-2.9551668474978383,0.28181013551326556,-2.2801296530302797,0.33149720085967815,-1.68235511288794,0.3895940741736498
-3.1746835274550755,0.2700071728615602,-2.4521638140532898,0.23068602968998017,-1.7196284570397675,0.30807698177991905
-2.9807962577708214,0.4169735830331192,-2.395449516829614,0.40062415570122045,-1.6721233555426238,0.4370260630162947
-3.038828518773989,0.3365438508639916,-2.38670773449225,0.4767650387251431,-1.632852605867992,0.46142835030896623
-2.9200279443620203,0.4402281319867887,-2.263579335593085,0.4627999278030741,-1.5443647274658943,0.4761151398545919
-3.008547226714156,0.3796962367837822,-2.2801296530302797,0.4188735623150233,-1.5826555271185836,0.46015639767870714
-3.090232306167813,0.33250350855543476,-2.391055785778313,0.37648294778147207,-1.6980411262644237,0.4565150487930797
-2.931342919798749,0.3830063644139293,-2.183486528006559,0.3957408962726751,-1.4592365943628691,0.4674126894956254
-3.0233414397391476,0.3083244927866749,-2.382404342382312,0.33467756418644523,-1.6645628612027217,0.33640270986201465
-2.931342919798749,0.26452640466189303,-2.3263478740408408,0.38566782976292485,-1.589267557051392,0.38835881451183596
-2.8408037178631944,0.3212495441054433,-2.2903678778552674,0.4368359697930494,-1.621082250852408,0.44031133135267897
-3.1093491536764897,0.22979263970582117,-2.530192383857031,0.3669274329756655,-1.7835304240943362,0.37640439066528175
-2.832054257379137,0.5173659691174122,-2.2539390914213655,0.4286996382998725,-1.5848518438340828,0.4514299178802018
-3.1746835274550755,0.26999282713843986,-2.4228331018892777,0.27393904325277774,-1.6620637147383848,0.35374575963236843
-2.994383558342588,0.30260261473251976,-2.2202765609095434,0.34506753715528976,-1.5485081543289823,0.389568745956326
-3.151381655742279,0.26999177072504615,-2.4624276813831973,0.3945861642370597,-1.7713651496561653,0.39368500034607196
-2.878161739095483,0.39237471605333374,-2.3339183061836266,0.5015176235999818,-1.692766088306019,0.46968022351958283
-2.9807962577708214,0.4587542601149164,-2.2973291519727392,0.5566398747886455,-1.7033638416727146,0.5129763404906269
-2.9807962577708214,0.3865701182205313,-2.4228331018892777,0.4219032940715043,-1.628117375132128,0.43438291835760445
-3.038828518773989,0.3842262291975083,-2.38670773449225,0.3993948482359217,-1.6448536269514729,0.3565906188768731
-3.0233414397391476,0.44250090774575535,-2.378144623280705,0.33448314728258843,-1.6521695105991197,0.3594614073593923
-3.2272184259631564,0.26999475731644235,-2.589913682701567,0.24821788525857347,-1.8807936081512509,0.2895029405068787
-3.0233414397391476,0.2941467624250088,-2.2539390914213655,0.4032920096491805,-1.5696352193315077,0.43430288981598697
-2.909074901048066,0.4471019272148548,-2.391055785778313,0.4603481499145654,-1.6901461375274707,0.45999751234843034
-2.909074901048066,0.44957203066286017,-2.353452182117339,0.516149632771535,-1.6004445443750994,0.5364586742220561
-2.9430461174127407,0.33155925977965267,-2.2938346203063302,0.43745820430468146,-1.6521695105991197,0.431457879131691
-3.008547226714156,0.37249902973384713,-2.3615238743101443,0.3983825506117981,-1.687537737044811,0.4738875248108453
-3.1746835274550755,0.2700071728615602,-2.3339183061836266,0.39162483441757484,-1.6448536269514729,0.40903094277685964
-3.129674664674361,0.26999065560509056,-2.38670773449225,0.28861851889638634,-1.6620637147383848,0.33425478939506453
-2.878161739095483,0.465407436518703,-2.250771713261278,0.4341913640160392,-1.5443647274658943,0.47543372844003307
-2.6909447201799903,0.6352146080986976,-2.1060501078562055,0.6205503964571104,-1.504316082614211,0.6170490050918289
-2.8070337683438042,0.39023641980070567,-2.2352643355705313,0.43237258455136646,-1.5696352193315077,0.4698831966215009
-2.8408037178631944,0.48388288570541066,-2.1622358700341175,0.46518853399111926,-1.485165456902677,0.5471945164008846
