w_0,w_1,w_2,gamma_0,gamma_1,gamma_2
0.5874850064996697,0.5356902233398148,0.5504575635091377,-2.8084561196855087,-2.2687720254793997,-1.553001059753165
0.498010380136329,0.4419214287447897,0.4780927112956214,-2.96926666264022,-2.240774211058696,-1.595124524088756
0.4805638772328487,0.4475650729241269,0.4416849742745132,-2.869371854727555,-2.314108937343989,-1.5828990069598745
0.4053317713493296,0.3421749379163711,0.4015342928568916,-3.1723339046397574,-2.4847153674993794,-1.7187378895841023
0.5011836299691247,0.4159305478212171,0.4296931807613219,-2.814882720404168,-2.2159004131771685,-1.5001640469084063
0.4460070573580227,0.4249138566290537,0.4338615330633697,-2.9043352407901675,-2.266234221282509,-1.562028018229193
0.475158906699422,0.4101484284585212,0.3958236723298033,-2.8259167531113167,-2.164031489741429,-1.471121205058315
0.4185449250593833,0.4318529282087786,0.3986655043204543,-3.070558187079832,-2.402945545512049,-1.6860041647498416
0.4605690163976577,0.5615989898297883,0.5886348782138936,-2.8317686050829547,-2.2319710531703447,-1.495595688855713
0.466112843462609,0.3473824383115049,0.4384860834102755,-3.016226137624084,-2.3562930235519906,-1.5931309512026546
0.4850309327918229,0.4715731443406195,0.4737809346372444,-2.9706869849939226,-2.393301266385281,-1.7543235617175132
0.4326322578741611,0.5701174380741001,0.4598316194153727,-2.924108959400464,-2.3127063953815887,-1.7091639753609846
0.4427455004230416,0.4281231660986452,0.4388854459689396,-3.072631684187209,-2.420806977740246,-1.688770011786062
0.3401497775027477,0.4663670262279179,0.4916437210391411,-2.9316004211397373,-2.1850253713979666,-1.5178953573845588
0.3278326948233898,0.4695231009899765,0.4363907107885341,-2.998245895011287,-2.2493291920015377,-1.6218332458434297
0.4394471216651872,0.3810697074217907,0.4781653662226352,-3.250921438636982,-2.4934551189669585,-1.7023748084078052
0.4830442265240726,0.3470470974317432,0.3962825279092618,-3.085937451454769,-2.411932287686568,-1.73725965645303
0.5575192024641089,0.5058912733157438,0.5134825853047823,-2.828227902080382,-2.26696130024358,-1.6075511363624049
0.4171309976097479,0.5183484290248518,0.4738505049935165,-2.93719211553888,-2.26214438006118,-1.683260591612015
0.3595047390141461,0.3164761685154909,0.2494967823030923,-3.0693212992206083,-2.429394417527395,-1.7550983545148946
0.5094859521330461,0.5967091081860499,0.5361248940412568,-2.7864350619578704,-2.2002158168957027,-1.5819558580100097
0.458694586212269,0.4453278743242916,0.4122514674591796,-2.883449170243092,-2.2904630889351565,-1.6752686963344567
0.5894670407376373,0.3168545239177399,0.3920572446232833,-2.986206947015968,-2.333793212343916,-1.5892518941510123
0.4384497369291848,0.4595157527952661,0.5205925680984902,-2.8307898417141537,-2.258980219890093,-1.5279818297296714
0.3820002295831843,0.3979427808527773,0.353490922010653,-3.177872154167469,-2.389548278651014,-1.7099545396961249
0.2868116762377166,0.4433424592586927,0.4149706599158681,-3.1081727705467936,-2.486044368084513,-1.8250866110845407
0.4286669543089305,0.4522879744570237,0.4799878855969864,-2.995975185400852,-2.283343296700217,-1.6036721955427864
0.5993978016129913,0.4520962463486204,0.4122765592635533,-2.9293243734714234,-2.401577620669841,-1.6709262887943666
0.5840584065954392,0.4139609394005333,0.4665517580175611,-2.924502658266871,-2.387371035988195,-1.7046645503554487
0.4791944307383252,0.4283569648094218,0.5181979547273506,-2.91008019138443,-2.337892111759186,-1.5940509701791086
0.4245929528086007,0.4844036277370129,0.4129717089576563,-2.860085535706992,-2.2686410613723638,-1.5243712315547175
0.4475559154976374,0.4759316686690632,0.4382651201731208,-3.0314250469803574,-2.365870405402573,-1.7413086938078235
0.4299955481751659,0.4145987011555646,0.4463136635913413,-2.758400229558318,-2.2955140947341075,-1.5989779929214027
0.3571059680253795,0.4185695042141732,0.3450450926421831,-3.149147763769274,-2.531320712205676,-1.7823619851889971
0.4655398446878715,0.4565955022600981,0.4870845989467573,-2.964705191694739,-2.230024475414472,-1.6101383224048842
0.358749043584614,0.3627505236903542,0.3032797651857816,-3.1732504288884567,-2.400177968365288,-1.6475480327422007
0.4966721269405876,0.4708629991185229,0.4734707574147594,-2.8153602816337755,-2.166009637343214,-1.4788991964376144
0.4921234285953508,0.5468295690409825,0.451419692063951,-2.973851553897161,-2.3491973361440555,-1.772747029392569
0.3195628869589427,0.3513867373984443,0.3661014321474943,-3.067634991272742,-2.4499095195766,-1.7397938387787848
0.4229739275327767,0.4018055670161793,0.4022079074694346,-3.2602157323086374,-2.397141125386256,-1.714165870560106
0.4408568314688378,0.4199281057154103,0.4473336714229747,-3.08482267102544,-2.4162727511686586,-1.7280604797442305
0.5217235088246435,0.4927747703149602,0.4588765885028915,-2.8105723711429347,-2.154231489198307,-1.5680367419901422
0.6553809436319655,0.5106502501980267,0.5508854511363946,-2.7871244566104005,-2.2238254960325405,-1.5083465838733974
0.3557896434436115,0.4305241413917061,0.4141421167454902,-2.972308102808695,-2.327481398328674,-1.673760577248527
0.3485748975463936,0.3613547069490872,0.3795364413215141,-2.930796666442104,-2.283150158968303,-1.5865597557691116
0.4892650859829504,0.4497874986260257,0.4401173032337465,-2.9851496816356,-2.3553291526151594,-1.6219635091775797
0.5661610560953301,0.3880235671517348,0.4570094321103536,-3.0625412012695703,-2.4519360077788668,-1.8129123530292144
0.3655096884297519,0.4366022630061401,0.4754412636471655,-3.059561403204255,-2.284405374569987,-1.7035559269666831
0.4438548585087962,0.474400485567164,0.4790445326954537,-3.065068842948419,-2.384990380898778,-1.734323671202026
0.2444111336030423,0.4345903635686345,0.5039084080852902,-3.146999687847173,-2.34239529789718,-1.6586425260032929
0.4397966894292372,0.3568206882009879,0.3501630508138689,-3.02035481530207,-2.3075111814266824,-1.6748051375662645
0.4502524645850593,0.4307464221643811,0.3774664477777605,-3.149629998810643,-2.311511205829888,-1.66517257761315
0.6376206361110057,0.4099818942869211,0.4421634408633929,-2.9594026761320804,-2.4150308122758,-1.7055867571571055
0.3387627033337367,0.3720135587631728,0.3782895888357631,-3.022798579903546,-2.320947986697471,-1.618711816164512
0.3021079241001724,0.398971635462568,0.3266122446296178,-3.083488922499578,-2.3874736715788494,-1.6918955336937689
0.5169366717115554,0.5532834551265693,0.4980536117297467,-2.898573012385467,-2.167627479672152,-1.540094923336118
0.4331640827994764,0.4131357420998033,0.4124809794341504,-3.1402633765011942,-2.472606081352671,-1.725926824347434
0.5724741618530774,0.5333968005730869,0.4575537245064378,-2.83998714794823,-2.2068169918806158,-1.6412728052282146
0.4780723425384311,0.5328296886564161,0.4400205363071793,-2.8805198945261528,-2.3192199219987577,-1.5727774230652227
0.4595016376626452,0.4785694715535268,0.5677336500249557,-2.862256792653824,-2.2483050342763646,-1.5909466259561629
0.4557004721062525,0.4305633737923389,0.4310081387728969,-3.043873393127438,-2.317629356629841,-1.7175728200977949
0.5358495173641674,0.5440999361409707,0.5144957308572526,-3.007288126010132,-2.3460834369606456,-1.7155799604591595
0.5535146602604029,0.5509392768920938,0.4800656350669183,-3.1759237406186567,-2.552176834343844,-1.8995445315197192
0.3944718785056013,0.3944995402689771,0.4638602920209915,-2.911685390100618,-2.2356445119313983,-1.527742783416292
0.3725403610906911,0.4693254130568411,0.4857478652165175,-3.072030668514514,-2.39249712479084,-1.7530277727361443
0.3334701546330956,0.4743461642828791,0.4662776461549858,-2.960399393609815,-2.265929415770393,-1.6146905150833426
0.3802284493329987,0.4510072306194119,0.456243875191688,-3.0006071213280463,-2.3358684667957905,-1.6067621837244477
0.373541333988365,0.4366309301229722,0.4662158860442537,-3.0517439371632964,-2.381660959137542,-1.667286650621858
0.3856409667972954,0.4368998230088946,0.4309114864123962,-3.059677623933272,-2.452131745022172,-1.6796285575458925
0.3916872614030075,0.3962088875874225,0.3723380150883595,-2.952939078529859,-2.2931866644183545,-1.6529189561205415
0.2261486383920471,0.4483864964047291,0.4620642442970203,-3.1337424262669025,-2.383468592126249,-1.705565716350826
0.3989025655194369,0.3790876698084849,0.4451335527850055,-2.903189212197409,-2.264101836359272,-1.544729910912911
0.4118833886591657,0.4005078212718214,0.4334087008554715,-2.908717476317291,-2.344369202237312,-1.6465066477467314
0.4612506373070258,0.4466170712833246,0.4011221362482707,-2.835384163822521,-2.168886737651021,-1.550462246842936
0.3621942692300802,0.4510317228409828,0.3580675029618311,-3.0298041823738906,-2.441268678748646,-1.7482335338035744
0.4959010135704083,0.3389229407767907,0.3928820363908041,-2.9861022887306574,-2.4007070567182787,-1.6589653619567424
0.5015766564000987,0.4724511327616421,0.4683748080299957,-2.8572991423358567,-2.257002732285138,-1.5898008445592802
0.2233641185146981,0.3823044607838414,0.4133842518040264,-3.197710499477925,-2.45755325541914,-1.7818078700518478
0.4373746796530557,0.4079010702783369,0.3820867416255213,-2.992314050747063,-2.3275932815775464,-1.6791289084121357
0.3198483908723482,0.2443204223979135,0.3502312826393186,-3.0400775148637367,-2.400834695932259,-1.7074902041859703
0.4422098558731661,0.4099135164409539,0.428648660112026,-2.942971604275628,-2.320534840377372,-1.656459586074054
0.5186987736453338,0.479860788186613,0.4650753566129472,-2.9043969691107114,-2.348501151875096,-1.5960149101230965
0.6336426942563663,0.5518437394845092,0.4853764708983407,-2.786464553681148,-2.2362088758294503,-1.5495280656772832
0.4227471363207918,0.3125038231157455,0.2974317410280797,-3.189573452683365,-2.406786263324071,-1.712133667197644
0.4896642863911118,0.4955739504523465,0.5247279271900883,-3.025848549361134,-2.3615756293801846,-1.7171565330571652
0.5483130064748638,0.4720841052861783,0.4754531475936708,-2.819522248684238,-2.2355739381616457,-1.5326048147469116
0.630001345425441,0.3943434601093918,0.4660515390662721,-2.946197154580372,-2.292510733395688,-1.5792464746503942
0.4434343064979276,0.4739850489150767,0.4312187247547304,-2.833188652254341,-2.190808622142556,-1.4717425434196745
0.4119278391485347,0.5003840023168944,0.4983240291695632,-3.127399318492707,-2.3924824049088325,-1.7576190778199523
0.5011644211992854,0.3709869260692496,0.423512924795643,-3.0317770084920004,-2.373309307307533,-1.750927028479765
0.3687681587212815,0.3432292104335683,0.3149969018494509,-3.1133212256150578,-2.5149852659059486,-1.7879192446549372
0.4559621574315859,0.4210920992883779,0.3878913905706617,-3.227694764440607,-2.4726490867853936,-1.6326554532791049
0.4444825567686992,0.5137179467294087,0.4082725658762171,-2.955236134166588,-2.359437142237584,-1.6276947557319614
0.4020624176681395,0.3428274575281828,0.4189947936103186,-3.1245896071981245,-2.569687162073162,-1.7904312585209232
0.541903872049068,0.492116720017021,0.4997155349196483,-3.0427791244275126,-2.2957483563286454,-1.6449570712738255
0.4788219809390879,0.4158536284806574,0.5110860044285125,-3.081304594309399,-2.381411370833629,-1.7534892105573638
0.3186265647129043,0.462741145107661,0.3971975971258293,-3.1384308923860877,-2.4817543951138217,-1.7029164380704993
0.4358846391632981,0.4639561355205225,0.5232821441614357,-2.8839557154327013,-2.236595185295123,-1.5427538197029045
0.4953750730224821,0.5409919027358097,0.4906962345717063,-2.890746656125454,-2.3054354524259177,-1.5854842837118874
0.4648803019340107,0.5188278262037893,0.4233783984337407,-2.862027466606948,-2.192463859871239,-1.5532178228042512
0.4760440462572001,0.4418793469455049,0.3874720750307323,-2.9535966202545043,-2.282521895571616,-1.6407676994914868
0.4489320422437606,0.3828433796528874,0.4101207120486485,-3.2333854478622017,-2.359995301012527,-1.737847996272513
0.2229216478668621,0.2694115398387541,0.3591878670352135,-3.110162770667936,-2.4329222043600707,-1.7641706773161037
0.5463918264348875,0.4241819244288896,0.4995021465062334,-2.8196186883705403,-2.234565234860478,-1.546438668629008
0.4988256477458085,0.349008938763018,0.3997357424244802,-3.044414881240751,-2.4382534529687363,-1.7112993566972583
0.2694744762363065,0.2566771301837811,0.4044425701191963,-3.103438948341835,-2.449401179929114,-1.749876984488862
0.4667223125987122,0.4511399162971477,0.4469561226998053,-3.02265442757617,-2.3698131897008765,-1.829666999572677
0.420719104514005,0.5010612210610832,0.4313346491994571,-3.02796787585603,-2.402968379998457,-1.6754755431551016
0.4992622360840677,0.552419205338554,0.4168874069203301,-2.9345333509942586,-2.3700450240788324,-1.6571978714924502
0.485518220273683,0.4171717157423153,0.3901411303627586,-2.781783350373372,-2.261645509732798,-1.5937695824358065
0.3942294030700963,0.3884096614659411,0.4116006969165401,-2.978324247184551,-2.386968851288742,-1.671839847750535
0.3979981419853624,0.3669274882313406,0.4546656035928687,-3.0421059319759136,-2.2742136892974107,-1.6427646320969311
0.4540705711500729,0.3929258937355061,0.5291446936771727,-2.866359145884806,-2.178879436439036,-1.5138839487234168
0.3858846596486968,0.5034632866763009,0.5017948297564041,-2.9612183168716384,-2.3212968404633547,-1.6908367610966812
0.4944669223678664,0.3614562705328005,0.3755553055355044,-3.0127910457107987,-2.3638244473176884,-1.6869494217968175
0.4477143541620514,0.4643272493971254,0.4415672323226187,-3.0642660323977533,-2.329368749020773,-1.7307483341319887
0.4984036131257999,0.3849590606582011,0.3768256510572114,-3.04584326994642,-2.4353635898967787,-1.7030134749821226
0.3849092284289777,0.4252510739093446,0.4402526109675352,-3.0215140884423506,-2.260533910754232,-1.630218573559422
0.4360877622188071,0.386417306148664,0.4833393043923567,-2.9751409637350075,-2.354471760089941,-1.669706457965804
0.4699964546784813,0.4194818720055844,0.4051973412255302,-2.806358279852605,-2.1856586660693056,-1.496911676631486
0.2734042211435888,0.3968528722533453,0.3736815648953768,-2.9319183857001705,-2.3179955639069747,-1.6080829264459673
0.4903456082301352,0.3799501438696253,0.3837389649886545,-3.066284215801204,-2.436416420295592,-1.7020500725964225
0.494376290339341,0.4552908604598784,0.4295271499180874,-2.986550141811347,-2.3953918909414176,-1.7219046459466647
0.510128279465177,0.4193508038031817,0.4524651476401471,-2.8832100347609764,-2.2528276246759305,-1.615395261303816
0.3667803005076556,0.489491041875155,0.417024270658051,-2.952553441011496,-2.2673274542352337,-1.6083237114708844
0.4522281741487041,0.4609869027655401,0.4727235381078235,-3.089191693783609,-2.4109421907456228,-1.7214621124196072
0.4525115896370003,0.5855477013969814,0.4051904645793786,-2.8583654758456274,-2.2808307545403257,-1.6039738176988023
0.4089275956470486,0.4654130380100426,0.4639517712392563,-3.333712648241584,-2.5480525531226004,-1.8034762389400487
0.4294669051840926,0.4304314732634131,0.3927804960571101,-3.1410306790863065,-2.436202124680536,-1.7028888035847145
0.4917822976893811,0.456905338903271,0.3620699209063885,-2.9570646733364336,-2.227849659311904,-1.6241446802605672
0.2942370296454386,0.2126808717228295,0.3190314092754066,-3.287395701449821,-2.4944650427418025,-1.741721622337211
0.4590967502020329,0.5159507699756468,0.4140347306267496,-2.777767115382883,-2.2702339468546646,-1.6028355777973526
0.4392024152820711,0.4683933307718977,0.4523216604540365,-3.010411947235337,-2.3524372431377523,-1.6702236590659971
0.4045213144387287,0.4589970120550182,0.327653728414888,-2.8602825412085555,-2.255763914495912,-1.585439901561989
0.3533016916260439,0.4278868679319145,0.4869447631745854,-3.2048678311893,-2.4416873306818214,-1.7860571404159995
0.3961682290953099,0.362499274497054,0.361251545638626,-3.264153786664074,-2.512789649494049,-1.8419539637800684
0.4235378924578065,0.4665854771181089,0.4574764545231572,-3.055744209512446,-2.3775496385839703,-1.6438901423077732
0.5386616092302327,0.5258000283649894,0.4832287207654593,-2.827105418031258,-2.1732587031478743,-1.607000820190982
0.5131902381570197,0.5406012026434006,0.5305517288091647,-2.9561188332330506,-2.3063021482429007,-1.6885801168323054
0.5103652779136071,0.5023290280215893,0.4758255484545488,-2.938856813709717,-2.228457134567594,-1.5937603568424747
0.2538606504939176,0.3778878861558283,0.4819604955280411,-3.101232825610276,-2.235474400173006,-1.582378373023664
0.4002660779265095,0.4531108688879207,0.4054789701029218,-3.2139368298484063,-2.492016889979772,-1.8698063462189185
0.5107028997930098,0.4806574289657181,0.4870352920053863,-2.8255344560876394,-2.2804919789937994,-1.5845125912012783
0.4064524204483043,0.4269446040703111,0.4168746109002809,-2.9130326039223258,-2.283253959441633,-1.5660443604498964
0.4145110176063541,0.4384847079400389,0.477347385183643,-3.075171602068288,-2.42657956869418,-1.793202116719467
0.5458013270211816,0.4888434354670772,0.4968711920517935,-2.983997365015134,-2.2470667914677915,-1.6291570098190586
0.3720124315239441,0.3897883172875268,0.4234744995027362,-2.942371744741,-2.377862938492405,-1.6607659375452677
0.541809541248819,0.5147186391008634,0.5031678265727084,-2.81034922390699,-2.2503776108520146,-1.4945052077654166
0.4495807624314516,0.5175888074629736,0.4301852379526946,-2.9167027289431986,-2.2898170473867165,-1.612077115433105
0.3126410067058077,0.3947813237172358,0.390291437164378,-3.194681641259636,-2.5250561977179085,-1.801155444706584
0.6930985611635929,0.5993215237174846,0.5923049218370494,-2.9301860230425234,-2.245539387786234,-1.6599801255640223
0.4553506933904483,0.4322834599852292,0.430503222606773,-2.958454875448991,-2.2657692766500634,-1.6414465519596146
0.4342537655024789,0.4491708172767416,0.360334760712208,-3.1424956689999792,-2.465807443990066,-1.8772663045030336
0.325277420733516,0.4852447135480589,0.3960157688287049,-3.047820609080937,-2.38042250113378,-1.71743603376303
0.5499382089167207,0.5666389022882442,0.4763567916996392,-2.7994852387609352,-2.286998621254351,-1.613354844361258
0.4692397236276159,0.4449621390578329,0.4300581613625578,-3.011146733574877,-2.3084174613875903,-1.6192823125229745
0.4455378486637083,0.4685499828238302,0.5301131857904594,-2.87550686150005,-2.3037605551402955,-1.716715690021894
0.3824038127356103,0.4293145690249924,0.3647306741618688,-2.975971577530882,-2.3366285172163592,-1.630786618940826
0.1780708825271619,0.3866297227254451,0.3523588527897988,-3.1479099244373634,-2.5965883734626,-1.8311389301172696
0.3951920653296195,0.4010573271634144,0.4455397939765153,-2.861260606624169,-2.29031212862722,-1.551789207961035
0.3721625821817037,0.443512891146142,0.3922753941794534,-3.0569010705370188,-2.3312957011189868,-1.6286101783348974
0.3128898760024826,0.4224360582725687,0.3488210660238049,-3.006614959111113,-2.2934851305949056,-1.6691311255323888
0.5942928732133783,0.4604800306323458,0.4906613784788812,-2.9631091671144225,-2.325517117654456,-1.706026992874936
0.4849208514828719,0.4934992462605898,0.4978912371545217,-3.0091096663553825,-2.3414724686153874,-1.652724645223801
0.3638619981898413,0.4239225563511684,0.4527025053542747,-3.0836723007426023,-2.386558793640308,-1.6467878235840736
0.4452657937484581,0.4517604097297122,0.4602585876503048,-2.963458533026973,-2.363528911523815,-1.6685023005025772
0.5214916170393574,0.3907832983641292,0.4070215432971664,-2.9291534324269013,-2.247906782692631,-1.5415832069723272
0.292696604347283,0.3944762771592376,0.4620820785396842,-2.9858975388610616,-2.3453614592244723,-1.6023850156851602
0.481246411742965,0.406012648150554,0.4280687166858421,-2.9915642829460296,-2.372159362896221,-1.7006303889199552
0.4286167489400441,0.3655010921258463,0.4331304907831935,-3.0906488902850087,-2.424773288337361,-1.7029426378299872
0.3645713987636882,0.446728884106274,0.4589574649069257,-3.2177437827001687,-2.5096074588709225,-1.771003914544263
0.5210143419173353,0.486438132038671,0.5650873253892936,-2.9967867158722807,-2.3079244556814382,-1.6837888713608264
0.4331590672829554,0.3970334324369217,0.4492150563705915,-2.917150619618595,-2.2565005719344566,-1.5642982961383738
0.4388782506902189,0.4637493382629058,0.4198069419567483,-3.0070283357302934,-2.391437272037664,-1.7151200186239333
0.3411984305760566,0.3995766598329244,0.3757262633646429,-3.053455788775714,-2.3030964923189576,-1.5752867086214075
0.4270991277947376,0.4190642805374835,0.4092668760198958,-2.871452117236041,-2.330664512971258,-1.6283341927310246
0.3760503065313796,0.4001315453234773,0.4657540226913197,-2.8951608412972303,-2.267997405123303,-1.6852874314371578
0.4026077069333587,0.4927469981562498,0.4401140633485061,-3.054938692808734,-2.4131749340993456,-1.624316927957029
0.2986874805167589,0.2867482966410221,0.3687441826909529,-2.9497423672683136,-2.475320530023898,-1.6660262726568262
0.4516085884679364,0.4136025223796572,0.4901666907978994,-2.96024469789335,-2.3812454672980823,-1.6728995318824074
0.5408936511852007,0.511046339923213,0.498126562752844,-2.9472053507115863,-2.3374394784862966,-1.701803260824373
0.3254307118122272,0.3479098402932825,0.3862083487565667,-3.0844225766733646,-2.467750941190048,-1.6662324874605516
0.375725186753104,0.370724163056404,0.4533574978817325,-3.1878997147705497,-2.5098206909709995,-1.7343797750806988
0.5226376506698931,0.4868913197145354,0.484045569209534,-2.896926991190427,-2.2403063865710715,-1.6247132507369348
0.4443896016158208,0.4111642875075785,0.4834376937061562,-2.978129924029644,-2.26899054844006,-1.5521361342942197
0.4745652949213981,0.426949148639217,0.3806779305987116,-3.0497759414894268,-2.3924535877338613,-1.6996421892573172
0.3276676654423723,0.3763054559777271,0.3563567048626014,-3.1685522557943293,-2.513752771561824,-1.700928456410561
0.3799989815651753,0.4425588605609661,0.4699481637099349,-2.8798626747387845,-2.2199098248010656,-1.5891321286348912
0.3898364670121502,0.5504839353143139,0.4429313631349245,-2.9284727613681416,-2.340595914099016,-1.693892241118787
