w_0,w_1,w_2,gamma_0,gamma_1,gamma_2
0.4900939598216335,0.475007616418439,0.4078480952065176,-3.097053995113834,-2.213420431071695,-1.5724976365623238
0.3380208418720456,0.4549050967906353,0.3705140210383811,-3.148924345169045,-2.5185442843641472,-1.8301160958687663
0.6231740610193831,0.4328269111416138,0.5393002047472175,-2.747683087221816,-2.254792416294616,-1.5301844862790068
0.3890172892900505,0.5064083656556151,0.478442783422801,-3.0057581651492966,-2.268570483341181,-1.5948319857950664
0.5366908342665901,0.4079096727859544,0.331559098208006,-3.40402059042495,-2.577646139161208,-1.8221302969342468
0.4811202662197066,0.3697797815123536,0.4147823251013196,-2.988673189449052,-2.5190256658429737,-1.790584058297469
0.5803738963663766,0.6004915081365787,0.5366386056473302,-2.994882165663041,-2.3150471612114867,-1.710908910547702
0.43097495180782,0.3776820623228256,0.4398350077110018,-2.8684808275777347,-2.2287676358298727,-1.546631543112701
0.5234138735201641,0.4312097953818545,0.3826272457198718,-2.9921169821186457,-2.454338657899896,-1.7608404404692188
0.1798483203452402,0.2439980072710178,0.4361007992543261,-3.0881246593129874,-2.558787705989297,-1.7794565001624174
0.5203678913941482,0.3985823004099062,0.4779524719561078,-3.1326165852405707,-2.447232485626805,-1.926667981849019
0.4666569257335429,0.4420068684951507,0.3988124493033618,-2.8352292952443685,-2.4859164050384845,-1.767915810661038
0.4884998000776618,0.6020177250999398,0.5048632019363328,-3.042109451713785,-2.190098636260804,-1.6108131840973268
0.260476874370899,0.4808154791685025,0.363184101809201,-2.9850078193106966,-2.347481130265999,-1.6691725318291275
0.589285199578737,0.4604329293479358,0.4541311782084031,-3.2267415387842777,-2.418011859256745,-1.8262173154322228
0.3704422230366094,0.4616409826888588,0.461018896636903,-3.0699913640586307,-2.4526949620996485,-1.6619477925595187
0.2981573230234752,0.5533776060958202,0.6039585349906798,-3.033842165012752,-2.2830157573535272,-1.646760396362014
0.5005334582378059,0.5342627499914554,0.495926988738401,-2.697914313301242,-1.999804612036119,-1.3779429384642543
0.5759486612456325,0.439305338620132,0.4027839002787577,-2.861976446798832,-2.128826452111779,-1.4802015829459505
0.3828077810485714,0.3714935912741113,0.4584088396681101,-3.0716563292692305,-2.332513191628961,-1.5652502190736777
0.3968283922639475,0.2646980192976211,0.3598787876304991,-2.876917756087728,-2.289945642099627,-1.506239849366027
0.3056447455700871,0.4327752504984001,0.3727744161728027,-2.932564062958545,-2.241895136754652,-1.47007198851564
0.2726413578818293,0.3364793956536271,0.2665638008219897,-2.932148605172872,-2.3714252883529423,-1.6098412145502607
0.4109453291772238,0.4647284967462172,0.3713542401182386,-2.9869845343599764,-2.321982291480525,-1.682431778873586
0.280832311321823,0.4636344401577126,0.4221893580903167,-3.067068451482634,-2.314770950433135,-1.642278616321937
0.3229247322270062,0.4390635054442194,0.414085242814237,-2.9114203284855806,-2.325947096165344,-1.61259024128257
0.6419803041622422,0.4285354252842709,0.4045060814612787,-3.4031911631149225,-2.4191592663738444,-1.7082188688034503
0.3678566704687631,0.4980325544342316,0.5689063794877374,-2.9793490067428143,-2.285679185146144,-1.5402575166635055
0.3684347231530142,0.4648091090735131,0.4576771098404981,-3.0561677691837223,-2.378768527753805,-1.7518837585905678
0.4979033269249522,0.4640629034532137,0.4613666858372228,-2.896924909067885,-2.194672028517293,-1.5833372947915714
0.4527917664248248,0.3746372905453048,0.5633621708634236,-2.8393529942679554,-2.3064624390171677,-1.5696482429985077
0.5729941180293223,0.4583665826741137,0.5167021431626925,-2.894254852236936,-2.3491220990895734,-1.7432970249232678
0.3096376133149008,0.2934265493731847,0.3684910151016375,-2.8882519237294777,-2.299237615411018,-1.654811131774511
0.3748956575285928,0.4155280207629364,0.4775335478030861,-2.906877845813184,-2.211665094505411,-1.5273853430357232
0.4385700657223403,0.4615547835650949,0.4500350824638517,-2.923656186879928,-2.406311203816589,-1.740479466307546
0.4969630495208271,0.3743740235181914,0.3931245337752123,-3.0195010491961414,-2.361586619791769,-1.757160341793594
0.6080715404195395,0.5690728394807784,0.458348654584729,-2.969960365582694,-2.435134919178265,-1.7564251486166134
0.4442278013710438,0.2608323044431924,0.3672805500558763,-3.249875721220156,-2.5194598170775127,-1.874551708059134
0.3672794768184808,0.3232261102233493,0.4733396139112664,-3.1708764723627803,-2.488897411554832,-1.8683428568636864
0.4068131415824257,0.571382523875389,0.5019172517089914,-3.0159839103603856,-2.199983075950592,-1.609013053805192
0.1581323918407385,0.4262266284382257,0.4488257170830197,-3.0883696411827257,-2.3294633245636485,-1.652400323688185
0.4233397654408483,0.3703609293460884,0.3447579658201891,-3.2904152787466217,-2.442488597942612,-1.7655363572122371
0.4898451994066873,0.4854940000335705,0.3861352587347808,-2.9965163116191538,-2.2637397474613103,-1.626952331953194
0.3551929671865926,0.493884587459405,0.4993185433757682,-3.052984191470706,-2.279450898054568,-1.5836912213190388
0.4863676176080327,0.4773692124636531,0.4816915354594979,-3.0898368731061203,-2.3657103074342376,-1.584393737654605
0.4844337779629688,0.4411904066860419,0.416956861102498,-2.7650420389976,-2.1938782863914947,-1.5928100152615454
0.3726141304153864,0.4001371040245424,0.3929287390433067,-2.963772255574113,-2.3983064559522864,-1.6412657938110788
0.4665836501111535,0.4136968015615753,0.3882999071807805,-2.850998009077541,-2.278799238325106,-1.5655299167066556
0.3652500695925714,0.4316554665207768,0.4483638092399377,-2.906127409411988,-2.1740786253009343,-1.5175930318502124
0.3374238210195779,0.4647391096516118,0.4104533944947046,-3.0222483774601407,-2.4124237834614566,-1.6718954443475251
0.8639989499976346,0.4692740465615379,0.4139041046083319,-2.6299607203463777,-2.635697717655108,-1.85189977566926
0.6625383404406122,0.5379037393939177,0.5607324364740943,-2.796492920368005,-2.324200055039221,-1.578653677836752
0.3107070792490306,0.2770122785944908,0.2962735928665922,-3.3535683492858155,-2.461797791822617,-1.9643974572385368
0.5018389006759361,0.5135315555801226,0.4594411562114627,-2.762794608903506,-2.042870455077509,-1.5199709875516096
0.3349162651219772,0.2559184324313426,0.2999134997693639,-3.3503393563651382,-2.63003271066262,-1.7251923927715238
0.4815192054130205,0.468096896810165,0.4947468372341887,-3.0808559171899588,-2.183650426357333,-1.529031480163869
0.653388849762688,0.505321054292141,0.4603261206410933,-3.328594085018289,-2.6570681299317958,-1.980844140932078
0.339637469076458,0.4580077573443838,0.4177904682857839,-3.309054128455353,-2.4601683029369994,-1.7328953704861012
0.2358550220471956,0.4202523681375673,0.3554858763974912,-2.9650280872550754,-2.238916548739799,-1.5257427452081975
0.5194854315502226,0.5089970478140529,0.4332086830403168,-3.171094439849909,-2.398561109217539,-1.8288955795578492
0.6895153409962106,0.3565223406069785,0.3413161823629851,-2.8707259250585744,-2.3823047047135666,-1.6207599646071615
0.64186857960025,0.6572502542729372,0.6001767826081548,-2.8101376204561443,-2.197775345076806,-1.6264939851613047
0.6592054345356669,0.4385918546923207,0.3901136797347425,-2.742294421118564,-2.153417603666426,-1.5057381233463023
0.4800765662246288,0.4916412811176265,0.4155772535548107,-3.026592719277423,-2.100776025253364,-1.5284041330545663
0.458765957826672,0.3044135089268873,0.3651746397737157,-3.1131012520035983,-2.3714539518753988,-1.7431667783747749
0.4000079670464602,0.3704492340778689,0.5010401842618716,-3.0405995998408977,-2.30173303762856,-1.5913129065332658
0.3186127465462295,0.3042577439184348,0.4879427213176097,-3.1087994131761523,-2.502174300415464,-1.7356485687587355
0.5534429594024444,0.5098294637084032,0.5533033800742239,-2.7694788901039,-2.1527592762859755,-1.5618185138155594
0.4226080916627751,0.3892577482474681,0.4151294056878486,-2.93514908241177,-2.3739572643571365,-1.737736739307106
0.1924971468062935,0.1281853112053784,0.3308724561622195,-3.169480489399769,-2.561176421242105,-1.7740164383871917
0.2490165823210891,0.3238423900696595,0.4014524404613134,-2.760014667712782,-2.2488685712769,-1.5677250731684866
0.4159747644846189,0.474172978959487,0.5093109062757974,-2.852964239833454,-2.37368815704692,-1.5877615078399512
0.3113733444032113,0.3889253102137278,0.3888744101246453,-3.043325437957018,-2.444486773417825,-1.681905008806165
0.8749918545946694,0.5329088302397821,0.499234041415832,-2.4749644998344094,-2.1710920070821627,-1.5282204859411266
0.3221679710755559,0.3399719950526017,0.461584556617687,-3.115422195503966,-2.5522838365683245,-1.8925327113717103
0.2498573754416241,0.4405693398332232,0.3443180959592886,-3.16192935287873,-2.35380013554628,-1.7045760793037434
0.336448061593431,0.5365212591718035,0.4615456591898821,-3.009106920121219,-2.322584135520607,-1.6446972283121288
0.4614534104435859,0.4548056894019172,0.5338258709917506,-3.047419791032088,-2.398684097031771,-1.725318530618472
0.5215395061286667,0.5201466249001635,0.4938528468049493,-2.8567547302845084,-2.2455991281801824,-1.5768068748243356
0.5876226183405266,0.5291148993969362,0.4945175640083353,-2.7365538551608584,-2.1532035000850342,-1.574709234186172
0.4674754401096262,0.5272571982305853,0.4740199910272339,-3.019942573858971,-2.3674786233387235,-1.7352742339017624
0.4578561655868836,0.4326608838847373,0.5109598354457293,-3.0895110744422998,-2.4533331472871795,-1.6973713214366206
0.1892955044787496,0.4747048296892902,0.4719187421944104,-2.966445230143617,-2.252484528467525,-1.4936410076365816
0.3777310596136692,0.2691911025303893,0.3847804249517684,-3.28679888253478,-2.686666334569367,-1.95073678270479
0.3862692277265513,0.2887095585596639,0.4146500331324056,-3.183303828505109,-2.6247511540703874,-1.819227103355992
0.5952134670790246,0.3167056346875632,0.3907161243755986,-3.0843505265448283,-2.508331034254179,-1.7670882931260006
0.5213545182789711,0.3797312298823944,0.3384196815344732,-2.94392595873854,-2.428308450535992,-1.727873182279163
0.2648097709131294,0.409946275329443,0.3763400411613379,-3.2762683596584563,-2.4835951166803034,-1.923974140720692
0.4204965603703592,0.4097329417715046,0.4207679639091543,-2.8569348844248337,-2.3270901734935188,-1.5910766692745932
0.5276390724950144,0.3673137807766125,0.3589934558525981,-3.329571178273257,-2.586119140524603,-1.8176087994966577
0.4255886902302601,0.3467232338564772,0.3850750983314525,-2.9193567391394293,-2.414594888529591,-1.6172489539528567
0.5153366572532839,0.4794167778213912,0.4972359688285822,-2.738523147340186,-2.290919528462092,-1.6616925568522536
0.2175675588959708,0.3452049007844271,0.3375542048764638,-3.0867676628262184,-2.2974834765022933,-1.5369409832633851
0.4664348439745889,0.3802164920628063,0.4225720250066215,-2.884267440464566,-2.283148011149861,-1.611256626680329
0.0644242813997227,0.3639007607842306,0.3553072410480201,-3.17453600627164,-2.3778742074125763,-1.6636747987869238
0.3020955112573184,0.2777884450987026,0.2930773258386429,-3.172582790148013,-2.52391832833023,-1.7065731004592315
0.3722366006613238,0.449549306742053,0.5139131957771808,-2.9717592364859344,-2.2539685974806134,-1.570410897631479
0.5333487943523435,0.4308549369074101,0.4934175783106386,-2.7966547958449617,-2.280365688455285,-1.508000953193294
0.4863631159375625,0.4395326852728978,0.4414323729391124,-3.1560356718687466,-2.56191956723509,-1.7841910357485682
0.5322141540462778,0.4682507496870468,0.4785810921763613,-2.8086277663154986,-2.172177260506569,-1.6111567372493656
0.2320168065347135,0.3090204902009005,0.4239476255651295,-3.0799757166644115,-2.3772566727528948,-1.8006505455883308
0.5451999092485293,0.5931686177025212,0.6068528371458806,-2.665561540801589,-2.0209796036760816,-1.487356704802926
0.4441445298477659,0.3835546330579004,0.2623507020394819,-2.98991465026383,-2.5609701242105354,-1.7366927282039295
0.616261028067069,0.3157435287855806,0.4174509707527121,-2.9888019720330683,-2.433320217687395,-1.796537760259947
0.3716090495682374,0.3978637146749558,0.3666936775820193,-2.943082621003161,-2.2506811080318943,-1.5889070029875252
0.2777500375097081,0.5269982222586888,0.4073866456052885,-2.870564116501176,-2.21800231301912,-1.4734847224489456
0.4459935592113671,0.4077697951268929,0.4206066982727134,-2.807605574610968,-2.3697230355215013,-1.5762776410184067
0.5617941532402558,0.3560756939758443,0.3607043290918439,-3.020693250561285,-2.370265502506081,-1.658977035408837
0.1369796669566266,0.319424502997197,0.3346014911458843,-3.2892032655816514,-2.513945509439064,-1.8070267382587395
0.1006071692558045,0.3829572801590103,0.3935849297068027,-2.993668799330188,-2.323906762120347,-1.6288792912194483
0.3457816671400936,0.3553504563509878,0.380378506592075,-3.064637893481618,-2.375635051002009,-1.7256696682807249
0.2301835287405267,0.3987736430639692,0.3813865879549871,-3.1266002379367963,-2.5150317543210123,-1.6790674442950806
0.3233598791936769,0.3274941429705424,0.4509608587743617,-3.0062479187655358,-2.3890548992049467,-1.6289495229280773
0.5150836891674654,0.518836266351938,0.5508591377594612,-2.9143101407436154,-2.2410310530710733,-1.5526057879166657
0.3273822095718975,0.4188911576076611,0.4525760487228381,-3.017839114447729,-2.371784735844208,-1.5941215437776337
0.4591828179767913,0.416596204937856,0.4919156784838269,-2.673029333781649,-2.030526982803331,-1.4990130043723378
0.350199906839674,0.3595489115055031,0.4700688696314432,-2.9652697426126307,-2.3258776320130994,-1.579401597508909
0.7310830583686425,0.5324660858970743,0.5851260501112314,-2.6356213567804687,-2.2322508204103158,-1.5835563982127587
0.1416195536839213,0.4329087006391541,0.3907937656552413,-3.3684618842171434,-2.299634792448499,-1.7039246724301464
0.7193539304158103,0.5453310061172695,0.4080386367060098,-2.70580086979645,-2.249108037128516,-1.5472970766429652
0.4197576927919561,0.341673827250887,0.4225313298651823,-3.0241680412189447,-2.2858971337649088,-1.5725045513391345
0.4588835654004069,0.4825256562277058,0.4420912402505974,-2.773230856594024,-2.138754989584881,-1.5002330198505756
0.5610472469496915,0.4586941821209664,0.485400943424575,-2.8362068503268385,-2.181121490461978,-1.5582394016079884
0.5242229242982733,0.5016422270414066,0.4462369947429708,-2.812640792227762,-2.249702872071126,-1.618701858380748
0.4351136747152759,0.4196314074847551,0.36660208135022,-3.0483524419117227,-2.3141077423107133,-1.621879444000938
0.4067773054559971,0.297147267978494,0.3973318063572255,-3.036139468426869,-2.345413929789028,-1.6191920433750808
0.3483909801283257,0.622057354530928,0.5413376110527608,-2.9108206723272168,-2.137485511200565,-1.483419109311951
0.4978984813691247,0.5292890931256582,0.5127278476402383,-3.0111130928984173,-2.315492014971269,-1.714715900434558
0.4915121882078812,0.5794196494295066,0.5050926851833574,-2.9145335299172306,-2.270560806341685,-1.5730322288741176
0.3963604848087631,0.4739934024169522,0.3513267945167673,-3.031415142990993,-2.40731392291084,-1.7259308938833966
0.458231351856545,0.468789897402461,0.4775997831502783,-2.8586385394065927,-2.269991446866149,-1.585266677029029
0.4299865962225362,0.4950453132950886,0.4079387065425911,-3.1585512605038346,-2.429777689422187,-1.8440721770234416
0.4737850621057293,0.3665410326069753,0.4044605837703944,-3.0121461856466087,-2.3190064324302897,-1.6136758648427745
0.4644442135337618,0.5360411668407388,0.4534405663655634,-3.0995183436846485,-2.357303681693289,-1.8165724439348168
0.4385310822283898,0.4252426466296418,0.4528448308002623,-3.163051800214213,-2.294336210833284,-1.6994937873208684
0.6324576590732309,0.582932723780711,0.542232313544836,-2.9351955314864764,-2.40659632888081,-1.7315002162254056
0.5088429773114717,0.381224929211904,0.4216191641511109,-2.9463857372479314,-2.233324189182641,-1.580925483433484
0.151517713312371,0.3797474296664422,0.366819625270098,-3.0879782379160234,-2.338455674918092,-1.674162013936764
0.3980484611955244,0.3436624579369019,0.4472857691648184,-3.131161602663636,-2.490472108563661,-1.7016706730713895
0.2235623912927409,0.208781751216634,0.2863502964342451,-2.9989059072584143,-2.50307993212833,-1.7709065766699263
0.4787607831635052,0.3668297764132019,0.3875488718039875,-3.1269493002297706,-2.304164165436004,-1.567019981790171
0.3752438436732853,0.4357157631058201,0.4851167386319587,-2.887054930009316,-2.282155272354529,-1.5509733637497682
0.4558171104768418,0.5507802733045246,0.3819952613616122,-3.3169184932126385,-2.452573649429364,-1.7744827431902712
0.4771421374107777,0.4026572452700371,0.3621502039643351,-3.0680485820011896,-2.4481976527267943,-1.6803133909090109
0.3121945684775637,0.4851811662834869,0.405425766671032,-2.9295373534287563,-2.282632898329465,-1.4920159031178477
0.5402149794304321,0.5480774076939026,0.5444055878084486,-2.950528803409844,-2.268710830990038,-1.554130614463514
0.5926967869636202,0.5159438084388346,0.4916387909026506,-2.9367439488165337,-2.1977368743218237,-1.575148939459046
0.3573880974218117,0.3272254747224218,0.4326586386482502,-2.9391820244555538,-2.21980521370693,-1.5034968724356543
0.3491348581261694,0.4203688894703911,0.432416085113473,-3.0086493465254303,-2.463863797453668,-1.7228174130505138
0.3503782923407422,0.3220677384318151,0.4631101110711687,-2.702525341544969,-2.1054525545614737,-1.3086659895338375
0.238024997771044,0.4017722702636688,0.2674765555424662,-2.991572297284888,-2.350697206769867,-1.596747875328879
0.3359275848208916,0.4409172095117245,0.3102501349042429,-3.059271278052844,-2.24793123425456,-1.5550186273244198
0.3943009334059568,0.4470801491760691,0.4067955712737685,-3.1759311563088275,-2.413400118153986,-1.741847144487535
0.4937002588302788,0.375493592989588,0.43180914729558,-3.123987821019405,-2.387076412740829,-1.5662155078651014
0.3324762352288014,0.3989040282366872,0.42643108572117,-3.0067836188756507,-2.290752767321492,-1.5765693320441676
0.3777664099035955,0.4305616209316254,0.4677494423136967,-3.352210893439852,-2.55092839911231,-1.8228808403732049
0.2941242475298802,0.4061659209194409,0.4560473640675121,-2.927012868874127,-2.364493183183382,-1.6231757365195076
0.5322896289852256,0.4044675163501555,0.4743262654409114,-2.851358989752042,-2.3212390151728104,-1.626550240941532
0.3998074090702045,0.4691698281047755,0.4256955905983717,-2.9433393938791768,-2.234141062850304,-1.602719332895686
0.32810964213336,0.3872148673149058,0.4276285439683255,-3.0558704194810904,-2.2961032356444,-1.6426111562776524
0.5682019101805968,0.4315508365091636,0.3131645903623187,-2.879965309261422,-2.4600439901653286,-1.7887209797684327
0.512355799159246,0.4413033434799435,0.4482968825676081,-2.9599530530709464,-2.4865237926898494,-1.7256871037706287
0.2216289615190878,0.2814250099172276,0.2894348631407322,-3.12406202396475,-2.568462597927991,-1.7654048556949682
0.5535529002312728,0.3601565685151285,0.4859082749615269,-2.8910897053080293,-2.4706847668977017,-1.6578823706677714
0.608059071980338,0.4253389190437127,0.4329209983595437,-3.2844593689069264,-2.475251779106729,-1.8087271405368777
0.3421276458867999,0.3504880888592313,0.3124329778749825,-2.938810769504951,-2.2883530342482885,-1.5670264320992828
0.291746089821045,0.4296105987529249,0.4215527402230515,-3.034303194239866,-2.282298040111736,-1.711991047787336
0.4889653206970084,0.5272751834543078,0.5306695377983532,-2.6672263422835627,-2.049028673852417,-1.4825563841128189
0.2702496797146717,0.4893733064155661,0.3737900311178523,-3.120999782839238,-2.536994055242612,-1.820523000739626
0.3375716959918716,0.5133889854858801,0.366463024720469,-2.9761000987340958,-2.4567896297831187,-1.6801827558414162
0.6447613559546713,0.4659966293758085,0.4828866117192666,-2.791914161766294,-2.1809735899480023,-1.609803436626249
0.5508921882426604,0.3418405403673786,0.3280713184854498,-3.224305708459557,-2.4323412413342087,-1.6840501810338369
0.5161729060420273,0.521509590007113,0.451127065274897,-2.9426059538988456,-2.315236168541282,-1.6196082734946875
0.2493054678240383,0.4407229582626444,0.4557527079243525,-3.293624482089365,-2.500043456807818,-1.6797101656360018
0.2218893053527432,0.5600647519475589,0.4079222282703871,-3.369551402937729,-2.506855701880317,-1.8884147984828448
0.5220742442407074,0.4557992939425715,0.4572204825736708,-2.79544943013069,-2.3274460094874327,-1.542763505653985
0.3865856424141179,0.3971718246987657,0.4110314354742462,-3.071105480798673,-2.400001088450427,-1.6876461242639482
0.5674760881144179,0.4092986155682001,0.3970591516768957,-2.774498562125088,-2.130241799251473,-1.425789406717438
0.5167919814750626,0.4137634139529345,0.4647308807127364,-2.794923336262052,-2.1485517572398005,-1.5423939720143018
0.5197805329937923,0.5573644544983966,0.5764212479084638,-2.812896789790568,-2.165137160701391,-1.6165388738789996
0.5177704262538504,0.4078166877422494,0.573381415033113,-2.7799029920449327,-2.1583323155363376,-1.5244791544563518
0.5633667509732385,0.4786812775260317,0.4467953004626837,-2.7727512753552723,-2.235161578708338,-1.6585528586681737
0.4339672609957178,0.50224583410784,0.4608013299961585,-2.993574296627872,-2.420796080610188,-1.7952376233828231
0.617577957544616,0.5460978753420115,0.4530690130443449,-2.8384580518307003,-2.215102766487137,-1.5885235622359108
0.5462767734502125,0.4933756044816625,0.4550181863979132,-2.845644723235465,-2.23746634119004,-1.6380421577306414
0.4259815541137469,0.449513766787614,0.5190533842540703,-2.8340990317717574,-2.1355156804074733,-1.4573811359800115
0.6616275771055096,0.334063248594643,0.3788145661966936,-2.95359664773879,-2.4442286038531336,-1.7496898120861757
0.3460621079570663,0.3640729759946381,0.3042056748122144,-3.0548278750538818,-2.385147922836069,-1.5891343719989746
0.4233840868015713,0.5000996545836409,0.3884607251939025,-2.8962436244781125,-2.3513183588991784,-1.6925241989941706
0.4199210687222767,0.4317307002990308,0.4987758559896458,-2.92555078271248,-2.229873036357324,-1.571630908801623
0.3361931002477293,0.5617344758967314,0.427682018214634,-2.887605667180107,-2.3128159125385963,-1.6398393677069465
0.4389233840064162,0.4139907878672367,0.4125033505075755,-2.829295893831607,-2.2358379245118782,-1.5598321354228348
0.4237027230365374,0.4554415373959115,0.506271563483976,-2.851626771799861,-2.2137228424512325,-1.6485818228517506
0.5065468457352631,0.3184228660632058,0.4767899977285392,-3.042287366333869,-2.370512101116501,-1.6929651153622205
0.3920448172688185,0.3911349331072115,0.3094791799553449,-3.4889204343385165,-2.444842587817602,-1.8478567822180465
0.6411838030195662,0.505666015311748,0.3667023885473484,-3.127247926598612,-2.552236507741396,-1.929068868625201
0.4933791460546018,0.4167292179131774,0.396904317480775,-3.2930769219911395,-2.369453262498676,-1.6664941549697947
0.5206333102937649,0.4435955375269462,0.4589623952637512,-2.958925523488205,-2.273967194295048,-1.6324266218570769
0.2215487366369358,0.3607489359142614,0.2981352683611186,-3.367652839795232,-2.3945609942666484,-1.7795586817391054
0.6196446196869032,0.6069832497845189,0.5049089135804115,-2.616010784144454,-2.0121407943493725,-1.4087032547449687
0.3652790431713783,0.3788128971583433,0.3404013872178074,-2.8782837934275887,-2.2362792497090376,-1.5239070965500685
0.8218442385866451,0.275041577793264,0.3473491242092105,-3.0705887419445603,-2.4345006116999985,-1.8226036615622216
0.5212560489413686,0.5357504312137719,0.4490811836573078,-2.722260831652063,-2.1804612914911687,-1.5377434432993309
0.3912812150046142,0.348672115221924,0.3828886443038838,-3.0738858835777627,-2.484894772385691,-1.7059994077461524
0.5405287787425465,0.4815225819948191,0.4349849635412418,-2.9392874842841024,-2.2056121767314663,-1.6737719283521184
0.4815073402657889,0.4391464534199784,0.570990718336292,-2.771477535328712,-2.2809797431695853,-1.503232595666229
0.6927178188276825,0.4635923862583216,0.4762789605098707,-3.1083367243540847,-2.2841268006097923,-1.7010376604678894
0.6487434570495698,0.5501846397644828,0.4427497306669624,-2.888112519263968,-2.458819473946638,-1.637819949418462
0.3740003289712714,0.3818462856593207,0.3430914951874901,-2.9373028722317205,-2.3246453274531977,-1.5551732770942093
0.3600453320706577,0.4533084372717843,0.3524945488944013,-2.876834068251561,-2.266176548322638,-1.5859612384213202
0.4383478257485159,0.4729532243481174,0.4785165125439187,-3.019741732734545,-2.244540991107939,-1.6512865843932143
0.4967005492199416,0.5662084791811656,0.4343869220785574,-2.9839812356506266,-2.3306059287481715,-1.6230002757827269
0.1740989564618672,0.2918982149060494,0.3302356092280377,-3.173266842353444,-2.464589355492959,-1.6340172565551467
0.4377052903602006,0.4897530389121117,0.4900668546772403,-2.775952476978166,-2.2937654823322577,-1.638619407541886
0.6762787718670943,0.4892881363977568,0.5237453698247803,-2.8148298636736078,-2.07080380715524,-1.4312127881475338
0.3391410292643226,0.3140551643598651,0.3959209889293084,-3.045042554552156,-2.4375961288164447,-1.7948401171364372
0.670070764540496,0.4321730274482524,0.5292582601442121,-2.812182675829688,-2.2050106959607665,-1.6104541881964691
0.3347296713730048,0.3829658813614329,0.3700122090828883,-2.86630379333456,-2.2623655631603814,-1.609620922734852
0.3700480833928871,0.3559292625544137,0.3858197987635777,-2.993830407643925,-2.4959333978167706,-1.6809954196831909
0.3189142211357261,0.4022087493944062,0.4330879665791861,-3.1244273550522337,-2.5311725560294214,-1.7337954440995378
0.3702380376466578,0.3879258640650671,0.3897671813142447,-2.974100426919382,-2.3447566698984312,-1.6081977284864877
0.1717818141473573,0.2187198441758963,0.401970809679626,-3.367494856402995,-2.497419205886962,-1.7722275334665027
0.2021165010647287,0.5528738607376422,0.411211389835558,-2.91469297911145,-2.1150230942313333,-1.5353917594317186
0.6756975844438764,0.374092772583028,0.506124514673448,-2.9439494593748483,-2.4224533593594786,-1.815956805005169
0.3174992661271186,0.4200075202482324,0.314050330734179,-3.1026245015399905,-2.362814434049501,-1.6558330109619526
0.5198816270809667,0.4610343766247719,0.4971022089306631,-2.761013643733271,-2.219184665694187,-1.442510891282065
0.6915426004763667,0.5824810913516648,0.5282840598068891,-2.791249529226624,-2.190377200091959,-1.5951576985873916
