w_0,gamma_0,w_1,gamma_1,w_2,gamma_2
0.3624142314263388,-3.169567130167068,0.5226451443697934,-2.3978214251008905,0.46394616761784124,-1.7718892079518294
0.4168796465406268,-2.9868248532855493,0.3515514489523294,-2.42701257505839,0.40230243413633393,-1.801383198515599
0.30584963571380325,-2.930897600469451,0.43129345951573167,-2.1909524264624305,0.43720298956185755,-1.545342798683131
0.48138255334133884,-3.074024998303592,0.3665836677456629,-2.4970073477264436,0.42925590801136426,-1.8278197459924235
0.420775831414595,-3.19799783021083,0.42433776276631574,-2.3726317929259286,0.40654228725276403,-1.6862199252835761
0.4319736525721519,-2.988820369072613,0.47277274273841197,-2.3510542457270707,0.4962607583454901,-1.6009249596921593
0.35830486312250104,-2.8740130177809076,0.4260282424214114,-2.3507808548424287,0.3460180549940023,-1.5564444124434995
0.5295770780866247,-2.8093735069509456,0.4516903608703576,-2.236558705914622,0.43143728583907753,-1.5292462627827386
0.3965054082147817,-3.0827288395652435,0.3654998585764691,-2.4609575007982207,0.37417390975508996,-1.810112386268212
0.5545131233917782,-2.8029187183648148,0.5346624668017048,-2.237888525502513,0.5103306840853535,-1.6903698791479185
0.5835763811162025,-2.8774147546378357,0.5383179315379013,-2.285300169381384,0.49613340809307166,-1.7004842063940024
0.5484269659635362,-2.8987601477533116,0.5504983156114874,-2.2831822358117178,0.4728723761531922,-1.7443918592711471
0.5288682918625114,-2.8987576955656515,0.5250572540988979,-2.3026634061192848,0.5274575458229983,-1.542521992183987
0.2044961487430774,-3.1735346075690987,0.4274611996485205,-2.403188908331704,0.40597732849573837,-1.8060011523911366
0.47457368401819455,-3.1606192972943794,0.4462603056183307,-2.41498989895897,0.4954945269121987,-1.7288970868590923
0.38741643597882874,-3.0372262245591917,0.5359603147525268,-2.122230773318188,0.542016759795504,-1.5998075364909166
0.2980726377954953,-3.087186589079979,0.3629057089430151,-2.4329153460459056,0.3805340339794602,-1.6939191575870698
0.5506145100441335,-2.9688470868040886,0.4406320670536224,-2.301287110722519,0.39745926670991294,-1.6669892540359026
0.3656793675851287,-3.035251868030931,0.4501664397637658,-2.248467551509548,0.401894492545346,-1.5082287855973437
0.2993925091613265,-2.9479547237562036,0.3185554791463101,-2.2058324818095167,0.42782392186920054,-1.5197362505472294
0.3993355567242781,-3.13261195353768,0.44826298276228477,-2.290548880036365,0.4107493612582857,-1.6320438298779096
0.3965054082147817,-3.0827288395652435,0.3844651284308006,-2.319556123440271,0.4040739582939246,-1.660076297210881
0.3558279819135605,-3.022570246511657,0.512171136360249,-2.2337489441532252,0.42103250510946083,-1.5970414592159308
0.5660398335622263,-2.7507451243790824,0.5395709268086541,-2.188647182022393,0.5677526324389375,-1.4978415829168097
0.31302799993699326,-3.141171972386241,0.3853153034341504,-2.4860897551938845,0.3967959706321571,-1.7626594449534272
0.5619484236665,-3.0009878531511602,0.464139992173828,-2.409597299003114,0.45830275662980846,-1.7293444233274398
0.4321844047169718,-3.0591243259175993,0.3868368444766639,-2.378826280959734,0.37806239931318586,-1.554934504614347
0.3712058109583709,-3.243551795590206,0.4091748905719166,-2.506239079142875,0.5128726457893238,-1.6354030404926474
0.23667388196289427,-3.0217383551429027,0.2709024328404321,-2.338971583481319,0.2584625689732701,-1.668894565396896
0.586307007579078,-2.7995861952356753,0.5375121053461704,-2.15471477749201,0.5327801862958639,-1.511216771217875
0.3395731377109255,-3.004651746824685,0.06777100215534916,-2.4468658831070025,0.3499445960223816,-1.6338572661400865
0.3810154952852696,-3.0007695123475,0.481368076676301,-2.2848769029461398,0.3750971043382561,-1.6188512565288773
0.4925856404214448,-2.849345002400579,0.5182812847128435,-2.390141600255989,0.5288420706330054,-1.6867449862743153
0.3427050736028763,-2.871808291731209,0.33477148171302096,-2.2976354519357085,0.43689827315050134,-1.5891900915866994
0.40281917048912064,-3.011590858672183,0.29546611941771844,-2.307305357732602,0.33963841586396015,-1.6771776043425397
0.48439937833199376,-2.8110588836056265,0.5161468114414556,-2.074422050127651,0.5189198218529907,-1.564064675661918
0.32912521208515955,-3.1692008901937103,0.371357146909059,-2.4994666823905045,0.4284077719625221,-1.7351061007159148
-3.360738237031921e-05,-3.3413282528658232,0.33638701655560893,-2.440288163157708,0.40576905562501675,-1.7223128612133343
2.2702994508524754e-05,-3.044020382187051,0.32719149027988487,-2.3286093239361287,0.33390184694611075,-1.5707848037570282
0.3802405351641971,-2.83980615554442,0.4763056119973532,-2.197737467444131,0.5230567932068422,-1.5449887916321972
0.3903702693191609,-2.9811231095401434,0.4477417762293051,-2.29619725380991,0.458067920522625,-1.5394187432141828
0.31302799993699326,-3.141171972386241,0.2956129694976207,-2.3546994387593325,0.31373840024501076,-1.661182288706098
0.3028822195388258,-3.338395562723067,0.35863467835169655,-2.421773072715716,0.344903573177649,-1.7061821361985219
0.5333098245904412,-3.017991018162893,0.5435744323047809,-2.3259242005373624,0.42340985507538076,-1.8004330425865274
0.3940524172031917,-2.73916275188054,0.5035643788329182,-2.1220959488632656,0.4737469429077583,-1.5076622033752975
-2.606398508702684e-05,-3.1745424976911085,0.4296088043276701,-2.371839177365468,0.4455800801045018,-1.654057567365331
0.31302799993699326,-3.141171972386241,0.3485896694866292,-2.5054105146880756,0.3546618598736234,-1.7742027838162413
0.4651332935740324,-2.9747187813758393,0.5103895100937356,-2.315123880826437,0.571460256009115,-1.6810882769333952
0.25520617307411836,-2.8505681666935705,0.4356497180118881,-2.3213916804938353,0.3513175712334853,-1.5802336319114774
0.3836600761125185,-2.9247050279451696,0.34147944238276806,-2.440730430394326,0.331562627371109,-1.645922003621564
0.4759034833325347,-2.886494243191978,0.5961490325619494,-2.2490575135662043,0.5201049086839032,-1.5996308228361624
0.4209664424490648,-2.915484581818306,0.4916899690661953,-2.333007817011112,0.3927981445732511,-1.698474092176383
0.4540805274086113,-2.8562788785224353,0.4216268010941101,-2.2565360686682325,0.364101292462334,-1.4726265923195796
0.6458690824013567,-2.8584972300330187,0.5750990494495519,-2.1639834407022556,0.49979371984985893,-1.6045765374105019
-3.360738237031921e-05,-3.3413282528658232,0.320588356350436,-2.57551295720282,0.4428880973282427,-1.8203727935475986
0.5616364248165028,-2.691048844021052,0.5202965448486473,-2.1157631550994407,0.459391526689171,-1.5704418674099565
0.6090278989008404,-2.994816274619631,0.44361704349547604,-2.2962891262355223,0.4249119814820786,-1.6021773143735327
0.3966408115535771,-2.9614304530562925,0.3816625123263567,-2.282414669357753,0.41195038301617837,-1.5579854837118436
0.5211511536457566,-3.0711729522970304,0.4269988682098586,-2.431932016273265,0.36658203714829674,-1.702605102478427
0.4470476608131108,-3.096993637962209,0.5010435390022943,-2.431837069919992,0.3374813122056713,-1.700615296277982
0.4154945111838566,-3.0499747947202436,0.4776872504372355,-2.4593959544146142,0.40244861029718193,-1.7413700744751053
0.47025997076187415,-2.9045824884942335,0.5895635649749628,-2.2625887896361148,0.5158248961302038,-1.5791563150405892
0.477570028676347,-2.991861320902693,0.517584193681736,-2.2912914097884087,0.47150148275780535,-1.6898359043405464
0.5309718934027999,-2.823814863980932,0.427333747032916,-2.327113225124788,0.4440402202307705,-1.672755017563117
0.5776751898361722,-2.7402485318453778,0.43475525437686374,-2.3516246932267015,0.44236693132037347,-1.6573401035922242
0.2044961487430774,-3.1735346075690987,0.34245006007101336,-2.4324007578516817,0.3254272335933691,-1.6677069440203032
0.4776244494647472,-3.0004704898696284,0.3298427227737792,-2.524353842729779,0.34232593160165103,-1.8232221874843983
0.5396720186158556,-3.0039997662543096,0.543649377363764,-2.4073928722853974,0.4401427717134845,-1.805646926416314
0.3569190252285392,-2.9642937703336303,0.4189699323252169,-2.2551237827290866,0.4531493016619099,-1.6147788237741956
0.2980726377954953,-3.087186589079979,0.3856385325091387,-2.3803673012513515,0.3991097890532616,-1.6557209242440112
0.5039912682891761,-2.768869217585274,0.5318034133920626,-2.2635628988422254,0.5001543619837867,-1.523857155769327
1.9854850663973615e-05,-3.1438186389527,0.4423059897310588,-2.415070723786737,0.41067399559234974,-1.6624261072748583
0.31302799993699326,-3.141171972386241,0.42985517596886885,-2.4991830414454492,0.48364775204782945,-1.9094894937510143
0.3450432381570993,-3.1103845835182535,0.3055259822957073,-2.34224980551337,0.3757787772305208,-1.6533140268528246
0.31966337824936547,-3.2066217897639184,0.21716028783620672,-2.561779536504279,0.3030399827460482,-1.8568119982166602
0.4623289347223313,-3.0275754943501543,0.3702074384981785,-2.2999605945612522,0.48560187756970014,-1.676317828003892
0.5413569471470465,-2.8931165516908606,0.5002357208132018,-2.2351948398236283,0.3729221377596667,-1.6112354330800964
0.37562439894119226,-3.0675399390740856,0.5066493722120973,-2.2932530471729597,0.47910775355368096,-1.6232190856328053
0.28234642527490905,-3.021983050105532,0.39268469755979774,-2.279000078152968,0.3874214234541984,-1.5640345906941884
0.4676610842100774,-2.9149927515354355,0.46683724561036755,-2.349821753350937,0.4602208754234804,-1.5137257023508628
0.48433710409710884,-3.062212814077877,0.39160741953913103,-2.342412841513293,0.3851194244565473,-1.69110733967486
0.34455181960287534,-2.9508636458547417,0.3907635007171038,-2.2893610427001967,0.5087782463886017,-1.6228214756338253
0.42239986862864665,-2.9355914384984936,0.4010101829425892,-2.35675681960922,0.34401789226878804,-1.6310007649132865
0.3220897780530524,-3.018509937481642,0.4163600446662091,-2.34460373814367,0.46744116220361737,-1.5774013433114227
0.5440501797567355,-3.0125042778632745,0.43709728521109553,-2.3730163804268174,0.4890454585982724,-1.6558620973407259
0.36835751698280234,-3.110953381481984,0.19537658679009184,-2.5439036765698693,0.3902456868106785,-1.9111093721228858
0.3783210795713367,-2.7829130451422235,0.4900206189330492,-2.2856893350680854,0.485818106326402,-1.5547190194697456
0.38741643597882874,-3.0372262245591917,0.47825515728906326,-2.3443321442583547,0.4221488056396197,-1.6999365876771229
0.5265766977467097,-2.903003797961159,0.3611026495120034,-2.4733678240116275,0.4804790774023269,-1.722880547583735
0.2516878417114095,-2.890762430346158,0.4406590347460378,-2.3135268654227668,0.42643087586354417,-1.5571467526416192
0.44005055527338865,-2.965405758776914,0.45015084160957036,-2.4392517460778405,0.494209620493854,-1.6512075112942841
0.4321844047169718,-3.0591243259175993,0.41604031395589886,-2.4406556568538287,0.4494540490826248,-1.7051370494598648
0.47573486772891044,-2.719279853689021,0.5947996274080753,-2.0872614336450144,0.49580531817056617,-1.3601688469823308
0.7008271223245135,-2.755652371996409,0.46962843627998657,-2.195612296355763,0.4862522568081103,-1.481629044315625
0.6325809273812206,-2.7417423451481597,0.5184705742789628,-2.256122556315281,0.544143349948604,-1.6045875635696958
0.43373953277501287,-2.955024832163706,0.5319031805016455,-2.3761733218774035,0.4675171501376092,-1.6660640293194617
0.6153238216088945,-2.831450401953758,0.47464338776491566,-2.2751858368808255,0.5792035917160684,-1.5933018490178548
0.3559169573687747,-2.9063678283038867,0.47293675562811344,-2.2740302404576194,0.5050838884832366,-1.6649066700447699
0.23667388196289427,-3.0217383551429027,0.45117248285198147,-2.166624871227505,0.44764556880830697,-1.5642182584260436
2.113181293882948e-05,-3.044004290879589,0.38136011323108215,-2.3780512940045804,0.35372298750717474,-1.6468371341875787
