w_0,gamma_0,gamma_1,gamma_2
0.461393462420867,-2.9914697755563115,-2.3523615616957443,-1.6268448849493506
0.38918706965242555,-2.8994805374316517,-2.319626201465916,-1.6127416055651829
0.48380253001547335,-2.941219367591488,-2.2089202014928233,-1.579500665017093
0.44494160924904363,-3.0217497239366296,-2.3344064350865015,-1.6652000596924217
0.4550157179584591,-3.0168747455773155,-2.3265098195334692,-1.6218794370662264
0.4194780994642948,-3.0521640258642804,-2.4371553970164053,-1.678503434040899
0.4270679212519653,-2.978815830872163,-2.4384944681237526,-1.694915609922754
0.47093755784809005,-2.843761174954395,-2.2458122509951455,-1.5755869255748867
0.44301208896170097,-3.000837704538063,-2.3785070973171063,-1.6834026310930623
0.40619980204330974,-2.8330736534989125,-2.317645923482451,-1.5698404343113253
0.4452898420739261,-3.0176709931818215,-2.3330107763943824,-1.6994716539940284
0.34973011033823354,-3.117963431739092,-2.3831834922316517,-1.6563028135162743
0.4735291854936393,-2.892921992612309,-2.248925846080961,-1.566190969377792
0.4585937874177632,-3.0032179709258595,-2.278057452400479,-1.59307708262386
0.43408613605004776,-3.0342304384456877,-2.344983411237442,-1.6559455919054902
0.377432012996157,-3.0458610045796264,-2.444125916925557,-1.7077024414765642
0.43939359497368247,-2.9402898102179273,-2.359398162414225,-1.6455437416900913
0.41605511025438796,-3.0606823656926876,-2.4497592944067663,-1.7355314443044587
0.3688585466851911,-3.0578004551993225,-2.4195755198146913,-1.6749679754773574
0.4093194678991023,-2.9510714283063697,-2.3156688107785595,-1.6043794409072805
0.45308803584209206,-2.939572010521141,-2.263563718355999,-1.6130864744445832
0.45746461999369975,-2.9524020128025583,-2.3187041796958794,-1.6288989474571278
0.4467763767402053,-2.992469733492202,-2.3968436567368414,-1.6746991132899347
0.43448241395631226,-2.973777687450931,-2.2836416535844557,-1.5591826472524768
0.40712021870647674,-2.9817584164667013,-2.2797079844811745,-1.614910839978817
0.36520963150818114,-3.075820287653412,-2.360469769843078,-1.6670119518314355
0.42444620328935656,-2.9682975771116067,-2.367745764547471,-1.7425540453370645
0.42231817422599854,-2.926797526090425,-2.270476941986577,-1.626117653850587
0.4398916147823932,-2.898565147888858,-2.3299030197626815,-1.6466395941142582
0.43079149593886096,-2.97841686501515,-2.379517002980093,-1.741752098335142
0.4629098839273585,-2.815563883646486,-2.2165401943422536,-1.5339021374786512
0.46119579359149687,-2.9286855885579324,-2.3478332221175537,-1.6298823980989539
0.46707323461388656,-3.015998324315621,-2.3670897948318355,-1.709658156546973
0.4620340822644355,-2.914808972547824,-2.2117704030927388,-1.5858524294759748
0.4521441924244102,-3.1468246862608926,-2.38378743389113,-1.6572057717759068
0.4435773571203054,-2.8971144721289934,-2.274032579106974,-1.633009437411223
0.4897305981703425,-2.9725227126338316,-2.3376098736216786,-1.6860192992987728
0.4817460479268448,-2.8886137260941167,-2.3158174007482786,-1.6948992587316665
0.4141634363604965,-3.050150788857818,-2.3346106991584037,-1.6363752256970197
0.437158414779504,-3.0699124896422862,-2.3727264754579394,-1.6758148183812003
0.479859981477353,-3.018943520534695,-2.3610183887942497,-1.7268203113536038
0.38591930475800607,-3.106435406223855,-2.406325479376611,-1.671630494679556
0.3932120507737868,-3.015722696048687,-2.4317249640403698,-1.6403280325167642
0.5555957658152332,-2.8059663647878805,-2.262607155804409,-1.5808524859725805
0.4513003272646964,-2.9040593407166946,-2.311038770576744,-1.5968741426824749
0.4597464983674645,-2.9356402980586207,-2.3743452929604403,-1.672446698770259
0.4523036840175542,-3.0029394141294574,-2.3734090616877253,-1.7071272398976136
0.3771583409412923,-3.0354948319926107,-2.3244131850881127,-1.63290734939949
0.46906080350967067,-2.9800274791894026,-2.259907643365439,-1.6068478047726609
0.44517047842400786,-3.10018009483206,-2.431677340142648,-1.7035124402969413
0.45661987969193407,-2.9436048547883646,-2.3342278287446363,-1.6555503764771373
0.4769812545738671,-3.0417472769090894,-2.3477884361384427,-1.6945036431121705
0.4575102694524631,-2.8731327967375346,-2.2409669054593637,-1.5023024342020168
0.47514130326733567,-2.887199653704768,-2.254674867704773,-1.585882665620155
0.39389604807621775,-3.056728576245915,-2.3804716800701518,-1.663904920947374
0.46448585997061104,-2.935786007841721,-2.2968746811299767,-1.6255615929499116
0.4731531351986438,-2.8025509516248928,-2.2075456863866316,-1.5041936504995252
0.4520912697751787,-3.001844909518356,-2.3852993069252286,-1.6994806727674934
0.4705830596854751,-2.961741856616161,-2.3212766976228214,-1.5887267433550163
0.44998009348965684,-3.126396857593692,-2.3521095370759593,-1.6904285709362081
0.4234035627273279,-3.0123346989864013,-2.3106942936309585,-1.6291637696296914
0.4609915070622162,-2.9601936927807904,-2.3716555518651856,-1.6711929763816247
0.46063882779150794,-2.925305112610823,-2.299342986274776,-1.6077697167551732
0.4613547089506396,-2.8799617177162,-2.2437444823899266,-1.617951750322058
0.4441209182588375,-3.058663449054823,-2.3580378029934277,-1.6490658266293574
0.4782008669096841,-2.837539012192427,-2.2181180365446678,-1.5514367043846833
0.39798966560652205,-3.057729982916874,-2.3621186333443887,-1.6760705884200076
0.4782106944599406,-2.9880245599689004,-2.4245784680881504,-1.682046714740543
0.4398014083131292,-2.931374178078558,-2.3547618942841844,-1.6565385007066717
0.4308305332629241,-3.0051499726518798,-2.323829762217172,-1.6620424273122818
0.43342882378142294,-2.922242199767596,-2.2472567584650043,-1.555442263771862
0.4754743369632619,-2.951370196614932,-2.299632410551259,-1.6285978506426217
0.4724733036530201,-2.939974866668254,-2.2817715439136212,-1.6284079136655236
0.49705775838487665,-2.848335996118046,-2.226771617340633,-1.6173876450175066
0.45717592252830014,-2.9501441712563663,-2.2711775163386094,-1.5774743451242697
0.3798004855325485,-3.065712063770185,-2.3845348036295015,-1.676878632518484
0.41624063696387814,-3.037610468500901,-2.2894532231553795,-1.6242542965435922
0.4672205168519622,-2.978926813195722,-2.3241461574045625,-1.6226036731554125
0.4812359656141985,-3.0069874697064245,-2.3912556581281783,-1.7533743342306458
0.41248136757701936,-3.003300243896119,-2.3145130095848683,-1.6583274476726013
0.5425292645498669,-2.7817882302315233,-2.1940881355087485,-1.536606346003374
0.45532152934505943,-3.061601371011288,-2.3555940371217097,-1.6433794134061737
0.46377277338133677,-3.0586706757180746,-2.4394731755303902,-1.7296896483115378
0.4129768882170469,-3.039222653805559,-2.3393537101099477,-1.715241035105466
0.43011481347189146,-3.022414768390058,-2.3649588749585813,-1.7131577249790446
0.43278465541701483,-3.0837238487775824,-2.372980102389224,-1.687288737041799
0.4755798327717338,-2.9541464262081463,-2.3374545560493125,-1.6945385351020859
0.5032004873908754,-2.844872079915273,-2.2250453831807486,-1.5936739576410432
0.4416049829174189,-2.920988334689419,-2.3430276591200117,-1.6149708976007084
0.4597905609911031,-2.8796723565014846,-2.3323349189661067,-1.6643136073217408
0.4451568910234689,-2.9189891229400207,-2.286914077106584,-1.5729096357248522
0.4765803797046757,-2.798988422679919,-2.184232378848936,-1.5343273868326894
0.40170352658490965,-2.9927809217654175,-2.4648092940642856,-1.7183276579271085
0.4801085713332946,-2.9380770327442214,-2.2474164517753485,-1.5649367721117327
0.38593833373501363,-3.013257948945204,-2.388510981068788,-1.6955742973201082
0.4776234825588464,-2.897336640655101,-2.308334941867183,-1.5974186216424078
0.40149134517332424,-2.9436065130963778,-2.3131938614367615,-1.6123551845795348
0.47717523168866866,-2.918991818025221,-2.3348329245196227,-1.7051128971707754
0.40754346657739143,-2.9991632683307716,-2.3644558658711974,-1.616311384806371
0.43925563032616566,-3.163609632007971,-2.4528570710685833,-1.7313953500553732
0.4978046693251754,-2.826029205383346,-2.3093842937654907,-1.5692445295313306
0.4146514435555882,-2.9554865796724767,-2.3164152556987045,-1.6325967602026021
0.3970401822435796,-3.049953979332727,-2.342498967407923,-1.6780248065656782
0.45370433728935505,-3.028861770239807,-2.329804082253417,-1.7006994811635383
0.44054757152220897,-3.0276866875908137,-2.3636486373456886,-1.656629773649134
0.42744374030363963,-3.0021148799083193,-2.3565209205398814,-1.6796920312071124
0.4225863122067621,-2.9776498846354587,-2.3274770053416822,-1.644536168654691
0.436932311223675,-2.8993767921468634,-2.2534886182990452,-1.5991528499501746
0.4936061513062544,-2.837433723376569,-2.283084574774921,-1.5507835502845333
0.42430726837345994,-3.007433977091576,-2.3762210267633477,-1.678736743136806
0.4892935975937708,-2.9119058387510397,-2.313422269136494,-1.6207418350249647
0.479406817289859,-2.97217764227986,-2.3879257121249022,-1.6659754857979807
0.3964937304489034,-3.144273514973364,-2.4767304457567003,-1.7768870704309478
0.45292219645374376,-2.869001464348754,-2.2664735532676383,-1.6109391090362988
0.4768721337143256,-2.888474576525952,-2.297643930628795,-1.6215247394375367
0.4088244601930097,-2.9300499894069625,-2.3571939987195787,-1.662550270471925
0.5181599197187317,-2.862097852717261,-2.328517502681814,-1.6731546967617035
0.41052445537851057,-3.0093641800386957,-2.3968195677693536,-1.7230602634961891
0.4215414276868859,-2.953889942243507,-2.3376487075349672,-1.6333332606832602
0.47635877478764393,-2.823540920601526,-2.267123082898898,-1.5947361003782052
0.5254995426410739,-2.914649327200205,-2.289771596194796,-1.5934905774641528
0.4806777567974852,-2.9197377363337935,-2.236489642778411,-1.5960180222957785
0.46242473467612755,-2.988108408038047,-2.3749529855157157,-1.678694288256722
0.42171549258860525,-2.937054928974302,-2.3339768991965926,-1.6916033434712792
0.4282484883537848,-3.026600094250172,-2.441055061958108,-1.7542203825083782
0.5211545174684862,-2.824238222340992,-2.2435033286772663,-1.564114109060486
0.4326682738804664,-3.1326881173650176,-2.5749836264774757,-1.769398433264637
0.46957239761403075,-2.8874167040648038,-2.2390997244580277,-1.6061874901712625
0.43970290039500703,-2.9035898342564748,-2.350587465723292,-1.6210466156695889
0.39195890230526065,-3.140495914182371,-2.470876826197884,-1.7652897761887691
0.43392325285408906,-2.9358106540098867,-2.2798091476768505,-1.624914250816309
0.3792620208813696,-3.0750842573934296,-2.4365094071285776,-1.664759446337037
0.39500790628556837,-3.245623550810605,-2.4255464900710813,-1.81057696222939
0.46869408214658254,-3.07515653254223,-2.3536168522600103,-1.6684714801468463
0.47869375052454727,-2.9210087933631956,-2.2948374695492646,-1.6308566606402428
0.5215875606643227,-2.829306837412942,-2.2681037437931586,-1.5999105011844705
0.5161101748993548,-2.9837251452104443,-2.2810952689425346,-1.627764940265772
0.5140023116550759,-2.832495069435151,-2.2563858065290328,-1.5762759403987747
0.4819007505081554,-3.0564440165567675,-2.319383039772422,-1.6926009760702034
0.4688182692128453,-2.9264632796694943,-2.3093712514012363,-1.5806644443751827
0.4257229721372331,-2.9252714006613907,-2.3539758803638993,-1.6391445935267999
0.48699610914122515,-2.891974746954511,-2.2778650324065803,-1.6194646635820218
0.41739717889304284,-3.0030302459536746,-2.371046066538467,-1.7060211872284639
0.4024464234208728,-3.0284530218759214,-2.38575673181007,-1.7180835002706356
0.3557996157623619,-3.0993211312691007,-2.3725551151847037,-1.6950438951914082
0.39978467292400316,-3.0958843961069116,-2.464577826358928,-1.721956055638681
0.4935445648649219,-2.770882150033778,-2.1749730908897913,-1.4765417657035074
0.44388499668417125,-3.0242780847511477,-2.3364880966066655,-1.623001206951652
0.407447622688201,-3.117818058699578,-2.3401402850225943,-1.7661482899509084
0.48573488127316444,-2.9128265095324424,-2.3325670051277094,-1.662471427885107
0.4862790716228936,-2.8439648839517346,-2.2032507745373353,-1.5719812919164131
0.46483730394920814,-2.9265283689325203,-2.3683075155498154,-1.7009187826399852
0.4770909525623214,-2.9987575236923165,-2.3244564608583698,-1.627575648035052
0.42578793917204794,-2.993944618931285,-2.4099533269200877,-1.7432838155151904
0.4423213831838962,-2.9885365051748933,-2.366143902585247,-1.5829168827149034
0.49638613220252853,-3.018366137216795,-2.315392446154874,-1.6668245505210788
0.5124611803350868,-2.8971040012637825,-2.256481010347058,-1.6433949774257386
0.43964689650781275,-2.9005201770059865,-2.257667141857587,-1.5466988454538715
0.46287003752689077,-3.092293774321937,-2.3960520784496553,-1.755197912301219
0.40593309566586777,-3.0304210884959937,-2.400580710127859,-1.7373838627138043
0.3885653003883843,-3.0732921359757426,-2.3215047474409247,-1.6472300028976956
0.5201844295423791,-2.8037933259530954,-2.226640100548716,-1.5812638943787487
0.45901853119612446,-2.9397609477298707,-2.359327195033806,-1.607629117315877
0.47641789520989575,-2.871186491886079,-2.2701137742686166,-1.579019377264331
0.4807605263365632,-2.9055988211744794,-2.382072348385675,-1.6796503659189166
0.4470059431149981,-3.0547735068764603,-2.344983462871322,-1.6807704592104524
0.47358703101168304,-2.937569071177178,-2.2426361704002327,-1.5888828422747105
0.4290959168360982,-2.8878416605520925,-2.293676843157003,-1.6166243464757561
0.45512552580977783,-2.961572822015687,-2.2672028430601445,-1.5954007897459017
0.42944289311241235,-3.0797364383375063,-2.3661235188224,-1.6788227026968463
0.5220744031692841,-2.8828285913997163,-2.265733356001413,-1.6214637447810403
0.4271641348436789,-2.920384169787356,-2.2813049520873347,-1.5909180844466397
0.44785143129564864,-2.837061881250543,-2.239426117369509,-1.5476725159331743
0.4517393445392274,-2.960915403528235,-2.3363966217908256,-1.6914297112844578
0.46382601743598906,-2.950866869144226,-2.3017220710055217,-1.6172699183141994
0.4226358812589555,-2.9994121564839444,-2.361285892503902,-1.6975147436798634
0.3714590410759979,-3.1199971456028135,-2.427539131084714,-1.7033377332292299
0.43997275187050705,-3.01603496003132,-2.3433152249362195,-1.6304634365402924
0.42816583867944336,-3.0735376410690334,-2.328067164885993,-1.6181869177382044
0.5437137840838147,-2.8097065486768926,-2.1550802749128226,-1.5008651081474584
0.46324563878152314,-2.986395786389673,-2.3522493350296347,-1.6088948616197916
0.4343111723889639,-2.9219388746645385,-2.298153817553484,-1.5850761545166423
0.44541697575034295,-2.946806624950463,-2.2768733163734804,-1.6154036504225946
0.49258047409287875,-2.8945363616292514,-2.3093958654296807,-1.5969442725232441
0.37926077168208705,-3.0795418985195737,-2.361706690138835,-1.7153652138734015
0.5067671051604179,-2.908393020750857,-2.3496880279022605,-1.6823935758549398
0.4378474021966507,-2.929895395986895,-2.3107933670986416,-1.6220088426821988
0.4777030017966145,-3.0015083591901255,-2.2581658200665187,-1.620362224531928
0.4278292731774111,-2.9770793560023914,-2.3384162831334665,-1.627034414490691
0.43680928099320454,-2.9716651902523115,-2.320122609959094,-1.6402600249768864
0.4794568991613546,-2.891527398870071,-2.31731041555677,-1.625720587722485
0.44801715351739035,-2.860193794476308,-2.3093702796906337,-1.6414253075613767
0.4537439929889672,-2.8102103975607466,-2.220828217696598,-1.5651869569238959
0.45332169737392974,-3.0016104340749536,-2.291847671770465,-1.6331632022660798
0.40189379304919437,-3.0021209378322222,-2.348088915578451,-1.6865725728517154
0.4615535315120045,-2.942486549154013,-2.352775041630404,-1.6352703150532082
0.4094022796101384,-2.926969562299335,-2.335089098302433,-1.552576850723305
0.45694572969132413,-3.051616190326549,-2.3455089361054138,-1.6919092827184208
0.46081575377249173,-3.0486299783359097,-2.403979696695175,-1.692846018140821
0.4316904258154323,-2.94604471450727,-2.238745671123967,-1.6208471326135059
0.44898170752621563,-2.94990976954396,-2.269700899751519,-1.5990488113927395
0.4870509041199573,-2.8481783683574493,-2.2602031885254417,-1.5748270928934127
0.4492020098589922,-2.923632018099621,-2.2201668162394865,-1.561932364980397
0.44108085945809283,-3.070679412644668,-2.3726958572569377,-1.6982623441644549
0.45012594842640724,-2.8307547161407345,-2.2686059645107544,-1.527863577020307
0.34751970636815577,-3.2213809696414284,-2.4689736472599213,-1.7672121963866574
0.44335636064980155,-2.9652769358912052,-2.3265204429350366,-1.5927377277104535
0.46622251015444627,-2.9923919539347463,-2.3031984284378906,-1.6374881814680569
0.4892621480442769,-2.84067415834672,-2.2596982614124355,-1.559458903733182
0.4262846573851451,-3.038574725326008,-2.3695760906894328,-1.7205067402451621
0.4163332681846404,-3.0371510828227235,-2.324996193123661,-1.670067878348748
0.423523306101947,-3.102261529770243,-2.364585215663319,-1.642092907587195
0.4784822403372229,-2.9935936096494027,-2.296810911401744,-1.6501002039719117
0.45024774090791403,-2.966414670756087,-2.284784009879822,-1.6268474202525482
0.3810440087447163,-3.0625083955741297,-2.427848707765911,-1.651079037028998
0.4803911969597547,-2.9773247116550494,-2.3934023501304558,-1.7082096821810366
0.4123535792386154,-3.042636750009294,-2.3849949554594345,-1.6316419174134211
0.4802352526871598,-2.9161524576621627,-2.2356588221511893,-1.5903115560822962
0.44351382337702033,-3.0402504979882656,-2.3745695177589154,-1.7584976892621147
0.39312555959066425,-3.0867430663440385,-2.5217082479252486,-1.7631433493329938
0.47844139197923463,-2.9258951524451344,-2.3196281713608444,-1.682152976085968
0.41869151972805607,-2.9155209083568874,-2.322223419564143,-1.6278764282271818
0.44443956914062277,-3.0388150033269934,-2.3850043469669306,-1.7816525395339373
0.44596592843563165,-2.945548398053199,-2.324878802347917,-1.6801601441782401
0.41980637902073104,-2.9937900847182957,-2.380028381268098,-1.7229887591975797
0.41893903430677015,-3.111090275220202,-2.481368345800292,-1.80923912578267
0.41747777212446674,-3.024317883676864,-2.349173762370533,-1.7175810341812998
0.404482121548361,-3.1610038010544708,-2.420031364275998,-1.7527032646880625
0.4161339816769339,-3.0746524269430244,-2.398252352325872,-1.7022884033048993
0.49005856056742547,-2.994967284102963,-2.3554089696358815,-1.70015608796385
0.4371793733085537,-3.089236297286444,-2.4077295540149066,-1.7131151303184147
0.44785030428820377,-3.020343796927031,-2.3204397310588702,-1.6791633667689014
0.5185994672110994,-2.942716679749179,-2.2943665834512106,-1.6373905677906164
0.4861558662335069,-2.961106898011555,-2.3176476113091553,-1.6935975019801892
0.4912339488509414,-2.912134340342861,-2.263006705007631,-1.6817320899167407
0.4097522690044946,-2.917255311713267,-2.2709541512237323,-1.578236923132377
0.44624161042210886,-3.003593587593203,-2.3467497073973442,-1.6536375870307631
0.4701728919671606,-2.937468055575633,-2.2496743530289613,-1.5627987913720776
0.44888965873820014,-2.9137769346992903,-2.261610766152449,-1.619853056112974
0.4012972539065497,-2.969527697369969,-2.366957265676702,-1.6904130954119694
0.4368530655203296,-2.9780649026046637,-2.295950397852189,-1.5972292945153714
0.49620412946273973,-2.8980230934133266,-2.2845800637636797,-1.634891218199351
0.44213888889668496,-2.9987947363267926,-2.358793944631403,-1.6459802631596696
0.47319545251923645,-2.8961810866733204,-2.3027885747620904,-1.575985573311989
0.46036924518826483,-3.056558300088731,-2.4624364454059955,-1.696221006011519
0.4465672509114962,-2.8940287925496433,-2.275614588761777,-1.5899462012050418
0.47118079348901565,-3.0097320820529654,-2.335988156557805,-1.6381612536424552
0.42724827730615816,-3.2812236097500174,-2.535907247228402,-1.8753851197008293
0.5595696278253749,-2.759436309076869,-2.2225557077727607,-1.5639517753452465
0.4768539075045921,-2.923463881679064,-2.2236163120581325,-1.6094873150200089
0.4173917975415663,-2.9282338571308655,-2.196601711695963,-1.5195714924694455
0.49014459634203705,-2.9459393242458516,-2.275520091830859,-1.6084086807578044
0.44745276349316965,-2.9583648815567756,-2.3328919484783137,-1.6174456062335074
0.44785509859099715,-3.0291191262982564,-2.3482143994824307,-1.6253327759986538
0.4871370209417135,-2.868295031816287,-2.1842354703053632,-1.535879797181372
0.4912781078330467,-3.0102799741317474,-2.3455301205035926,-1.6596952238999167
0.4726707531049783,-2.9195437585615456,-2.2762006039950853,-1.5999910340534798
0.47633928539225046,-2.9851370727139286,-2.339008308796629,-1.6728613582643457
0.4204552384367638,-3.0546269642583526,-2.4356162885101647,-1.7447982246907132
0.44362393321691207,-3.0406976941176453,-2.3944089713611105,-1.701454139573939
0.487992693713354,-2.880605577105319,-2.206501519999139,-1.5502482234059547
0.47035969940315075,-2.870698814746877,-2.2659950111829,-1.5949243306658578
0.5322187840411092,-2.912714337035837,-2.296957173461115,-1.6041958000902712
0.40858525323734707,-3.122454813493607,-2.428560674532397,-1.7492387559350904
0.48565563087682134,-2.961289080276639,-2.2828762130908484,-1.6160384151016516
0.43573487253916826,-3.0752109910864394,-2.4181936066025416,-1.7608315561800496
0.44813320093014647,-3.0949327470301564,-2.316683617222396,-1.6680304169638895
0.42809605288789676,-3.039729438588599,-2.3781313739044325,-1.6974093669406582
0.41569547378384936,-3.0854249631219197,-2.4124376413554027,-1.8024979727733472
0.47814557662340706,-2.844905622803756,-2.2410241750705944,-1.6165203405137791
0.4267411735200972,-2.989625059460308,-2.406955013925616,-1.6780995137422956
0.4978519990919701,-2.847146956079957,-2.220474114170408,-1.5839860742520775
0.39163997637917586,-3.033472793186396,-2.419144173978895,-1.6852375509228197
0.4699114267237846,-2.8794517141798446,-2.3530516063039086,-1.6281536294099122
0.4922057300592942,-2.932231997556551,-2.2663151647739634,-1.586478820436995
0.4452790632785883,-2.9149314129739596,-2.3318739898680296,-1.6270542010099378
0.4961098312669864,-2.8761849347804747,-2.216336490446735,-1.5511179725397777
0.4048940069814301,-2.9481646474876944,-2.276165649236811,-1.5671319401053394
0.41353850683529697,-3.1188237333146764,-2.4161047540194804,-1.676426676640009
0.39898175427056176,-2.8827782539231976,-2.320863490149391,-1.55951112466701
0.46440744962959946,-2.99370965761528,-2.3301986688369674,-1.7397900696040909
0.47161734567169883,-2.842964752603193,-2.238440102050239,-1.5250186120262992
0.4832315008716097,-2.8355621116329766,-2.2170768761292012,-1.54077947140093
0.4524306213491284,-3.1129514870795405,-2.400780536212047,-1.7410278481700305
0.4836680526852404,-3.0207949473669142,-2.3492349214443706,-1.6710595827358916
0.4968439379868515,-2.835790546920897,-2.3003283498571756,-1.6332233262270872
0.4738753336192219,-2.965105094169749,-2.393097900469419,-1.6693545423768283
0.4541578693943056,-3.145672724021573,-2.439043297257819,-1.7799717686916166
0.43455535902108666,-2.9567956740234482,-2.3097770866643565,-1.6331394462605708
0.4363560311883235,-3.0324367248098025,-2.4235452744297143,-1.7729578785617648
0.5031440063863698,-3.0138646272881546,-2.338347139617075,-1.7265839774621003
0.41214462329770674,-3.048144670924375,-2.421958677037815,-1.7311854712450472
0.4196933702472078,-2.8130246762940616,-2.2684182489073637,-1.5495732371975368
0.3848407171510341,-3.074725122752871,-2.4146164247843993,-1.7098602058896162
0.48843856938120817,-2.9655190118338823,-2.3199006240486892,-1.6343779050009746
0.4458880935118415,-2.833535680458843,-2.237117952111833,-1.5661250235934365
0.4013569559950322,-3.025239326053222,-2.3853634846909797,-1.672603033898403
0.4603069186650785,-2.9380081339154014,-2.3963201044738986,-1.6781441537908965
0.4626441077246293,-2.995491093397888,-2.340459502834666,-1.6914623081317206
0.4616585916109372,-2.910216246874838,-2.31030441005151,-1.6339114950423819
0.4721545948786982,-2.9049879954130065,-2.242109177277134,-1.604874664659345
0.4491220601768876,-2.8510214552726656,-2.2323971368106283,-1.5730629778088268
0.4082670946002736,-2.8979936426417106,-2.284722144003575,-1.582006446333339
0.44970798298629494,-3.085107245017412,-2.3458800068104826,-1.6476738259929693
0.45314100365305177,-2.9270156445370885,-2.304125682928158,-1.609363573900861
0.4570377242377054,-2.9483981564651587,-2.2589922527862947,-1.563255027465858
0.481175338883482,-2.8442304890316246,-2.1228138790970204,-1.47712792743779
0.4680183952719046,-2.8327376689632007,-2.2961685792231123,-1.5448458318999116
0.40829827494560345,-3.030533723092547,-2.32271759782318,-1.6879921751126787
0.4546855723986619,-2.9128501972702736,-2.3671724429471865,-1.608791390397316
0.5058528462558362,-2.9567698260027444,-2.436111888479429,-1.7829601864565434
