w_0,gamma_0,gamma_1,gamma_2
0.5495234076071082,-2.679520028473646,-2.1527697607786873,-1.4697887817452917
0.4246611515889711,-3.0005949239674163,-2.511491633738941,-1.6996605673312506
0.4707038525846314,-3.0091939046935363,-2.3094811504612225,-1.7063457293729583
0.5088473270719565,-2.952474302653249,-2.333090129416249,-1.6427838013347897
0.4311814161998728,-2.875013323754033,-2.3263986315619403,-1.695381374499732
0.5376250131243552,-2.758424445237879,-2.2925469324384538,-1.5375726143131139
0.5065660869754266,-3.0854083380799495,-2.3267797704777364,-1.7097873184173582
0.4860559016990435,-3.0558069444065197,-2.233632786871236,-1.650545321556268
0.49189165116077677,-2.8520561873786856,-2.250365659055718,-1.5909495408337282
0.42708259921403674,-3.041688614842188,-2.208742590340094,-1.589355629890124
0.2809721346694859,-2.9390171365974465,-2.4014389554486617,-1.5786257301797793
0.3930660061433518,-3.1090478267144426,-2.4905565005102877,-1.795240943270799
0.5546175472589497,-2.825317585624034,-2.233870045213913,-1.5932233755331038
0.4539356077485237,-2.9659390140790167,-2.2137241601091358,-1.5662251399812943
0.4058618197374937,-3.0216668019414175,-2.3161663396729932,-1.6496781547314876
0.4427712114150785,-3.026285761744017,-2.333770730929815,-1.5800670598351219
0.40408550025958234,-3.097194961415562,-2.342426083895876,-1.5898967201998289
0.41308558729504413,-2.949590937651419,-2.370653219616726,-1.7007474393268063
0.45674036120029754,-2.6955092727478522,-2.1755898793966413,-1.5831016921845535
0.5464969601405446,-2.840007029093512,-2.197405120821192,-1.555402084667278
0.4690230971301602,-2.8762738928270246,-2.3046802255821928,-1.5830676116057476
0.4264172437715435,-2.89241424013644,-2.3942244038910396,-1.8088822784369931
0.5301333335918373,-3.091876310620705,-2.412765401627421,-1.8240974897660522
0.4548470334139661,-3.3230301471057433,-2.4102873850733655,-1.7239359420821436
0.3849556593265028,-3.0779499889819495,-2.2452019901280957,-1.7073154307399971
0.5294254382525535,-2.7233236244558525,-2.2501584836695883,-1.5298627372594764
0.4716674150925927,-2.9192370679970727,-2.2766318467933395,-1.636875993751042
0.2983659316187642,-3.1761751477115836,-2.476924695414119,-1.7763152472035437
0.5018565747591597,-2.957345171286315,-2.3776582240139277,-1.7602167536011903
0.44272243298135927,-2.936965839887601,-2.257251777087617,-1.5442675824443908
0.38975168786873904,-3.0072442049718706,-2.355726609688129,-1.6663482747397147
0.49786153195013466,-2.8204343122717894,-2.175832502623603,-1.50748925973849
0.440445721239929,-3.0149736083789516,-2.411697738437925,-1.8047221958821993
0.4415845688756141,-3.14183458855609,-2.43007956709225,-1.6267004032639938
0.37358031610487563,-3.131740666155353,-2.414706874336031,-1.7755634523471668
0.42477271500938424,-2.9380739200226835,-2.3594239328601865,-1.6359926270911538
0.43477991021071233,-2.977605513300979,-2.23972188364753,-1.4716853336660827
0.39633766462530556,-3.285941175294017,-2.4291081477190426,-1.7596228743259932
0.4205406501663321,-2.9958633496078635,-2.3602910403104063,-1.7192949073858474
0.3231818830017392,-3.228122630498398,-2.437014684818355,-1.641253924745161
0.5357217530887006,-2.796504401230046,-2.126000532233883,-1.546301616409246
0.45527381498465985,-3.145522585656134,-2.454266302248549,-1.7904620136548435
0.36614348417492193,-3.0594092680125864,-2.3688954004870726,-1.6919272617702856
0.5024748889804598,-3.002554013738947,-2.3472403670420614,-1.7489744011646815
0.35184798109811705,-3.218771113957391,-2.6338586109505213,-1.8762612039975248
0.5335497995157243,-2.781770901768544,-2.0453024884821964,-1.513337247520874
0.4191428458097991,-3.081569612993975,-2.386232809535423,-1.6410720498769145
0.3891349101541002,-2.9405638849042504,-2.3644116281661116,-1.680787736850352
0.4123504048531607,-3.0661099120835216,-2.478588166327936,-1.8211033650923552
0.3124921233498161,-3.20161559971868,-2.4104504828256723,-1.7192044245848483
0.3749081360440751,-3.0868162834357884,-2.3912304380302944,-1.6953628086013641
0.47533244330883545,-2.996520458744682,-2.4050127424195167,-1.635393838367256
0.3884835271365001,-3.0829700274624425,-2.24048490936614,-1.6156173254163397
0.39430622533823195,-3.3049992189548196,-2.45370353733012,-1.734598969261412
0.5479887592834077,-2.9682763530522216,-2.285839665468037,-1.7093682071352274
0.4391371856768911,-3.2326592807593086,-2.5039397317568266,-1.7597104131602666
0.3334287174937699,-2.8104641596246918,-2.2768938952450557,-1.6712438822419446
0.4959574247687408,-3.082410402086377,-2.4291577427399873,-1.6978118102507218
0.46050160679454993,-2.8598825931894334,-2.1837767727393365,-1.5403237031931607
0.452361075600784,-2.996946517323866,-2.3319001598080886,-1.707950432787414
0.4014443477933858,-3.1701928952789307,-2.365598680111769,-1.6203430106205143
0.43063376028321126,-2.878553443432892,-2.2790433584206116,-1.5494748777520055
0.4920016029015379,-2.904037443500067,-2.2631857434842315,-1.5833959847277153
0.4483450250215192,-3.0333873795390334,-2.3839803016380867,-1.7403142233809716
0.48701970987565923,-2.8466206654565473,-2.233838555692259,-1.5225608003327564
0.3652579569361276,-2.996798680276014,-2.3281974931604577,-1.740039270636285
0.343376050343607,-3.0726190748897975,-2.5488812189875363,-1.8906485054718105
0.516133715882222,-3.1161063198683765,-2.2830329829883547,-1.617399744952876
0.3861341977630731,-3.003605669185738,-2.3032854625620813,-1.7020943083322448
0.47520721429476864,-3.2269442185195634,-2.2627220571441957,-1.6722867517194446
0.4061237025286463,-3.09681594643695,-2.4697002341186045,-1.7534442312449356
0.4511366680531038,-3.0464872538545773,-2.367008729482526,-1.8164940479504201
0.5050776516694355,-2.8861319815012783,-2.352392707883305,-1.6611297402583314
0.4888961316916359,-2.895873464386385,-2.301993423970759,-1.6322714959816222
0.40056734704269675,-3.0046538729218133,-2.3044378661183935,-1.5970916586764055
0.42005781311775264,-3.144045744617751,-2.573300783834914,-1.8025935021071144
0.39319646699038013,-2.8962900217080314,-2.389842266508615,-1.6718548737349337
0.47337943865083004,-2.943620723540322,-2.387773540900246,-1.6327028095512541
0.4231181223987884,-2.9581628766730397,-2.3131983390268585,-1.6389727920665924
0.36742172115450156,-3.060664135129884,-2.350791366631807,-1.7361944503443656
0.37032942734402075,-3.078132226127084,-2.3082179781761663,-1.6388727114281207
0.3024416794507853,-3.249962877457408,-2.4567102539306793,-1.7931389330674143
0.47384246485050957,-3.0037640052259347,-2.4309331255389486,-1.7290052955905844
0.5167460636490248,-2.8810230979735434,-2.3002773639323397,-1.6237986053800941
0.4504018701617882,-2.966295127950452,-2.143930359444593,-1.5269915123408986
0.4202605737069566,-3.090027355938152,-2.314970312975198,-1.5505504701215074
0.5499648730378747,-2.9031996111133944,-2.196016659058032,-1.6170013970601316
0.4658321061348952,-2.86029442610244,-2.3290433678115066,-1.6563770579479127
0.4215448203543359,-3.0385222979004562,-2.258700839463165,-1.4936627314904458
0.45627299967464047,-3.0565145158355276,-2.4435864637746607,-1.7061355371012066
0.35959810505625284,-3.4606712740743766,-2.489197786439464,-1.8334282212694497
0.4787165929856452,-2.9639642475268486,-2.3513007454436643,-1.6471063977566338
0.49721825942827597,-2.8977042620979647,-2.197758907606307,-1.6122023771366212
0.340267007158968,-3.1732075167800975,-2.525244535110476,-1.6825378687572385
0.4738025742090051,-2.718293721897526,-2.1380347739064116,-1.4783038508791593
0.380405640015606,-3.39543872766786,-2.5846022566997116,-1.907760118590444
0.44526637506015454,-2.8202678795839478,-2.1932692244617544,-1.555677797373486
0.458452468707976,-2.733925174860454,-2.1069077324414054,-1.4207188689663288
0.40873159472623566,-3.0849227301219964,-2.388743554141976,-1.7190851995329623
0.42058170710026554,-2.835448109770152,-2.1774287177232257,-1.5041448000827704
0.5180065734484618,-2.7913661407689774,-2.232535068505829,-1.5995027085462963
0.3823272487328378,-3.1075019384452984,-2.3988873437968934,-1.7462912983003949
0.5129540942643774,-2.7073779827132576,-2.207718574993343,-1.591175344124742
0.4597883159987983,-2.9272182057193303,-2.4532674414172346,-1.7554522467341975
0.3848055713265339,-3.0095824092710974,-2.3757613673330966,-1.5747049795383925
0.37435623003057866,-3.1030772226751817,-2.383925707451028,-1.7362617965431877
0.4815391877362087,-2.9331342364609503,-2.3296458775049813,-1.656445754745589
0.37750946292924353,-3.059817300121048,-2.3141603611394506,-1.5971269014014848
0.5539864954858791,-2.7836601033936463,-2.2226920316431027,-1.555200191253479
0.5187037022316008,-2.7803983324505457,-2.2586881725241224,-1.5427600504196168
0.5719321333202614,-2.861447192510013,-2.2168633420510884,-1.6160508303035226
0.4644800947875408,-2.794308680167208,-2.2265974114991764,-1.5276303156357744
0.3963034237653758,-2.9457104407030825,-2.306972023792042,-1.6801447405865582
0.42705215986822437,-2.9956240738300615,-2.3334970172283978,-1.5395679976258765
0.38825212686640187,-3.0720623771088973,-2.383173205896428,-1.7084541895549
0.47955737315991515,-2.8548766074113,-2.2761273445053085,-1.6266901162877974
0.36893679518831646,-3.006464212316705,-2.34185798070681,-1.7718521049541918
0.4942757738997495,-2.8030858580326607,-2.1889483136284915,-1.5060478056158058
0.3673434010024233,-3.0028858923850663,-2.3335064596600197,-1.617764388725824
0.4252655131020648,-3.0212683343756948,-2.3107839936797525,-1.6582665322488164
0.38535217025288365,-3.1262246261036224,-2.402458073074949,-1.722267748740434
0.4635080275972379,-2.783829065904546,-2.196687119941984,-1.537195060440156
0.3868310061315854,-2.994928462516383,-2.4397069268877525,-1.7184947508362785
0.4620614210001466,-2.861175509122422,-2.201300726928321,-1.5189013081889864
0.4304449922163249,-3.1298635478689336,-2.4991072608566283,-1.7200112203219866
0.5116682105953099,-2.8025929103274145,-2.215067823800149,-1.621565181876407
0.4065768261171063,-3.132517647217001,-2.3509570435565674,-1.6768618846268437
0.40647912793442004,-2.997498526948249,-2.388968158448155,-1.6803476317320265
0.36727680126288864,-2.9850142702840876,-2.280674927517423,-1.6530770356388407
0.4531246333632969,-3.091958511227183,-2.3877475629015232,-1.6998275374098262
0.3640701206401719,-3.0463363445148355,-2.3113217698488735,-1.7001684780960808
0.5164801922366319,-2.9016558092705957,-2.2777434242383503,-1.6038942472734206
0.47795846841097805,-2.7925870838883897,-2.2017022455733204,-1.5597467431733514
0.5738698645498229,-2.849401380165101,-2.298528099949994,-1.6514925387609645
0.4028081908135177,-2.865876014645031,-2.2330110811091837,-1.6096478988170073
0.42862438194681607,-2.9748186310454163,-2.2751350818871887,-1.6091497983695948
0.43208847427596203,-3.0426280397544683,-2.3130111328763983,-1.6212186929751773
0.43648382660292323,-3.088764765907588,-2.4483385838834355,-1.7589583775140942
0.3998052745387912,-3.0182210838354435,-2.184618862840261,-1.5658936795599434
0.4196047619474832,-2.972814006866013,-2.233245543279246,-1.5975872304880727
0.450229797139561,-3.127219127178136,-2.456322834805049,-1.7179354538101146
0.4103106408109941,-3.0321284724693283,-2.2768222146964043,-1.6561150956833024
0.4056683532783159,-2.9504412820205723,-2.3917801355043924,-1.7085922530178352
0.3436499766818805,-2.8831900315292356,-2.2417156967130425,-1.6059845568008935
0.4685458387674779,-2.9816350995008776,-2.4329563001299306,-1.7069436166754923
0.43839651999590745,-3.0346451140207424,-2.3666398804799256,-1.667518986673235
0.45476696189321036,-3.12132056233489,-2.5280573369970063,-1.8232871910159036
0.44814891053378225,-3.0875661277213515,-2.3020696588000478,-1.5783156540484111
0.4668499678430657,-2.9597589123561594,-2.304702250589832,-1.7087774696449294
0.379023344411006,-3.0219353462040246,-2.4714944060587465,-1.7010113470910337
0.427777763974747,-3.3202469665154806,-2.385133551743015,-1.766207411241175
0.3870931334396096,-3.1907929316058756,-2.4555889468448346,-1.8049493650403872
0.3623366406958299,-3.079042449833309,-2.4402843393472087,-1.640267844579195
0.48533316583517805,-3.127257964344175,-2.352168449684357,-1.7339310434450979
0.48059867203637563,-2.870319068852148,-2.2265738359530634,-1.6090019326060394
0.41429503790170313,-3.0746778733130595,-2.316030000118275,-1.6440389428306426
0.5008639228690872,-2.9949835605617983,-2.3256554569764636,-1.566669454905368
0.40264208852665634,-2.8857434802802424,-2.2652320045199645,-1.5851013152124613
0.46923236759370623,-2.8897774375209893,-2.2676871398675162,-1.5258464120644373
0.387727118081569,-3.3869220503287805,-2.536402611219889,-1.8497621634359185
0.43052754086331646,-2.980385178969928,-2.2790395167271296,-1.5411292202776439
0.4447690585349881,-2.804004183131237,-2.1657906039871646,-1.484125028138473
0.39782565232558725,-3.0341870227165413,-2.287232709175547,-1.6007568000043269
0.4763144804185202,-2.9081209849943384,-2.2081654234212778,-1.5869535855065051
0.46040424610861663,-3.1749686271408857,-2.475228189870356,-1.789896599479305
0.4371021768857707,-3.248983219123019,-2.433314986955408,-1.6532283620184767
0.4572283964934991,-3.0985213493527812,-2.340041796763808,-1.7283898168697551
0.455960730061635,-3.1356467031603863,-2.3015354397328207,-1.6803650547681808
0.455752041957561,-3.004008934383514,-2.2910218600130836,-1.587798667196035
0.477040055362918,-2.9641055863272823,-2.238237954549211,-1.5995186113633384
0.3739000163279938,-3.2373997919903856,-2.4784675377623024,-1.9272111532320089
0.4406970146665341,-3.0083005461411223,-2.406352928307258,-1.6274333043160942
0.3837824987332583,-3.186776837637457,-2.5500276186555237,-1.757029125472247
0.4872139339275927,-2.825388997179781,-2.20500878554525,-1.5231645703884564
0.3798398333092172,-3.127822368777594,-2.483732113756594,-1.8028116224128905
0.4471238340930402,-2.9601362562146964,-2.297290911577277,-1.621578100031216
0.4687083249703271,-3.1189680846609464,-2.391087710663113,-1.6597374383807129
0.4403886275942696,-3.012503019431463,-2.354751574784035,-1.5728151660157363
0.5109762770498485,-3.182573555583799,-2.350447145473358,-1.6620449384470284
0.4232884515534257,-3.1717753873022088,-2.4741021012243225,-1.7367216448522302
0.4036870569566254,-3.0702001580695693,-2.374562990439563,-1.6930989986053755
0.3145152265865313,-2.982128554709938,-2.4277451486762045,-1.6145525896643127
0.2862813914768555,-3.2317260231261,-2.402191301956375,-1.7855660674319886
0.4518813146815253,-2.902894259936852,-2.2014401356744093,-1.600378825338007
0.4642315080856479,-3.027832239613045,-2.368495401277489,-1.6789461781452395
0.4305454042816339,-3.003043075078987,-2.4384989480960853,-1.7436591595401738
0.4140801822717531,-3.1335901664090176,-2.369924759080695,-1.757833840457648
0.3703662741261758,-3.05781337783774,-2.4030486324899445,-1.5785538650275854
0.4339185970259124,-3.062691453839618,-2.342875730743954,-1.6796808242554453
0.5361174623503416,-2.7119789870292017,-2.178288596592368,-1.5804815148120552
0.3426450551611131,-3.134854185573275,-2.480620303762911,-1.7749558328630328
0.4347641167199155,-3.024826592259466,-2.3521267233206724,-1.6569587118029654
0.5195975495710033,-2.8804670221110102,-2.1650161898437954,-1.5384689853373126
0.477354328178702,-2.783197993857152,-2.157190727094947,-1.4691837398895855
0.3802818161652699,-3.2532533745849457,-2.4528101004208844,-1.727910632964021
0.3745290512925589,-3.1122731570642705,-2.326023185770689,-1.5910383009370854
0.420676881998571,-3.030546903294917,-2.576083866034591,-1.8000659913225756
0.399549565692187,-2.9667773377165445,-2.330051708771785,-1.5817549989786013
0.5040786518354515,-2.9380751278449733,-2.36482132098856,-1.6484964752597422
0.4850404023866473,-3.0578831661759462,-2.420025111562069,-1.7454201737022277
0.3373414340614538,-2.975755248138703,-2.333253272784636,-1.5801509360082633
0.3671518502451418,-2.981131442433356,-2.33966057058323,-1.7382412993371037
0.3967054998394368,-2.912832912395642,-2.263646444502102,-1.524813371980992
0.4280550840102866,-3.241545752461805,-2.5112860748275105,-1.8796952487855891
0.4778579268217675,-3.111819452883932,-2.368610872380817,-1.6672386607908842
0.4098289058818761,-3.0145055121859974,-2.211791125821016,-1.6110471827709465
0.5970035972095382,-2.7714753199015547,-2.2056720390250475,-1.6100733879092133
0.4952784180569899,-2.792082852036041,-2.288528272773604,-1.6484375202589727
0.4622909717686042,-2.9597924344706112,-2.406747558890632,-1.6852987415686398
0.4364878714436903,-2.943225850359406,-2.3535504489267365,-1.7472653296948164
0.4013470879604849,-3.0812659317443605,-2.3385299950890808,-1.7326121824273604
0.4124414640152233,-2.988598054246548,-2.375215902728425,-1.6590110069312307
0.4517802514497398,-2.885994467005875,-2.229589576182384,-1.5430468764571028
0.3835285085833156,-3.088106929704019,-2.3234259534658293,-1.6292082865375883
0.3994353535132597,-3.0430989532153383,-2.276333382253419,-1.555825064769334
0.4915109722828087,-2.9737910811082955,-2.2471373817276947,-1.5725796051789385
0.3881419643564234,-3.1256285341380834,-2.3651540488114358,-1.5874648355385126
0.3443975666660947,-3.0177290162590245,-2.295723132349316,-1.640092868160207
0.4704801441475694,-2.738598220603742,-2.1947059308706227,-1.4963566060804347
0.3802509100674144,-3.092650978034488,-2.487310971397024,-1.7371474975318593
0.5315465898532512,-2.782808392499154,-2.1643700118097886,-1.4694904446675137
0.4488271111447041,-2.9908569930614384,-2.3934108454334697,-1.670241592731743
0.4932265976206531,-2.693296225036406,-2.0974020965279285,-1.455953410687615
0.4611751339395763,-3.036590447047728,-2.3045021956895826,-1.63274507996232
0.507861766275377,-2.9219750855096125,-2.248065432881021,-1.602318646862308
0.3944522780277528,-3.071871797143633,-2.414421168466662,-1.6228677638824711
0.3771362440946223,-3.0330184356799075,-2.417187671685898,-1.6406292918400065
0.3896278616344004,-2.926186397154531,-2.2778847643541926,-1.506867119895961
0.4961807188105327,-2.964982165394627,-2.3132312123794487,-1.6147711613331086
0.4375575094429972,-3.030584829901337,-2.38553386801346,-1.699705240665755
0.4736750384275029,-2.9352454414166265,-2.272922095755201,-1.5667699780757802
0.4251118094465602,-2.935559122793761,-2.4518680067975125,-1.68365321813502
0.4821830071701624,-3.1081549746059234,-2.3945297174344944,-1.702999292870548
0.36655096762736,-3.0852808245293506,-2.3661358290540604,-1.6424916931611306
0.4513548737775926,-3.115975306139124,-2.5225344002574013,-1.7299230372711318
0.4890705399555554,-2.9169731819034705,-2.404771983797114,-1.659273509188255
0.5897633918408369,-2.7657623353320444,-2.1819342944635465,-1.5724304882455948
0.3792178668831036,-3.1232296084017466,-2.219499748292715,-1.5032895506491677
0.4344957999552576,-2.9525032019759,-2.36681314334864,-1.7266573351498524
0.472264910634229,-2.960072115299582,-2.3651801496357567,-1.6670506484841423
0.5518451544353589,-2.7035123748047307,-2.222733773065621,-1.5183422062342455
0.3774377962085439,-2.9874290094963856,-2.4662520353749677,-1.7680867236647448
0.5064018749603066,-2.8022337688463024,-2.2479887983075706,-1.6005738391040594
0.4001870497321035,-3.192012113735756,-2.378598379311516,-1.6777333691254912
0.4089196975315197,-2.8824618689837296,-2.231135074549755,-1.5671028703829055
0.5429445623926078,-3.17195358273319,-2.320159819698846,-1.743378778606261
0.4436803974121715,-3.0120145170501496,-2.279409003990869,-1.6011790158385262
0.4817865526793071,-3.136640993833584,-2.4695687302217846,-1.8318304187061172
0.42410644694893,-2.9859088208492035,-2.334368012997462,-1.7001450345919824
0.3331379639029281,-3.009218489206856,-2.476485580201762,-1.8468041467600709
0.4373668997226134,-2.936063041794821,-2.193188099793611,-1.5856328674944011
0.4566294942345348,-3.0898576420932047,-2.379033552955076,-1.7214049726296272
0.5905888615118094,-2.840292722735748,-2.162985083721761,-1.497396038199979
0.463520226067516,-3.0914983362693955,-2.462809892249138,-1.7199964389332223
0.3631798418121115,-3.127553582758745,-2.3770299908463928,-1.671283291674964
0.4437476611860864,-2.8782119653047484,-2.262168349789852,-1.5580655803830992
0.5222753458944944,-2.759258831776394,-2.1361537441919403,-1.4846066038013723
0.4565197751095385,-2.9232817239112374,-2.2465922969910843,-1.5619218544835825
0.414206362421163,-3.0641342553166813,-2.403978163495876,-1.6661569032513155
0.4023176367002889,-3.0913649769480567,-2.360324163707319,-1.7071560455342902
0.3993270901813386,-3.1449755321581274,-2.3716127627093853,-1.6845499073423775
0.445175203547715,-3.04636218048381,-2.356995658161413,-1.7035270489362635
0.3614284968992337,-3.3428034177798005,-2.391272528724525,-1.7348965430006948
0.4160475272084022,-2.980451626151727,-2.3244538352510635,-1.637725229517513
0.5195713595553247,-2.898149129159568,-2.1980929255188437,-1.5445513076351671
0.3882996381191683,-3.1243940412905067,-2.3240119653573745,-1.6458475721847294
0.5122975572345468,-2.893077439587693,-2.2116167024155664,-1.566307375416735
0.3618618978562013,-3.0883974469330044,-2.4217301535466578,-1.742957932895101
0.5235167248749587,-2.8658025852461315,-2.242427098742687,-1.638796230155949
0.3726495729966492,-3.177937018543618,-2.321424844081673,-1.604863029777445
0.4492427182124876,-2.9827874150879468,-2.146878961985177,-1.5157180554053564
0.4108563754675007,-3.10449222644872,-2.4687555183567844,-1.758833036784299
0.4039735066501078,-2.9579285710149006,-2.30192204850622,-1.7247840561647776
0.4872209664242351,-2.8663263188657395,-2.3052734507716,-1.603748806527541
0.4180809334237642,-2.960032716742469,-2.252597519631484,-1.5812185693086669
0.4459939824326531,-2.923352001542551,-2.27518779586098,-1.5838646302966288
0.4488348052077424,-2.992357687092225,-2.3368728031397605,-1.6539235250212851
0.4110155042691464,-3.2396130297040195,-2.52013932957487,-1.7029780415124345
0.4051911391273243,-2.928926634256322,-2.282817347522817,-1.513966576027969
0.4570813324302115,-2.907172298524037,-2.288589457782401,-1.6699247591383042
0.2188765696371053,-3.2515721522373418,-2.566630306782112,-1.83229146361558
0.4040416400637914,-3.0334200818117187,-2.347456001890871,-1.6745875379441808
0.508094200984034,-3.016224430180633,-2.370407769028956,-1.6302861317588568
0.4643009952387862,-2.8145549311316085,-2.2964754237723657,-1.6896747127810423
0.4912660955708712,-2.8549876048195726,-2.232810914107147,-1.5615934888769734
0.4783621631040162,-3.225142561013888,-2.5200491995263707,-1.786994049580927
0.4644537450533149,-3.034909143026201,-2.266877241409742,-1.6667194497726203
0.4608032031654347,-2.8308241839135486,-2.266147828482017,-1.6001414733665906
0.4341370199189957,-3.071733963175605,-2.41795832091785,-1.7252838250741054
0.411652123268052,-2.945619236919017,-2.3612244553193,-1.6989243924110156
0.4492220889342003,-3.139685371110946,-2.4386892006748475,-1.7319332012535151
0.4596702138349798,-2.8114591477222217,-2.1930693478410275,-1.5442686486698691
0.4459080570965475,-2.9426195740185688,-2.420209602673118,-1.7154590721553562
0.498265940328958,-2.929501929448131,-2.376317370118251,-1.8009434224112455
0.4338019495916016,-2.9476303801433765,-2.255296530011518,-1.5929583471976978
0.4137728751268913,-2.924576129053777,-2.234776487886853,-1.5288178894726976
0.3605841001147076,-3.0285728278621504,-2.27426478295205,-1.6123261265056443
0.412428634672263,-3.0042694348271355,-2.297769479802524,-1.5686187748779132
0.4558845482381571,-3.051163775479036,-2.3395895843243126,-1.6599248733980834
0.4612717735816057,-2.9144869141937058,-2.3413008392475425,-1.6439806796181915
0.4694228843343979,-2.91873095117731,-2.305345201398552,-1.6138335816671587
0.4028723636487779,-3.1042333107772757,-2.465551534806878,-1.7024011608847414
0.3911187032620254,-3.254628548983919,-2.4841136037750164,-1.711984015662681
0.3462437131672112,-3.153631618400043,-2.472098496815529,-1.8726085564154595
0.4032755219266994,-2.8859990310371413,-2.2237471037764176,-1.592425453559764
0.3055623997898665,-3.16992901682657,-2.332415868360611,-1.6856402105017405
0.3523739681649201,-3.202241919369253,-2.458507784360393,-1.7454185112912255
0.4755866781158678,-2.9461586303046445,-2.279141517939925,-1.6341188409448626
0.3758714362101523,-2.891302227651492,-2.3227520069007643,-1.6423769162531654
0.474788749891201,-2.941896180070082,-2.2636751198489566,-1.6317522332258232
0.477001395031379,-3.083889475925386,-2.485694371762815,-1.7806062121223676
0.4095451917710818,-3.1597511187765357,-2.4510410509715084,-1.7667487547573657
0.358617529594011,-3.147461113200131,-2.58447022911483,-1.8601338049454188
0.4995841960828675,-2.9245477815756,-2.2439838405380974,-1.6793222246153787
0.5093050877207554,-3.0582662006305683,-2.273567693665052,-1.6297131607347384
0.4394250095521396,-2.6989418475667857,-2.172631553916634,-1.4321676045456948
0.424497125853601,-2.95353410587717,-2.229135073350163,-1.573102973827611
0.3427063338099775,-2.969729874687003,-2.3025002645456443,-1.5339342599383734
0.5057943930194991,-2.819257092228382,-2.184490521101396,-1.5305343765434345
0.5191788654854668,-3.016188555551233,-2.3248009182146423,-1.6832402956452328
0.4405255525259661,-2.851605213021454,-2.1777873880779626,-1.5552331802713015
0.3588766025449821,-3.2014855846210404,-2.41717723586837,-1.726238391099751
0.4076183315222427,-3.0078520255948917,-2.2775340564423106,-1.566809524651295
0.4583635414570998,-2.914521075743681,-2.2938617165223048,-1.5657305344295387
0.4428750476918502,-2.8939029335740023,-2.346714263498899,-1.5550105874933893
0.4457757967527008,-3.0454555945211945,-2.294765958842436,-1.6465379539332778
0.5426126575341003,-2.6723587989253037,-2.131145526668264,-1.454547462428368
0.4639833090060193,-2.9341870237208934,-2.3134682153702544,-1.6047917322876415
0.4428371830790981,-2.9534148238486417,-2.365371335370124,-1.7021338136994697
0.5027843019583562,-2.906859190521144,-2.3362671077222465,-1.593975733292376
0.5147125992982842,-3.0211264030377194,-2.3743688229673574,-1.67583831326076
0.4177897121714877,-3.019216405623862,-2.330371909664785,-1.7310468902538036
0.4280550984640254,-2.982509818778376,-2.347263258048116,-1.648812674341349
0.3673998013620654,-2.9707080312510974,-2.2867225738678725,-1.607166750490721
0.3748600466986373,-2.9996165953888543,-2.3811434885694904,-1.6422218743701469
0.3939495074978358,-2.8944631973625023,-2.179598185623448,-1.5268066805799498
0.5478826204098477,-2.9407585627611,-2.386945919044676,-1.7020376283897511
0.3781644169667909,-3.1182999287798,-2.3528584931721865,-1.6173650162492794
0.4882948680890546,-2.8486955467354336,-2.3164703963869764,-1.6617658956298322
