w_0,gamma_0,w_1,gamma_1,w_2,gamma_2
0.3579991893393534,-2.809218454166314,0.4038834483588383,-2.1361897607525084,0.3913306020486594,-1.444324418269843
0.4367434736013015,-2.867977479231438,0.5040372190892412,-2.0775137213057646,0.4535604136216372,-1.4625512750660274
0.5647044898261725,-2.8843240583858623,0.4799182106276266,-2.481009278565151,0.4744385181845065,-1.7114810032290415
0.3270993669014124,-2.9376570448750248,0.2722540668275731,-2.2362025554469063,0.4641569513658327,-1.4905585275016628
0.3505509970284762,-2.936960148777258,0.4108732185993977,-2.3411858082790147,0.4867074327498337,-1.6811355237193195
0.380245629917964,-3.043178524930329,0.3347563971176415,-2.460345760559412,0.4192830340506582,-1.7413980530459796
0.3321175158391219,-2.9865250273633746,0.2946563721762109,-2.3191922337928856,0.3205023772517,-1.6200561466670549
0.5754414126371259,-2.9686958342618914,0.3848580741103872,-2.434465346822443,0.4674937244003806,-1.6013964014034672
0.493796454681712,-2.896491665020032,0.4304823919196786,-2.399074249998483,0.3815864779932098,-1.7368553469279495
0.2481466080889374,-3.0890575655079218,0.4740285248183422,-2.369623702167824,0.3617836690635138,-1.6547484711506737
0.5580520542234276,-2.7283956936851936,0.5588964437136094,-2.176554337179947,0.5501975051738441,-1.5779569333308787
0.4529050268331428,-2.9467814094410394,0.4749653737478947,-2.396115390761046,0.4262549443249486,-1.7811499647030715
0.3593452180056042,-2.910640206897578,0.5213921104065072,-2.177420923737629,0.4881696184287367,-1.4873933188239763
0.3505509970284762,-2.936960148777258,0.3626961766197869,-2.299940158797953,0.4987991176638228,-1.5938357644587346
0.5487098235953444,-2.775590127865568,0.4600283881063253,-2.202359141371685,0.4912259429674293,-1.4509068230298936
0.3824622190474941,-3.089607076367684,0.5230827989467924,-2.3957600681931197,0.4755160959738231,-1.6787086439999035
0.3636819318366703,-2.8491745150399392,0.534678388589874,-2.3316452821807703,0.3819106393242376,-1.6061072029298706
0.1913727406216706,-2.993327052352508,0.3963695140924006,-2.318954600275204,0.3674400873154905,-1.6529496359501916
0.2832575883803284,-3.052772064545685,0.4494226278031487,-2.4457938717115586,0.3984057225185204,-1.6184093911322173
0.4644631529926941,-2.8965148155405496,0.4593359716688763,-2.312252779577981,0.4428675712280515,-1.5367248883583375
0.343341099577352,-2.8102537701121464,0.4545108693157603,-2.259879521868817,0.5471846730019145,-1.560641734193347
0.3317055995564088,-2.779447312856248,0.5404751166958557,-2.1283995496344743,0.4735763126279022,-1.5088663061015832
0.2201219944986925,-3.2258621680790105,0.3930998105996588,-2.419401222166281,0.3349477752252371,-1.7910214866963994
0.1562853387553133,-3.089550149818476,0.1720193677743785,-2.357011735964441,0.2904129219384398,-1.6252087493865597
0.517774987580708,-3.008150452919253,0.3970556708009946,-2.2221127522648283,0.4590811140368606,-1.6096103402827329
0.5043185666125807,-2.927903505345937,0.5076747467044016,-2.250310222196416,0.4525487638072776,-1.5357406192785412
0.4918148185765579,-3.085488248817519,0.4512786493943859,-2.234006274589722,0.5392715122397413,-1.735053924576283
0.4266323786426882,-2.9571717514803577,0.3367502280484161,-2.35383658313075,0.544061752587193,-1.6189145256974935
0.4409321263331393,-2.9351803834646017,0.3795176932426273,-2.2887063100343905,0.3820036180920406,-1.6680840102198835
0.5143490872892271,-2.8055251482921983,0.5674140536718242,-2.085221913717276,0.5817098038463141,-1.5302544613484257
0.5180601175806495,-2.6234399117045624,0.5407276181237737,-2.1203846878701453,0.4380348073318141,-1.5680959369084695
0.6498114909147837,-3.159242809444665,0.3648489422611458,-2.8210888359658006,0.3580545937287924,-2.0926637794401555
0.1485726113107728,-2.9424319963978216,0.4261229426045285,-2.282514501321859,0.4270975845590953,-1.4924078587532357
0.2201219944986925,-3.2258621680790105,0.3909591120785352,-2.433546992125568,0.251243139388775,-1.705766381234617
0.3696527103363173,-2.9869776483055235,0.5029835731646343,-2.131823841782768,0.4655263592903919,-1.581323342510221
0.5303579818088693,-3.154026329961243,0.4108140168873175,-2.6566682340737624,0.3517190740659613,-1.8355025075329947
0.3515330477969046,-3.020428310623208,0.4009205117799873,-2.3531244002360827,0.3601997809870437,-1.6985416151892865
0.3747191562412056,-3.1703744122029227,0.3112409964030977,-2.5566201457270017,0.4299741072347573,-1.8205549345278729
0.3125845936829216,-2.8723273815107806,0.5163592298055134,-2.20041640321166,0.4513363884524168,-1.4437499298141965
0.3469547036650557,-3.0847472571841603,0.3201304495688973,-2.369420721951692,0.4503570416426048,-1.7199701546546646
0.4972243138282472,-2.8020485847886056,0.3471540026171775,-2.1956549546892203,0.4489855620730514,-1.5045820036076964
0.3155013406679591,-2.936943595731809,0.3534452118986607,-2.444443183943664,0.5117904151955429,-1.6611405571584568
0.2852583852027807,-2.857181786792055,0.4500792589349249,-2.2493017895950325,0.4925881079134049,-1.4152991258496732
0.4291428813583322,-3.057350010830828,0.3698397758644051,-2.3867711977330184,0.3349047929740131,-1.7696748327960603
0.5903829621725416,-3.2175381779112846,0.2626708451716555,-2.3805780783833947,0.2835120825786393,-1.7872622381908685
0.2780448862583491,-2.9176280000158585,0.5248053282649735,-2.2145648201595973,0.4517514320041669,-1.6689156591709515
0.2419120391136267,-3.127871164798264,0.2184610842369201,-2.4080021858546887,0.3930959886379089,-1.8571464997877989
0.5430489304530135,-2.870663672406314,0.4228704091974813,-2.229290627069613,0.4078815609169667,-1.628352189458958
0.288656474894621,-2.992152775590487,0.4344970757918559,-2.488121507383762,0.322306164326497,-1.7784044174781215
0.3101728210433189,-3.018792029868352,0.4404043571086261,-2.249603639624832,0.4111746299029299,-1.597091069585509
0.3250252070490697,-3.2865552936344686,0.3946019304185115,-2.5081697376995664,0.4124847220359794,-1.7143301239714537
0.2832575883803284,-3.052772064545685,0.4927384255295913,-2.2665952165226604,0.4356258949297805,-1.478056333995354
0.3515330477969046,-3.020428310623208,0.4440560335237703,-2.16987071307587,0.3935994049383607,-1.5542716077123984
0.5537703653562218,-2.80396107045327,0.6037659179737446,-2.0788056955415093,0.5041584382251678,-1.423132946820658
0.5913288749539986,-2.7641906986869738,0.496997917416357,-2.1628417587734607,0.4796869743280146,-1.5524172601807922
0.380245629917964,-3.043178524930329,0.3680552651870352,-2.430053591903053,0.3578187431815176,-1.623676780302434
0.3986086460079998,-2.92513404469569,0.5088444605007952,-2.3135568651586573,0.4334824101969755,-1.6372141068786927
0.2402979134971785,-2.966551634976997,0.4169478945303881,-2.209884037433719,0.4586336155141889,-1.4864273040558509
0.2633596757561093,-3.020234339273893,0.4417489670835643,-2.254056042453769,0.3145936577797689,-1.6602581915933692
0.1008635458912882,-3.1743222544081893,0.3683773840281932,-2.462736955920989,0.47567918203992,-1.7127007278817912
0.5232312524517315,-3.030013293660505,0.4051193105640432,-2.3013989326811166,0.4242070254487688,-1.641472745872303
0.5940648212765174,-2.67961096884934,0.5896829410846071,-2.261232281870893,0.5344585020372411,-1.6046685501690126
0.6251967286963251,-3.008221781056561,0.4323025755528694,-2.382323534712292,0.3856276489174584,-1.8236765180967225
0.7333444218581208,-2.783777300929854,0.4021833821869434,-2.285743030917352,0.4653047931441723,-1.614573249281232
0.3511594594679289,-2.909714423693814,0.3977279120297354,-2.4523432395127696,0.5138677497441081,-1.708993554001213
0.4968450314529809,-2.841856296063052,0.4361962334619419,-2.205368078434264,0.4250641168008593,-1.5373551959876164
0.6887407018823043,-2.753174402252596,0.4940366241381271,-2.207714335739656,0.4939221431813567,-1.496029906793822
0.1913727406216706,-2.993327052352508,0.3630216050288724,-2.3408981919655307,0.3343588294399984,-1.5371168538261848
0.3426087699930701,-3.0183487971712903,0.4921055402000974,-2.422145068546405,0.4343587434144256,-1.7740675972083833
0.2419120391136267,-3.127871164798264,0.3833800301853444,-2.3042751773688046,0.4116309665383221,-1.623420666440912
0.6113958123126154,-2.7895942186763816,0.4212891331446802,-2.2660677296597656,0.4527763955531147,-1.4930284547561776
0.5071626856336476,-2.962299761146434,0.4043859291842446,-2.356708441057706,0.3345608628850057,-1.6080313304585658
0.5763782400457826,-2.761539572033203,0.5358901927366302,-2.1618995840948347,0.541765757835,-1.492626332118097
0.408396537107725,-2.9277344546412687,0.4923825773277422,-2.3595294164238267,0.4621895056256335,-1.594885791251813
0.5852500327873046,-2.800546318320522,0.3992712231793129,-2.1661789567184493,0.518697799469702,-1.536585486855044
0.4291530159882658,-2.910414246091389,0.4650353978991662,-2.144018873211681,0.47080888953866,-1.5486723093596244
0.6392686166254018,-2.740317645624045,0.4823357192595066,-2.3006906549984074,0.443609910652146,-1.6583009405341034
0.4914368637831852,-2.934498862443933,0.2207620081101489,-2.41630332391862,0.2805754508240203,-1.7003883398182882
0.3747191562412056,-3.1703744122029227,0.327606615271254,-2.720701866249977,0.340964952538188,-1.9288431765022795
0.3747191562412056,-3.1703744122029227,0.4838891265726391,-2.3276371433059686,0.3954391202942471,-1.721179796137314
0.4100680020219321,-3.046780404269789,0.4732184243631662,-2.144472265289318,0.5604465788358337,-1.572022441937688
0.616633691049919,-3.026668236198487,0.4802682772247549,-2.398890417189465,0.4778563089284234,-1.7549223755422625
0.4105710596734777,-2.959309189184043,0.4833658041452714,-2.392576250803193,0.5542839018471037,-1.6048966653883707
0.3894008999974809,-2.82928168930261,0.5360206768708552,-2.178616168855534,0.5158627975152603,-1.5644887319112224
0.482745470297194,-2.780850288967881,0.5141718246033736,-2.2088164621506894,0.5315988795566501,-1.5240725435942375
0.4991490517731802,-2.697407805999127,0.4822157587421363,-2.1790184152097742,0.4686164543227283,-1.5119682349355477
0.2832575883803284,-3.052772064545685,0.4798307188570256,-2.446217368777741,0.3970587350386225,-1.4783119233075903
0.3944908490980382,-3.114302549884016,0.3025675579991141,-2.5399993432918304,0.4229757731727498,-1.847034930903116
0.4249135035793801,-3.114699910726588,0.2353076881275405,-2.4357853606515776,0.3967617759848353,-1.6711816763401877
0.3442508715147909,-3.0451227710335624,0.4779737384895861,-2.441115814658509,0.2824233690028437,-1.896511602629756
0.4673833270562353,-3.0599462582860943,0.3454947437979054,-2.460056771970536,0.4073626311404481,-1.6307422207110822
0.3916633186390222,-2.918812237913282,0.4712245893633172,-2.313832380777291,0.4455463396402883,-1.5743373288331508
0.3674688837650153,-2.7725168537995004,0.3919496725277281,-2.1794407442091224,0.4368956017826397,-1.4636113846465988
0.4979409947198909,-2.846638303172437,0.3860457269225817,-2.339413344353284,0.3445408066315147,-1.7044125999304984
0.1562853387553133,-3.089550149818476,0.4208845022755363,-2.3337583626327643,0.3291824313790976,-1.7791851443918651
0.4616849398666873,-3.2136184798373866,0.6701831688498273,-2.429021623207171,0.61173841373261,-1.763415449850173
0.4521852278730022,-3.0144781327534784,0.393174222208971,-2.293552069804241,0.4104466559210664,-1.7380033070914296
0.5591187388107869,-2.9813755869374585,0.499638000221745,-2.306530671071135,0.5158959321283183,-1.6407942892130185
0.1562853387553133,-3.089550149818476,0.4308109279545875,-2.3847256359896494,0.3477302151638025,-1.7531094030822545
0.3864476995106924,-2.88418632947164,0.4222294686998565,-2.185569198744799,0.4641880932521544,-1.5004078150600468
0.5280807747060201,-2.908728825715809,0.512510153024474,-2.3892501124467764,0.4459957100489916,-1.665550433232168
0.6495681352442831,-2.9985809637527816,0.4652112284495798,-2.389963222139873,0.4657841463883141,-1.7373627568401753
0.5308414684258745,-2.9023775051848446,0.3856102737662494,-2.321577561248925,0.4179794938095438,-1.6521365587720476
0.679450307500316,-3.373345078716857,0.2274586886826582,-2.6189282353753374,0.4202078092303387,-1.847581470108108
0.5432087794475491,-2.789186787269461,0.5257789718288772,-2.235505861771259,0.4924620867801622,-1.6084734803936924
0.224065882874292,-3.0535334792538142,0.4087827271522956,-2.3550638745912806,0.4927333372450151,-1.6472484126489189
0.4249135035793801,-3.114699910726588,0.5386400595996428,-2.4023774144657954,0.4390139248074147,-1.794406938415135
0.380245629917964,-3.043178524930329,0.4389823316898048,-2.3430407183896653,0.5189949181853954,-1.5716619113964694
0.2419120391136267,-3.127871164798264,0.2912303741061344,-2.767885351686083,0.5102344392636037,-1.7247841214303945
0.5444471149433814,-2.747316483750037,0.5710463944806219,-2.078573872690164,0.4796823225188213,-1.4040336360681978
0.504988451444571,-2.8938948301630414,0.4396195141340702,-2.372707481061391,0.4470417831965804,-1.656825323926949
0.3469547036650557,-3.0847472571841603,0.617948532846354,-2.2577026030607734,0.4901213543532348,-1.6656677797259456
0.2972207845736243,-2.793688329988269,0.5351873413751688,-2.1707455782232707,0.4305102172176829,-1.530932340954364
0.3820049069856123,-2.7821327771501787,0.5498217544156018,-2.117305667751069,0.5642974370464181,-1.394810296249843
0.3071509477653364,-3.1277326164579327,0.4448824219687567,-2.4183546156432683,0.4606972250515553,-1.8723982082518105
0.2201219944986925,-3.2258621680790105,0.3851059487304922,-2.449774903259187,0.4506991339347136,-1.6730813753628269
0.3469547036650557,-3.0847472571841603,0.3346344915905731,-2.5139504362303287,0.3562926857842284,-1.697861619029222
0.2602802582330241,-2.966994584915181,0.4479156957072471,-2.26731045300695,0.4553401728569443,-1.754245521913287
0.4100680020219321,-3.046780404269789,0.3720677837866458,-2.4661902391259622,0.385144798750971,-1.641881603525732
0.3362455374504051,-2.78214397777886,0.3872405627068922,-2.227279355921508,0.4475758747493533,-1.557522275001515
0.1354028584588763,-2.9425794497980347,0.3198117800925935,-2.319826194015818,0.3192557202207416,-1.616392021634614
0.5146354214682854,-3.1263567124616243,0.5600407398831365,-2.3346792414977457,0.5156648481278043,-1.655906504856248
0.3101728210433189,-3.018792029868352,0.4842000987115679,-2.3721652244114377,0.2927525648632517,-1.6838041206994008
0.6194309261334136,-2.8980293506770374,0.433465987609281,-2.356518981195132,0.437983147259203,-1.750869544421945
0.4100680020219321,-3.046780404269789,0.401952349910319,-2.3677080460334485,0.3641850665473333,-1.7992748595934922
0.291106817059365,-2.9166937559453663,0.4285966549759281,-2.1578193923215383,0.4126411001330959,-1.5408463896398126
0.3271952969410925,-2.725585359603393,0.5619592699283031,-2.137693923626873,0.5901632059072218,-1.5381877309770315
0.1008635458912882,-3.1743222544081893,0.2580590589277297,-2.499457212729924,0.3016839584085793,-1.7630434488712536
0.3291252120851595,-3.1692008901937103,0.4963369555391813,-2.409268339182098,0.3817118545755504,-1.7660017531787533
0.6251010468152336,-2.7835191449720296,0.3318674583930626,-2.228190838765141,0.3842930371968681,-1.5343805239370614
0.6690484785891385,-3.10873099054436,0.3344425568622484,-2.2531420974183525,0.2824962315514692,-1.6121301455960473
0.468217281744363,-2.8551651400321867,0.4578430873781568,-2.222480051499147,0.5357449647670741,-1.498202916427928
0.4518592008718287,-3.0066256187454123,0.4145269128022172,-2.375590881477326,0.514944579085592,-1.6743548260911345
0.3250252070490697,-3.2865552936344686,0.2780175205779674,-2.5905750665277427,0.2291330871843895,-1.8511107751917903
0.5321603215925763,-2.8430578642177435,0.4696498175829371,-2.321649765684745,0.4424194351304769,-1.578211492504909
0.4249135035793801,-3.114699910726588,0.3495997416327807,-2.516026691986845,0.2833948264783854,-1.7619505580192425
0.3174721938396671,-2.919435301260094,0.3564356221611375,-2.311126205179337,0.4246890272919346,-1.5828005741409346
0.456694135237633,-3.353949953599708,0.5153925838453259,-2.526957092438159,0.4638994637356375,-1.7533735097653416
0.5967458657568142,-2.810576268694766,0.3302558495203548,-2.311040087007723,0.3058548408247943,-1.4767573655759645
0.3469547036650557,-3.0847472571841603,0.4794234829465673,-2.3236898275796376,0.4055415576075325,-1.5859106958020974
0.224065882874292,-3.0535334792538142,0.3664581080032319,-2.4273641530488805,0.3898439245966567,-1.6333878438386251
0.3515330477969046,-3.020428310623208,0.2769619912953691,-2.310352611379896,0.182381884161303,-1.689608931952512
0.5391896688178099,-2.873656610753627,0.5441091045490561,-2.1054951382587483,0.5169100691325529,-1.444618923047289
0.5303579818088693,-3.154026329961243,0.2710428424311873,-2.688534376713698,0.4327412913845176,-1.8431619422634888
0.2201219944986925,-3.2258621680790105,0.3853990282134414,-2.656201392952768,0.2842240277934742,-1.985774514847
0.3932043451007825,-2.811012572406618,0.5038688908696474,-2.217125478848769,0.5069798434965987,-1.5078075578812342
0.6476328405163724,-2.763715589503008,0.4218328783100632,-2.212525416541667,0.4933891160985958,-1.5967337787621978
0.2402979134971785,-2.966551634976997,0.2805253820023857,-2.2713023793797777,0.2402211566617805,-1.5884006617494393
0.6433858678367477,-2.9866532192298654,0.3269042335882178,-2.233289153891227,0.3873289346109895,-1.5157463917427223
0.4521852278730022,-3.0144781327534784,0.3301986213677184,-2.3261628234119858,0.4736570753529549,-1.5889928693154334
0.2503789587090179,-2.9924700865403304,0.3905421382719547,-2.30639194234672,0.545703197885506,-1.6063099125328602
0.4518592008718287,-3.0066256187454123,0.6315200141935157,-2.206248931037102,0.472217888338378,-1.5736622212136604
0.5387356977571521,-2.832760904207286,0.5348405838403987,-2.3260946263376803,0.501104357763957,-1.6326087293792724
0.5728402847282492,-2.80658214146682,0.5567092734281529,-2.347512413137524,0.4934521783709382,-1.6841365917620486
0.5875161417669456,-2.9750581079025435,0.4290555791126074,-2.3292671835061984,0.4839934082663032,-1.6730094174120471
0.3469547036650557,-3.0847472571841603,0.5088570332061333,-2.4681276698210013,0.4504133110283391,-1.7333393468689633
0.1672255325948686,-2.897724714175133,0.3981971297854872,-2.2504012766082413,0.4402991251504375,-1.5564882857424258
0.3291252120851595,-3.1692008901937103,0.339664620954508,-2.4825939955471528,0.3520049916029026,-1.6604711783594768
0.3186219153372243,-2.8555604822367,0.4351365026656223,-2.171619863403985,0.5112672676753907,-1.4051911910473278
0.5547473539317203,-2.7248704237588126,0.6298339507262073,-2.2764193325819506,0.5233487233406465,-1.5419976927738792
0.5275145357007728,-3.018193872045296,0.3206388122850213,-2.4012205104193725,0.5074561557091488,-1.8359840049160885
0.2602802582330241,-2.966994584915181,0.4748865857636954,-2.408771535482666,0.4597269523984593,-1.604210196876986
0.2419120391136267,-3.127871164798264,0.3907507831115457,-2.3821440267616767,0.4014893874843409,-1.780142701757686
0.3957714860297762,-2.9925565506791574,0.4191398854887178,-2.1937487181606445,0.5333583046777717,-1.482152748923694
0.5606942973836793,-2.615830813841387,0.5072798669704233,-2.1611644298059653,0.5364224272004166,-1.5250889667443284
0.3469547036650557,-3.0847472571841603,0.5317986998206399,-2.2944376084239515,0.4148369241752505,-1.6230109722444583
0.5218206479246329,-2.8351320426348936,0.523442565271881,-2.2336348523378744,0.5041438033458235,-1.5417317945821172
0.288656474894621,-2.992152775590487,0.4325150048854712,-2.311198325065301,0.4225604138163754,-1.727303770328651
0.4473577968104288,-2.892267781620505,0.5114425648852162,-2.3046586645684304,0.4116286321443591,-1.6610544286442537
0.2201219944986925,-3.2258621680790105,0.3935208283537283,-2.480100490020143,0.4520031362459375,-1.803445702970606
0.4345552367672655,-2.8343489414199787,0.4531083058065331,-2.3074689618935307,0.4748450842564458,-1.5787122413829404
0.472865828484923,-2.9736076982295216,0.496592685243049,-2.292225932185855,0.5592759567405869,-1.5862129133502667
0.3020146828350147,-3.0855068735250173,0.4505714609411902,-2.3689100719942227,0.470340406518148,-1.6615774973594863
0.5430489304530135,-2.870663672406314,0.579259559908955,-2.2234884868885967,0.4551327441445673,-1.5453126163998598
0.181887389904314,-2.8062139210689887,0.5168593413564037,-2.112938010528472,0.5345971138466642,-1.3669185816247322
0.3101728210433189,-3.018792029868352,0.3597669488135299,-2.4760909102309885,0.5310838235781469,-1.7467614929952102
0.6355431058472404,-2.8806659741637097,0.4129399722484433,-2.317743051786952,0.4757293730969377,-1.55353196536424
0.1946308312713911,-2.9668110801868446,0.3925681067055389,-2.185260722696564,0.3910501660892774,-1.432074427408141
0.5513259611740011,-2.787516586026705,0.5145934512163934,-2.083074570813044,0.4927348663100437,-1.4413424304754052
0.3359988483184252,-2.912118773797174,0.320390217876143,-2.30598247067424,0.353404239355056,-1.5787587996691923
0.5835993077006231,-2.833623811801591,0.5608320800599172,-2.378892595781314,0.4419959400401326,-1.8540739296452275
0.1008635458912882,-3.1743222544081893,0.5021779331261355,-2.3573855241214354,0.4749974742445008,-1.7161637446844606
0.3469547036650557,-3.0847472571841603,0.4577971562572661,-2.400854756972866,0.481908663642104,-1.7144557566900205
0.3703553861496794,-2.8766999783967124,0.5062699493502876,-2.1509691905245454,0.5738019967151584,-1.542208163156934
0.2419120391136267,-3.127871164798264,0.4388591652974274,-2.510701527067796,0.431404718398971,-1.668862980500933
0.4740295740515904,-2.727252468534902,0.3416551567432209,-2.3253854219307395,0.5122538645936704,-1.6140955936818164
0.4266323786426882,-2.9571717514803577,0.3994148348616758,-2.2518694806769943,0.4450874645421009,-1.6575010246645008
0.453783421385824,-2.963041037674414,0.3073325871091126,-2.315824663751714,0.2785081733809291,-1.5404698205940328
0.4124719522802092,-2.844150436583249,0.4024273218038589,-2.2371231961230174,0.368801842851755,-1.6022374360280822
0.4537786567028063,-2.9362592870244777,0.554253529787158,-2.2275244636579905,0.4840558420422036,-1.6335328363260644
0.3329380450442835,-2.918393595889704,0.47117968532939,-2.2536758411826385,0.439740366556671,-1.695600938801082
